date,오늘주가지수
2023-05-30,13.6338
2023-05-31,13.85915
2023-06-01,13.12676
2023-06-02,13.69014
2023-06-03,2.87323
2023-06-04,0.84507
2023-06-05,11.32394
2023-06-06,2.8169
2023-06-07,13.46478
2023-06-08,14.59154
2023-06-09,12.39436
2023-06-10,1.91549
2023-06-11,1.01408
2023-06-12,12.4507
2023-06-13,15.83098
2023-06-14,17.12676
2023-06-15,14.47887
2023-06-16,13.91549
2023-06-17,2.30985
2023-06-18,1.07042
2023-06-19,13.46478
2023-06-20,14.92957
2023-06-21,13.52112
2023-06-22,13.80281
2023-06-23,12.16901
2023-06-24,1.91549
2023-06-25,0.39436
2023-06-26,12.73239
2023-06-27,13.07042
2023-06-28,14.30985
2023-06-29,10.76056
2023-06-30,13.6338
2023-07-01,1.57746
2023-07-02,0.67605
2023-07-03,15.2676
2023-07-04,15.7183
2023-07-05,13.07042
2023-07-06,17.46478
2023-07-07,13.46478
2023-07-08,1.6338
2023-07-09,0.78873
2023-07-10,14.14084
2023-07-11,14.36619
2023-07-12,16.9014
2023-07-13,17.35211
2023-07-14,15.09859
2023-07-15,2.53521
2023-07-16,0.56338
2023-07-17,13.80281
2023-07-18,16.0
2023-07-19,14.25352
2023-07-20,14.98591
2023-07-21,15.09859
2023-07-22,2.30985
2023-07-23,0.56338
2023-07-24,13.46478
2023-07-25,12.22535
2023-07-26,23.54929
2023-07-27,15.49295
2023-07-28,13.12676
2023-07-29,2.14084
2023-07-30,0.84507
2023-07-31,13.07042
2023-08-01,15.66197
2023-08-02,17.80281
2023-08-03,17.29577
2023-08-04,14.42253
2023-08-05,2.76056
2023-08-06,0.95774
2023-08-07,15.04225
2023-08-08,13.23943
2023-08-09,14.25352
2023-08-10,12.28169
2023-08-11,12.16901
2023-08-12,1.57746
2023-08-13,0.61971
2023-08-14,14.02816
2023-08-15,2.47887
2023-08-16,16.95774
2023-08-17,16.28169
2023-08-18,17.85915
2023-08-19,2.64788
2023-08-20,0.9014
2023-08-21,11.2676
2023-08-22,13.69014
2023-08-23,15.04225
2023-08-24,11.83098
2023-08-25,13.80281
2023-08-26,1.80281
2023-08-27,0.28169
2023-08-28,12.11267
2023-08-29,13.18309
2023-08-30,14.14084
2023-08-31,14.02816
2023-09-01,13.18309
2023-09-02,2.19718
2023-09-03,0.39436
2023-09-04,12.16901
2023-09-05,11.83098
2023-09-06,13.52112
2023-09-07,14.30985
2023-09-08,13.6338
2023-09-09,1.52112
2023-09-10,0.73239
2023-09-11,13.12676
2023-09-12,13.29577
2023-09-13,12.28169
2023-09-14,12.50704
2023-09-15,14.76056
2023-09-16,2.02816
2023-09-17,0.50704
2023-09-18,13.29577
2023-09-19,13.29577
2023-09-20,12.22535
2023-09-21,15.38028
2023-09-22,13.85915
2023-09-23,1.85915
2023-09-24,0.4507
2023-09-25,11.83098
2023-09-26,13.74647
2023-09-27,11.94366
2023-09-28,2.25352
2023-09-29,1.40845
2023-09-30,1.18309
2023-10-01,0.50704
2023-10-02,1.07042
2023-10-03,1.85915
2023-10-04,15.83098
2023-10-05,16.84507
2023-10-06,13.6338
2023-10-07,2.47887
2023-10-08,0.56338
2023-10-09,1.57746
2023-10-10,16.67605
2023-10-11,14.8169
2023-10-12,12.28169
2023-10-13,13.46478
2023-10-14,2.19718
2023-10-15,0.73239
2023-10-16,12.4507
2023-10-17,13.35211
2023-10-18,13.6338
2023-10-19,16.39436
2023-10-20,17.85915
2023-10-21,2.42253
2023-10-22,0.67605
2023-10-23,15.54929
2023-10-24,15.77464
2023-10-25,15.38028
2023-10-26,20.84507
2023-10-27,18.59154
2023-10-28,3.2676
2023-10-29,0.28169
2023-10-30,16.28169
2023-10-31,20.05633
2023-11-01,16.95774
2023-11-02,13.97183
2023-11-03,16.84507
2023-11-04,2.19718
2023-11-05,0.84507
2023-11-06,24.9014
2023-11-07,27.04225
2023-11-08,23.43661
2023-11-09,20.0
2023-11-10,19.21126
2023-11-11,2.59154
2023-11-12,0.61971
2023-11-13,16.73239
2023-11-14,16.84507
2023-11-15,20.9014
2023-11-16,22.76056
2023-11-17,17.40845
2023-11-18,2.36619
2023-11-19,0.61971
2023-11-20,18.53521
2023-11-21,17.46478
2023-11-22,18.87323
2023-11-23,18.0845
2023-11-24,18.98591
2023-11-25,2.0845
2023-11-26,1.35211
2023-11-27,18.53521
2023-11-28,18.42253
2023-11-29,18.70422
2023-11-30,17.23943
2023-12-01,16.05633
2023-12-02,2.19718
2023-12-03,1.01408
2023-12-04,16.73239
2023-12-05,16.73239
2023-12-06,16.4507
2023-12-07,16.73239
2023-12-08,16.39436
2023-12-09,3.04225
2023-12-10,0.73239
2023-12-11,15.49295
2023-12-12,16.16901
2023-12-13,18.30985
2023-12-14,19.7183
2023-12-15,17.80281
2023-12-16,3.04225
2023-12-17,0.84507
2023-12-18,16.67605
2023-12-19,17.6338
2023-12-20,19.77464
2023-12-21,20.22535
2023-12-22,17.91549
2023-12-23,3.43661
2023-12-24,0.95774
2023-12-25,1.6338
2023-12-26,16.0
2023-12-27,17.74647
2023-12-28,18.14084
2023-12-29,11.77464
2023-12-30,1.80281
2023-12-31,0.56338
2024-01-01,0.9014
2024-01-02,19.60563
2024-01-03,22.36619
2024-01-04,20.73239
2024-01-05,17.12676
2024-01-06,2.64788
2024-01-07,1.07042
2024-01-08,14.64788
2024-01-09,17.40845
2024-01-10,15.88732
2024-01-11,15.77464
2024-01-12,16.67605
2024-01-13,2.42253
2024-01-14,0.67605
2024-01-15,15.83098
2024-01-16,19.09859
2024-01-17,23.21126
2024-01-18,17.6338
2024-01-19,17.12676
2024-01-20,2.59154
2024-01-21,0.56338
2024-01-22,15.77464
2024-01-23,18.36619
2024-01-24,16.22535
2024-01-25,15.83098
2024-01-26,16.78873
2024-01-27,2.25352
2024-01-28,1.18309
2024-01-29,16.67605
2024-01-30,18.53521
2024-01-31,18.14084
2024-02-01,19.04225
2024-02-02,19.94366
2024-02-03,2.64788
2024-02-04,1.01408
2024-02-05,19.77464
2024-02-06,19.43661
2024-02-07,17.91549
2024-02-08,17.29577
2024-02-09,2.53521
2024-02-10,0.95774
2024-02-11,0.84507
2024-02-12,1.46478
2024-02-13,19.21126
2024-02-14,20.16901
2024-02-15,20.22535
2024-02-16,20.0
2024-02-17,2.87323
2024-02-18,1.01408
2024-02-19,17.40845
2024-02-20,20.4507
2024-02-21,19.15492
2024-02-22,17.74647
2024-02-23,19.66197
2024-02-24,2.0845
2024-02-25,1.69014
2024-02-26,17.91549
2024-02-27,16.67605
2024-02-28,16.78873
2024-02-29,16.78873
2024-03-01,3.54929
2024-03-02,2.30985
2024-03-03,0.78873
2024-03-04,15.83098
2024-03-05,16.11267
2024-03-06,18.02816
2024-03-07,18.25352
2024-03-08,16.84507
2024-03-09,2.47887
2024-03-10,0.95774
2024-03-11,19.09859
2024-03-12,21.52112
2024-03-13,24.16901
2024-03-14,22.76056
2024-03-15,26.30985
2024-03-16,2.92957
2024-03-17,1.46478
2024-03-18,23.04225
2024-03-19,24.33802
2024-03-20,24.22535
