date,계약갱신청구권
2023-05-30,9.72008
2023-05-31,8.28197
2023-06-01,8.46173
2023-06-02,7.26759
2023-06-03,5.38007
2023-06-04,3.45403
2023-06-05,7.57575
2023-06-06,5.81664
2023-06-07,9.12942
2023-06-08,8.23061
2023-06-09,8.23061
2023-06-10,6.1248
2023-06-11,5.09758
2023-06-12,10.0796
2023-06-13,9.32203
2023-06-14,7.7812
2023-06-15,7.20338
2023-06-16,6.63841
2023-06-17,5.84232
2023-06-18,4.35285
2023-06-19,8.21777
2023-06-20,8.26913
2023-06-21,8.68002
2023-06-22,7.19054
2023-06-23,7.47303
2023-06-24,4.95634
2023-06-25,3.85208
2023-06-26,7.19054
2023-06-27,6.84386
2023-06-28,7.1777
2023-06-29,6.45865
2023-06-30,6.62557
2023-07-01,4.9435
2023-07-02,4.42989
2023-07-03,8.48741
2023-07-04,7.62711
2023-07-05,7.74268
2023-07-06,7.65279
2023-07-07,7.61427
2023-07-08,6.25321
2023-07-09,4.75089
2023-07-10,7.66563
2023-07-11,7.15202
2023-07-12,7.60143
2023-07-13,6.44581
2023-07-14,5.91936
2023-07-15,4.50693
2023-07-16,3.85208
2023-07-17,7.46019
2023-07-18,8.74422
2023-07-19,10.50333
2023-07-20,7.81972
2023-07-21,6.9851
2023-07-22,5.09758
2023-07-23,6.27889
2023-07-24,10.56753
2023-07-25,7.81972
2023-07-26,7.74268
2023-07-27,7.37031
2023-07-28,7.21623
2023-07-29,5.23882
2023-07-30,4.25012
2023-07-31,6.59989
2023-08-01,6.95942
2023-08-02,6.77966
2023-08-03,6.51001
2023-08-04,6.07344
2023-08-05,4.66101
2023-08-06,3.91628
2023-08-07,8.8983
2023-08-08,8.14072
2023-08-09,8.46173
2023-08-10,6.75398
2023-08-11,6.72829
2023-08-12,5.35439
2023-08-13,3.94196
2023-08-14,7.76836
2023-08-15,5.61119
2023-08-16,8.05084
2023-08-17,7.69131
2023-08-18,7.26759
2023-08-19,5.18746
2023-08-20,4.25012
2023-08-21,8.20493
2023-08-22,8.05084
2023-08-23,6.7925
2023-08-24,6.54853
2023-08-25,6.99794
2023-08-26,5.52131
2023-08-27,3.55675
2023-08-28,7.96096
2023-08-29,7.98664
2023-08-30,6.86954
2023-08-31,7.15202
2023-09-01,7.12634
2023-09-02,5.48279
2023-09-03,4.34001
2023-09-04,13.09707
2023-09-05,9.27067
2023-09-06,8.08936
2023-09-07,8.038
2023-09-08,7.57575
2023-09-09,5.45711
2023-09-10,4.40421
2023-09-11,7.76836
2023-09-12,8.33333
2023-09-13,6.7925
2023-09-14,7.717
2023-09-15,6.57421
2023-09-16,5.59835
2023-09-17,4.28864
2023-09-18,8.05084
2023-09-19,7.57575
2023-09-20,7.19054
2023-09-21,5.91936
2023-09-22,6.16332
2023-09-23,4.84078
2023-09-24,3.78787
2023-09-25,7.16486
2023-09-26,6.45865
2023-09-27,4.57113
2023-09-28,2.32408
2023-09-29,2.1058
2023-09-30,2.08012
2023-10-01,1.96456
2023-10-02,3.37699
2023-10-03,4.53261
2023-10-04,9.59167
2023-10-05,10.0154
2023-10-06,8.74422
2023-10-07,6.189
2023-10-08,4.00616
2023-10-09,5.91936
2023-10-10,10.25937
2023-10-11,9.34771
2023-10-12,8.19209
2023-10-13,8.26913
2023-10-14,5.89368
2023-10-15,4.32717
2023-10-16,8.84694
2023-10-17,8.53877
2023-10-18,7.9738
2023-10-19,7.62711
2023-10-20,7.70416
2023-10-21,5.02054
2023-10-22,4.12172
2023-10-23,7.87108
2023-10-24,7.88392
2023-10-25,7.94812
2023-10-26,7.74268
2023-10-27,6.75398
2023-10-28,4.96918
2023-10-29,4.22444
2023-10-30,8.39753
2023-10-31,8.20493
2023-11-01,8.21777
2023-11-02,8.37185
2023-11-03,7.12634
2023-11-04,5.81664
2023-11-05,5.23882
2023-11-06,11.11967
2023-11-07,9.41191
2023-11-08,7.99948
2023-11-09,8.08936
2023-11-10,7.48587
2023-11-11,4.99486
2023-11-12,6.89522
2023-11-13,8.7699
2023-11-14,8.84694
2023-11-15,8.08936
2023-11-16,8.50025
2023-11-17,6.65125
2023-11-18,5.40575
2023-11-19,4.55829
2023-11-20,9.28351
2023-11-21,8.35901
2023-11-22,7.49871
2023-11-23,7.31895
2023-11-24,7.33179
2023-11-25,5.868
2023-11-26,4.34001
2023-11-27,7.9738
2023-11-28,7.48587
2023-11-29,7.16486
2023-11-30,6.63841
2023-12-01,6.42013
2023-12-02,5.85516
2023-12-03,4.64817
2023-12-04,7.7812
2023-12-05,7.717
2023-12-06,7.12634
2023-12-07,6.94658
2023-12-08,6.97226
2023-12-09,5.36723
2023-12-10,5.08474
2023-12-11,8.60297
2023-12-12,7.03646
2023-12-13,7.07498
2023-12-14,6.94658
2023-12-15,6.51001
2023-12-16,5.39291
2023-12-17,4.32717
2023-12-18,7.12634
2023-12-19,7.46019
2023-12-20,10.69594
2023-12-21,5.75243
2023-12-22,5.54699
2023-12-23,4.69953
2023-12-24,3.47971
2023-12-25,2.47817
2023-12-26,11.18387
2023-12-27,11.26091
2023-12-28,7.56291
2023-12-29,6.16332
2023-12-30,4.32717
2023-12-31,3.64663
2024-01-01,12.40369
2024-01-02,12.36517
2024-01-03,9.11658
2024-01-04,11.23523
2024-01-05,8.7699
2024-01-06,7.89676
2024-01-07,5.868
2024-01-08,9.25783
2024-01-09,9.70724
2024-01-10,11.23523
2024-01-11,9.33487
2024-01-12,8.52593
2024-01-13,5.94504
2024-01-14,4.60965
2024-01-15,9.11658
2024-01-16,9.25783
2024-01-17,8.61581
2024-01-18,7.8454
2024-01-19,7.12634
2024-01-20,5.77812
2024-01-21,5.36723
2024-01-22,9.39907
2024-01-23,7.55007
2024-01-24,8.02516
2024-01-25,7.53723
2024-01-26,7.66563
2024-01-27,6.93374
2024-01-28,5.59835
2024-01-29,9.0267
2024-01-30,9.00102
2024-01-31,7.79404
2024-02-01,8.53877
2024-02-02,7.7812
2024-02-03,5.70107
2024-02-04,5.02054
2024-02-05,8.88546
2024-02-06,7.93528
2024-02-07,6.31741
2024-02-08,5.44427
2024-02-09,3.90344
2024-02-10,3.13302
2024-02-11,3.27426
2024-02-12,4.54545
2024-02-13,10.0796
2024-02-14,9.36055
2024-02-15,10.23369
2024-02-16,8.84694
2024-02-17,7.25475
2024-02-18,5.16178
2024-02-19,10.22085
2024-02-20,9.48895
2024-02-21,8.64149
2024-02-22,9.72008
2024-02-23,7.48587
2024-02-24,6.15048
2024-02-25,5.49563
2024-02-26,10.10529
2024-02-27,8.51309
2024-02-28,20.80123
2024-02-29,11.27375
2024-03-01,6.68977
2024-03-02,7.25475
2024-03-03,5.88084
2024-03-04,9.59167
2024-03-05,9.10374
2024-03-06,8.55161
2024-03-07,8.02516
2024-03-08,7.37031
2024-03-09,5.70107
2024-03-10,4.77657
2024-03-11,8.84694
2024-03-12,7.88392
2024-03-13,7.43451
2024-03-14,7.717
2024-03-15,7.62711
2024-03-16,6.70261
2024-03-17,5.45711
2024-03-18,9.97688
2024-03-19,8.79558
2024-03-20,7.55007
