date,두산우
2023-06-02,0.88495
2023-06-03,0.19425
2023-06-04,0.24821
2023-06-05,1.2303
2023-06-06,0.59356
2023-06-07,1.26268
2023-06-08,1.29505
2023-06-09,1.48931
2023-06-10,0.30218
2023-06-11,0.30218
2023-06-12,1.12238
2023-06-13,1.5109
2023-06-14,1.41377
2023-06-15,1.01446
2023-06-16,1.35981
2023-06-17,0.17267
2023-06-18,0.18346
2023-06-19,1.16555
2023-06-20,1.05763
2023-06-21,0.91733
2023-06-22,0.86337
2023-06-23,0.65832
2023-06-24,0.10792
2023-06-25,0.19425
2023-06-26,0.93891
2023-06-27,0.87416
2023-06-28,0.86337
2023-06-29,0.91733
2023-06-30,0.59356
2023-07-01,0.16188
2023-07-02,0.11871
2023-07-03,0.85257
2023-07-04,0.62594
2023-07-05,0.69069
2023-07-06,0.86337
2023-07-07,0.49643
2023-07-08,0.18346
2023-07-09,0.17267
2023-07-10,0.58277
2023-07-11,0.80941
2023-07-12,0.70148
2023-07-13,0.9605
2023-07-14,0.51802
2023-07-15,0.10792
2023-07-16,0.11871
2023-07-17,0.55039
2023-07-18,0.56119
2023-07-19,0.74465
2023-07-20,0.9497
2023-07-21,0.90654
2023-07-22,0.44247
2023-07-23,0.37772
2023-07-24,1.14396
2023-07-25,1.5001
2023-07-26,1.6404
2023-07-27,1.06842
2023-07-28,1.11159
2023-07-29,0.37772
2023-07-30,0.38851
2023-07-31,7.47895
2023-08-01,7.4142
2023-08-02,3.64774
2023-08-03,2.14763
2023-08-04,1.65119
2023-08-05,0.55039
2023-08-06,0.29138
2023-08-07,2.16922
2023-08-08,2.16922
2023-08-09,1.80228
2023-08-10,1.57565
2023-08-11,1.43535
2023-08-12,0.32376
2023-08-13,0.19425
2023-08-14,1.28426
2023-08-15,0.30218
2023-08-16,1.41377
2023-08-17,1.60802
2023-08-18,1.40297
2023-08-19,0.17267
2023-08-20,0.11871
2023-08-21,1.25188
2023-08-22,1.16555
2023-08-23,1.24109
2023-08-24,2.27714
2023-08-25,1.34901
2023-08-26,0.29138
2023-08-27,0.22663
2023-08-28,1.72674
2023-08-29,1.71595
2023-08-30,1.53248
2023-08-31,1.97496
2023-09-01,1.83466
2023-09-02,0.31297
2023-09-03,0.16188
2023-09-04,1.93179
2023-09-05,1.46773
2023-09-06,1.99654
2023-09-07,2.73041
2023-09-08,4.28448
2023-09-09,10.10144
2023-09-10,4.87804
2023-09-11,55.55795
2023-09-12,100.0
2023-09-13,60.87848
2023-09-14,54.27368
2023-09-15,48.68335
2023-09-16,17.51564
2023-09-17,10.71659
2023-09-18,35.24714
2023-09-19,52.78437
2023-09-20,81.08137
2023-09-21,66.26375
2023-09-22,48.71573
2023-09-23,8.36391
2023-09-24,17.12713
2023-09-25,49.22296
2023-09-26,53.18368
2023-09-27,46.34146
2023-09-28,8.55816
2023-09-29,6.47528
2023-09-30,5.63349
2023-10-01,5.33131
2023-10-02,6.75588
2023-10-03,8.42866
2023-10-04,44.56075
2023-10-05,54.71616
2023-10-06,28.79343
2023-10-07,7.59766
2023-10-08,11.05115
2023-10-09,8.46104
2023-10-10,25.14569
2023-10-11,19.97625
2023-10-12,18.77832
2023-10-13,14.75285
2023-10-14,3.91754
2023-10-15,3.41031
2023-10-16,14.07295
2023-10-17,12.14116
2023-10-18,12.54047
2023-10-19,11.3965
2023-10-20,11.60155
2023-10-21,3.65853
2023-10-22,3.59378
2023-10-23,10.60867
2023-10-24,11.23462
2023-10-25,10.67342
2023-10-26,9.98273
2023-10-27,9.32441
2023-10-28,2.02892
2023-10-29,2.03971
2023-10-30,15.44355
2023-10-31,10.87848
2023-11-01,10.34966
2023-11-02,10.46837
2023-11-03,9.1949
2023-11-04,1.94258
2023-11-05,1.921
2023-11-06,12.86423
2023-11-07,8.90351
2023-11-08,8.24519
2023-11-09,7.29548
2023-11-10,6.54003
2023-11-11,1.44614
2023-11-12,1.38139
2023-11-13,7.72717
2023-11-14,8.22361
2023-11-15,8.97906
2023-11-16,7.87826
2023-11-17,6.95014
2023-11-18,1.11159
2023-11-19,1.40297
2023-11-20,8.96827
2023-11-21,7.44657
2023-11-22,7.20915
2023-11-23,6.95014
2023-11-24,7.04726
2023-11-25,1.79149
2023-11-26,1.79149
2023-11-27,8.77401
2023-11-28,6.24865
2023-11-29,7.12281
2023-11-30,6.9933
2023-12-01,5.83854
2023-12-02,1.43535
2023-12-03,1.30584
2023-12-04,5.82775
2023-12-05,5.19102
2023-12-06,4.74854
2023-12-07,4.50032
2023-12-08,4.44636
2023-12-09,1.12238
2023-12-10,1.12238
2023-12-11,4.932
2023-12-12,4.16576
2023-12-13,4.20893
2023-12-14,4.5327
2023-12-15,4.85646
2023-12-16,0.99287
2023-12-17,1.15475
2023-12-18,5.08309
2023-12-19,5.30973
2023-12-20,5.79538
2023-12-21,4.37081
2023-12-22,3.90675
2023-12-23,1.11159
2023-12-24,1.16555
2023-12-25,1.5001
2023-12-26,4.62982
2023-12-27,4.41398
2023-12-28,4.81329
2023-12-29,1.75911
2023-12-30,1.16555
2023-12-31,0.79861
2024-01-01,1.01446
2024-01-02,4.14418
2024-01-03,3.74487
2024-01-04,3.72328
2024-01-05,3.73408
2024-01-06,0.65832
2024-01-07,0.76624
2024-01-08,3.85279
2024-01-09,3.99309
2024-01-10,3.52903
2024-01-11,3.57219
2024-01-12,2.82754
2024-01-13,0.56119
2024-01-14,0.52881
2024-01-15,3.37794
2024-01-16,3.04338
2024-01-17,3.03259
2024-01-18,3.00021
2024-01-19,3.08655
2024-01-20,0.60436
2024-01-21,0.71228
2024-01-22,3.04338
2024-01-23,3.11892
2024-01-24,2.64407
2024-01-25,2.82754
2024-01-26,3.2916
2024-01-27,0.73386
2024-01-28,0.63673
2024-01-29,4.23052
2024-01-30,4.12259
2024-01-31,3.19447
2024-02-01,5.78458
2024-02-02,4.68379
2024-02-03,0.61515
2024-02-04,0.70148
2024-02-05,3.20526
2024-02-06,2.7412
2024-02-07,3.33477
2024-02-08,3.16209
2024-02-09,0.55039
2024-02-10,0.35614
2024-02-11,0.51802
2024-02-12,0.50723
2024-02-13,3.51823
2024-02-14,2.53615
2024-02-15,3.4319
2024-02-16,2.75199
2024-02-17,0.44247
2024-02-18,0.43168
2024-02-19,4.91042
2024-02-20,3.09734
2024-02-21,3.75566
2024-02-22,3.06496
2024-02-23,3.79883
2024-02-24,0.47485
2024-02-25,0.48564
2024-02-26,2.7412
2024-02-27,2.75199
2024-02-28,3.53982
2024-02-29,2.82754
2024-03-01,0.5396
2024-03-02,0.59356
2024-03-03,0.56119
2024-03-04,2.67645
2024-03-05,2.35268
2024-03-06,2.57932
2024-03-07,7.99697
2024-03-08,6.66954
2024-03-09,0.64752
2024-03-10,0.70148
2024-03-11,4.51111
2024-03-12,4.71616
2024-03-13,6.84221
2024-03-14,6.90697
2024-03-15,12.31383
2024-03-16,1.80228
2024-03-17,1.31664
2024-03-18,14.9687
2024-03-19,10.20936
2024-03-20,8.40707
