date,현재금값
2022-10-22,6.5483
2022-10-23,6.13662
2022-10-24,9.52013
2022-10-25,9.14704
2022-10-26,8.69677
2022-10-27,8.24649
2022-10-28,7.97632
2022-10-29,5.06882
2022-10-30,5.28753
2022-10-31,7.06291
2022-11-01,9.1985
2022-11-02,8.79969
2022-11-03,9.24996
2022-11-04,8.59385
2022-11-05,6.00797
2022-11-06,5.59629
2022-11-07,8.02778
2022-11-08,7.8734
2022-11-09,8.19503
2022-11-10,7.51318
2022-11-11,8.24649
2022-11-12,6.05943
2022-11-13,5.05596
2022-11-14,8.4266
2022-11-15,7.912
2022-11-16,7.92486
2022-11-17,7.68043
2022-11-18,7.52605
2022-11-19,4.60568
2022-11-20,4.4513
2022-11-21,6.86993
2022-11-22,7.38453
2022-11-23,7.60324
2022-11-24,6.61263
2022-11-25,7.08864
2022-11-26,5.04309
2022-11-27,4.63141
2022-11-28,7.52605
2022-11-29,6.97285
2022-11-30,6.83133
2022-12-01,7.73189
2022-12-02,7.77048
2022-12-03,5.24893
2022-12-04,4.94017
2022-12-05,7.23015
2022-12-06,7.26875
2022-12-07,7.19156
2022-12-08,7.1015
2022-12-09,6.86993
2022-12-10,5.19747
2022-12-11,4.95304
2022-12-12,6.81847
2022-12-13,6.98571
2022-12-14,7.75762
2022-12-15,6.93425
2022-12-16,7.43599
2022-12-17,5.68635
2022-12-18,5.05596
2022-12-19,7.66756
2022-12-20,6.45825
2022-12-21,7.25588
2022-12-22,8.23362
2022-12-23,9.44294
2022-12-24,6.02084
2022-12-25,5.44191
2022-12-26,8.31081
2022-12-27,9.15991
2022-12-28,9.66164
2022-12-29,8.60671
2022-12-30,7.56464
2022-12-31,7.17869
2023-01-01,6.97285
2023-01-02,9.18564
2023-01-03,9.64878
2023-01-04,18.80869
2023-01-05,16.95613
2023-01-06,11.99022
2023-01-07,10.66512
2023-01-08,8.07924
2023-01-09,11.68146
2023-01-10,17.79235
2023-01-11,16.84034
2023-01-12,13.84278
2023-01-13,12.44049
2023-01-14,8.61958
2023-01-15,7.43599
2023-01-16,10.16338
2023-01-17,10.11192
2023-01-18,9.81602
2023-01-19,8.83828
2023-01-20,8.85115
2023-01-21,6.08516
2023-01-22,5.95651
2023-01-23,6.17522
2023-01-24,7.92486
2023-01-25,10.79377
2023-01-26,9.91895
2023-01-27,20.28817
2023-01-28,10.99961
2023-01-29,8.24649
2023-01-30,10.75517
2023-01-31,10.51074
2023-02-01,10.5236
2023-02-02,11.65573
2023-02-03,10.75517
2023-02-04,7.32021
2023-02-05,6.45825
2023-02-06,9.82889
2023-02-07,10.7809
2023-02-08,9.82889
2023-02-09,9.53299
2023-02-10,9.24996
2023-02-11,5.93078
2023-02-12,5.37758
2023-02-13,8.83828
2023-02-14,9.04412
2023-02-15,8.37514
2023-02-16,8.64531
2023-02-17,8.76109
2023-02-18,6.31673
2023-02-19,5.40331
2023-02-20,8.73536
2023-02-21,8.36227
2023-02-22,8.90261
2023-02-23,8.99266
2023-02-24,8.1693
2023-02-25,5.93078
2023-02-26,4.76006
2023-02-27,8.05351
2023-02-28,8.82542
2023-03-01,7.37167
2023-03-02,9.84175
2023-03-03,8.15643
2023-03-04,5.53196
2023-03-05,4.77293
2023-03-06,8.07924
2023-03-07,7.34594
2023-03-08,7.70616
2023-03-09,7.38453
2023-03-10,7.21729
2023-03-11,5.71208
2023-03-12,4.73433
2023-03-13,9.95754
2023-03-14,12.32471
2023-03-15,9.89322
2023-03-16,14.30593
2023-03-17,11.43702
2023-03-18,8.91547
2023-03-19,7.24302
2023-03-20,15.24507
2023-03-21,17.81808
2023-03-22,16.10703
2023-03-23,17.6637
2023-03-24,17.81808
2023-03-25,10.57506
2023-03-26,8.63244
2023-03-27,12.81358
2023-03-28,17.445
2023-03-29,15.46378
2023-03-30,15.78541
2023-03-31,15.57957
2023-04-01,10.21484
2023-04-02,10.02187
2023-04-03,15.36086
2023-04-04,15.79827
2023-04-05,22.33371
2023-04-06,26.29615
2023-04-07,21.65187
2023-04-08,11.70719
2023-04-09,16.49298
2023-04-10,20.42969
2023-04-11,18.08825
2023-04-12,17.62511
2023-04-13,17.89527
2023-04-14,19.99228
2023-04-15,15.09069
2023-04-16,11.15399
2023-04-17,17.85668
2023-04-18,15.24507
2023-04-19,14.91058
2023-04-20,14.58896
2023-04-21,14.42171
2023-04-22,8.29795
2023-04-23,7.21729
2023-04-24,13.09661
2023-04-25,13.09661
2023-04-26,12.72353
2023-04-27,13.07088
2023-04-28,11.32124
2023-04-29,8.37514
2023-04-30,6.49684
2023-05-01,8.43946
2023-05-02,11.01247
2023-05-03,12.96796
2023-05-04,13.40537
2023-05-05,8.86401
2023-05-06,9.44294
2023-05-07,7.56464
2023-05-08,13.59835
2023-05-09,12.37617
2023-05-10,12.19606
2023-05-11,11.65573
2023-05-12,10.38209
2023-05-13,8.47806
2023-05-14,6.88279
2023-05-15,10.89669
2023-05-16,10.66512
2023-05-17,9.44294
2023-05-18,10.8195
2023-05-19,9.62305
2023-05-20,7.25588
2023-05-21,6.41965
2023-05-22,10.15052
2023-05-23,9.4558
2023-05-24,9.58445
2023-05-25,9.58445
2023-05-26,8.19503
2023-05-27,6.0723
2023-05-28,5.36472
2023-05-29,6.99858
