date,천만원투자
2023-06-01,22.4299
2023-06-02,18.69158
2023-06-03,18.69158
2023-06-04,8.41121
2023-06-05,21.49532
2023-06-06,16.82242
2023-06-07,28.03738
2023-06-08,40.18691
2023-06-09,26.16822
2023-06-10,16.82242
2023-06-11,35.51401
2023-06-12,33.64485
2023-06-13,39.25233
2023-06-14,24.29906
2023-06-15,32.71028
2023-06-16,28.03738
2023-06-17,9.34579
2023-06-18,19.62616
2023-06-19,18.69158
2023-06-20,27.1028
2023-06-21,22.4299
2023-06-22,32.71028
2023-06-23,26.16822
2023-06-24,28.03738
2023-06-25,23.36448
2023-06-26,32.71028
2023-06-27,36.44859
2023-06-28,32.71028
2023-06-29,24.29906
2023-06-30,22.4299
2023-07-01,20.56074
2023-07-02,14.01869
2023-07-03,38.31775
2023-07-04,38.31775
2023-07-05,29.90654
2023-07-06,41.12149
2023-07-07,25.23364
2023-07-08,18.69158
2023-07-09,13.08411
2023-07-10,26.16822
2023-07-11,30.84112
2023-07-12,28.97196
2023-07-13,39.25233
2023-07-14,24.29906
2023-07-15,15.88785
2023-07-16,22.4299
2023-07-17,29.90654
2023-07-18,34.57943
2023-07-19,29.90654
2023-07-20,28.03738
2023-07-21,17.757
2023-07-22,11.21495
2023-07-23,25.23364
2023-07-24,31.7757
2023-07-25,32.71028
2023-07-26,34.57943
2023-07-27,30.84112
2023-07-28,28.97196
2023-07-29,12.14953
2023-07-30,15.88785
2023-07-31,20.56074
2023-08-01,29.90654
2023-08-02,18.69158
2023-08-03,22.4299
2023-08-04,17.757
2023-08-05,16.82242
2023-08-06,14.01869
2023-08-07,17.757
2023-08-08,14.95327
2023-08-09,33.64485
2023-08-10,19.62616
2023-08-11,25.23364
2023-08-12,14.95327
2023-08-13,14.01869
2023-08-14,13.08411
2023-08-15,14.01869
2023-08-16,24.29906
2023-08-17,34.57943
2023-08-18,25.23364
2023-08-19,16.82242
2023-08-20,29.90654
2023-08-21,30.84112
2023-08-22,38.31775
2023-08-23,21.49532
2023-08-24,33.64485
2023-08-25,23.36448
2023-08-26,16.82242
2023-08-27,22.4299
2023-08-28,28.03738
2023-08-29,21.49532
2023-08-30,24.29906
2023-08-31,27.1028
2023-09-01,12.14953
2023-09-02,13.08411
2023-09-03,19.62616
2023-09-04,21.49532
2023-09-05,34.57943
2023-09-06,28.03738
2023-09-07,17.757
2023-09-08,28.03738
2023-09-09,28.97196
2023-09-10,15.88785
2023-09-11,18.69158
2023-09-12,34.57943
2023-09-13,19.62616
2023-09-14,21.49532
2023-09-15,29.90654
2023-09-16,14.95327
2023-09-17,25.23364
2023-09-18,22.4299
2023-09-19,15.88785
2023-09-20,18.69158
2023-09-21,19.62616
2023-09-22,18.69158
2023-09-23,9.34579
2023-09-24,6.54205
2023-09-25,16.82242
2023-09-26,14.01869
2023-09-27,16.82242
2023-09-28,10.28037
2023-09-29,8.41121
2023-09-30,12.14953
2023-10-01,10.28037
2023-10-02,14.01869
2023-10-03,19.62616
2023-10-04,17.757
2023-10-05,30.84112
2023-10-06,20.56074
2023-10-07,19.62616
2023-10-08,25.23364
2023-10-09,9.34579
2023-10-10,23.36448
2023-10-11,19.62616
2023-10-12,26.16822
2023-10-13,29.90654
2023-10-14,10.28037
2023-10-15,18.69158
2023-10-16,39.25233
2023-10-17,29.90654
2023-10-18,29.90654
2023-10-19,31.7757
2023-10-20,23.36448
2023-10-21,11.21495
2023-10-22,22.4299
2023-10-23,20.56074
2023-10-24,41.12149
2023-10-25,42.05607
2023-10-26,21.49532
2023-10-27,28.97196
2023-10-28,10.28037
2023-10-29,11.21495
2023-10-30,35.51401
2023-10-31,38.31775
2023-11-01,32.71028
2023-11-02,25.23364
2023-11-03,30.84112
2023-11-04,13.08411
2023-11-05,31.7757
2023-11-06,31.7757
2023-11-07,31.7757
2023-11-08,28.03738
2023-11-09,28.03738
2023-11-10,23.36448
2023-11-11,18.69158
2023-11-12,13.08411
2023-11-13,32.71028
2023-11-14,20.56074
2023-11-15,29.90654
2023-11-16,14.95327
2023-11-17,22.4299
2023-11-18,21.49532
2023-11-19,18.69158
2023-11-20,34.57943
2023-11-21,29.90654
2023-11-22,27.1028
2023-11-23,30.84112
2023-11-24,15.88785
2023-11-25,10.28037
2023-11-26,21.49532
2023-11-27,24.29906
2023-11-28,25.23364
2023-11-29,30.84112
2023-11-30,26.16822
2023-12-01,32.71028
2023-12-02,21.49532
2023-12-03,25.23364
2023-12-04,29.90654
2023-12-05,35.51401
2023-12-06,29.90654
2023-12-07,21.49532
2023-12-08,26.16822
2023-12-09,11.21495
2023-12-10,28.03738
2023-12-11,34.57943
2023-12-12,44.85981
2023-12-13,41.12149
2023-12-14,32.71028
2023-12-15,20.56074
2023-12-16,23.36448
2023-12-17,25.23364
2023-12-18,33.64485
2023-12-19,25.23364
2023-12-20,28.03738
2023-12-21,29.90654
2023-12-22,33.64485
2023-12-23,10.28037
2023-12-24,20.56074
2023-12-25,18.69158
2023-12-26,43.92523
2023-12-27,39.25233
2023-12-28,37.38317
2023-12-29,31.7757
2023-12-30,31.7757
2023-12-31,15.88785
2024-01-01,24.29906
2024-01-02,35.51401
2024-01-03,43.92523
2024-01-04,42.99065
2024-01-05,29.90654
2024-01-06,15.88785
2024-01-07,31.7757
2024-01-08,35.51401
2024-01-09,31.7757
2024-01-10,24.29906
2024-01-11,48.59813
2024-01-12,35.51401
2024-01-13,26.16822
2024-01-14,25.23364
2024-01-15,33.64485
2024-01-16,28.97196
2024-01-17,30.84112
2024-01-18,36.44859
2024-01-19,27.1028
2024-01-20,20.56074
2024-01-21,37.38317
2024-01-22,39.25233
2024-01-23,28.97196
2024-01-24,46.72897
2024-01-25,47.66355
2024-01-26,37.38317
2024-01-27,25.23364
2024-01-28,26.16822
2024-01-29,57.94392
2024-01-30,75.70093
2024-01-31,43.92523
2024-02-01,59.81308
2024-02-02,53.27102
2024-02-03,21.49532
2024-02-04,36.44859
2024-02-05,46.72897
2024-02-06,55.14018
2024-02-07,50.46728
2024-02-08,51.40186
2024-02-09,20.56074
2024-02-10,34.57943
2024-02-11,44.85981
2024-02-12,58.8785
2024-02-13,69.15887
2024-02-14,84.11214
2024-02-15,45.79439
2024-02-16,49.53271
2024-02-17,43.92523
2024-02-18,39.25233
2024-02-19,58.8785
2024-02-20,51.40186
2024-02-21,65.42056
2024-02-22,86.91588
2024-02-23,71.96261
2024-02-24,55.14018
2024-02-25,54.2056
2024-02-26,67.28971
2024-02-27,62.61682
2024-02-28,57.00934
2024-02-29,65.42056
2024-03-01,52.33644
2024-03-02,42.05607
2024-03-03,37.38317
2024-03-04,63.5514
2024-03-05,78.50467
2024-03-06,53.27102
2024-03-07,51.40186
2024-03-08,51.40186
2024-03-09,33.64485
2024-03-10,47.66355
2024-03-11,59.81308
2024-03-12,43.92523
2024-03-13,33.64485
2024-03-14,49.53271
2024-03-15,45.79439
2024-03-16,34.57943
2024-03-17,34.57943
2024-03-18,54.2056
2024-03-19,53.27102
2024-03-20,53.27102
