date,미국증시개장시간
2023-05-30,21.25523
2023-05-31,8.54393
2023-06-01,5.8661
2023-06-02,5.51464
2023-06-03,2.43514
2023-06-04,1.35564
2023-06-05,6.51046
2023-06-06,7.07949
2023-06-07,6.37656
2023-06-08,4.54393
2023-06-09,6.03347
2023-06-10,2.49372
2023-06-11,1.1297
2023-06-12,6.77824
2023-06-13,8.87866
2023-06-14,8.22594
2023-06-15,5.841
2023-06-16,5.52301
2023-06-17,2.20083
2023-06-18,1.08786
2023-06-19,27.70711
2023-06-20,11.43933
2023-06-21,7.23849
2023-06-22,5.74895
2023-06-23,4.25941
2023-06-24,1.94142
2023-06-25,1.05439
2023-06-26,5.57322
2023-06-27,4.97907
2023-06-28,5.4728
2023-06-29,5.41422
2023-06-30,4.7364
2023-07-01,2.5774
2023-07-02,1.83263
2023-07-03,12.54393
2023-07-04,30.64435
2023-07-05,14.10878
2023-07-06,6.54393
2023-07-07,5.1046
2023-07-08,2.91213
2023-07-09,1.58995
2023-07-10,6.49372
2023-07-11,6.58577
2023-07-12,7.63179
2023-07-13,7.26359
2023-07-14,7.39748
2023-07-15,2.95397
2023-07-16,1.60669
2023-07-17,7.67364
2023-07-18,7.62343
2023-07-19,7.28033
2023-07-20,7.06276
2023-07-21,7.90794
2023-07-22,2.67782
2023-07-23,1.28033
2023-07-24,6.66945
2023-07-25,6.31799
2023-07-26,6.07531
2023-07-27,5.75732
2023-07-28,4.25104
2023-07-29,2.21757
2023-07-30,1.32217
2023-07-31,7.40585
2023-08-01,7.75732
2023-08-02,9.83263
2023-08-03,6.26778
2023-08-04,5.11297
2023-08-05,2.38493
2023-08-06,1.19665
2023-08-07,6.80334
2023-08-08,5.94142
2023-08-09,5.26359
2023-08-10,5.38075
2023-08-11,3.83263
2023-08-12,1.88284
2023-08-13,1.05439
2023-08-14,4.31799
2023-08-15,5.74895
2023-08-16,6.0502
2023-08-17,5.14644
2023-08-18,4.34309
2023-08-19,2.00836
2023-08-20,1.20502
2023-08-21,5.17154
2023-08-22,6.03347
2023-08-23,5.38912
2023-08-24,6.98744
2023-08-25,4.15899
2023-08-26,2.10878
2023-08-27,0.9456
2023-08-28,5.53138
2023-08-29,4.97071
2023-08-30,6.58577
2023-08-31,4.87866
2023-09-01,3.8661
2023-09-02,2.25941
2023-09-03,1.21338
2023-09-04,40.12552
2023-09-05,12.20083
2023-09-06,5.66527
2023-09-07,4.45188
2023-09-08,3.51464
2023-09-09,1.95815
2023-09-10,1.07949
2023-09-11,5.80753
2023-09-12,5.59832
2023-09-13,5.00418
2023-09-14,4.66945
2023-09-15,4.0502
2023-09-16,1.74058
2023-09-17,0.82845
2023-09-18,4.99581
2023-09-19,4.7615
2023-09-20,3.69037
2023-09-21,4.41004
2023-09-22,3.38075
2023-09-23,1.39748
2023-09-24,0.81171
2023-09-25,3.94979
2023-09-26,3.52301
2023-09-27,2.97071
2023-09-28,2.56066
2023-09-29,2.85355
2023-09-30,2.80334
2023-10-01,1.3138
2023-10-02,4.0251
2023-10-03,3.841
2023-10-04,5.20502
2023-10-05,4.63598
2023-10-06,3.4979
2023-10-07,1.94142
2023-10-08,1.46443
2023-10-09,7.54811
2023-10-10,4.41004
2023-10-11,4.0502
2023-10-12,4.2092
2023-10-13,3.01255
2023-10-14,1.43933
2023-10-15,0.92887
2023-10-16,3.42259
2023-10-17,3.73221
2023-10-18,3.59832
2023-10-19,4.25941
2023-10-20,3.78242
2023-10-21,2.0251
2023-10-22,1.04602
2023-10-23,5.14644
2023-10-24,4.68619
2023-10-25,3.56485
2023-10-26,5.41422
2023-10-27,3.95815
2023-10-28,1.33054
2023-10-29,0.81171
2023-10-30,4.25941
2023-10-31,4.2092
2023-11-01,4.83682
2023-11-02,6.38493
2023-11-03,5.00418
2023-11-04,1.67364
2023-11-05,1.13807
2023-11-06,68.71966
2023-11-07,23.99163
2023-11-08,15.79079
2023-11-09,10.52719
2023-11-10,7.58995
2023-11-11,2.43514
2023-11-12,0.79497
2023-11-13,11.07949
2023-11-14,12.85355
2023-11-15,16.3682
2023-11-16,12.44351
2023-11-17,6.87866
2023-11-18,2.62761
2023-11-19,1.20502
2023-11-20,9.27196
2023-11-21,11.12133
2023-11-22,8.95397
2023-11-23,18.97907
2023-11-24,10.65271
2023-11-25,1.64853
2023-11-26,0.9456
2023-11-27,6.00836
2023-11-28,5.44769
2023-11-29,5.96652
2023-11-30,5.38075
2023-12-01,4.16736
2023-12-02,1.81589
2023-12-03,0.87866
2023-12-04,6.35146
2023-12-05,6.33472
2023-12-06,5.77405
2023-12-07,5.02092
2023-12-08,4.54393
2023-12-09,2.0251
2023-12-10,1.13807
2023-12-11,5.90794
2023-12-12,6.07531
2023-12-13,5.36401
2023-12-14,8.30125
2023-12-15,6.34309
2023-12-16,2.29288
2023-12-17,1.1297
2023-12-18,6.1841
2023-12-19,6.08368
2023-12-20,6.50209
2023-12-21,7.52301
2023-12-22,5.27196
2023-12-23,2.35983
2023-12-24,0.96234
2023-12-25,3.74058
2023-12-26,8.52719
2023-12-27,6.5774
2023-12-28,5.60669
2023-12-29,5.14644
2023-12-30,2.47698
2023-12-31,2.25941
2024-01-01,8.97907
2024-01-02,18.26778
2024-01-03,10.08368
2024-01-04,8.64435
2024-01-05,5.60669
2024-01-06,1.64853
2024-01-07,1.11297
2024-01-08,5.841
2024-01-09,7.82426
2024-01-10,7.69874
2024-01-11,10.34309
2024-01-12,5.81589
2024-01-13,1.89958
2024-01-14,1.01255
2024-01-15,10.89539
2024-01-16,11.26359
2024-01-17,7.25523
2024-01-18,6.07531
2024-01-19,5.46443
2024-01-20,2.64435
2024-01-21,1.48953
2024-01-22,8.96234
2024-01-23,7.83263
2024-01-24,7.43096
2024-01-25,7.66527
2024-01-26,6.75313
2024-01-27,2.56066
2024-01-28,1.23849
2024-01-29,9.1046
2024-01-30,9.37238
2024-01-31,6.71966
2024-02-01,6.75313
2024-02-02,6.84518
2024-02-03,2.59414
2024-02-04,1.48117
2024-02-05,7.69874
2024-02-06,7.50627
2024-02-07,4.9456
2024-02-08,6.25104
2024-02-09,6.88702
2024-02-10,4.22594
2024-02-11,2.51046
2024-02-12,9.53138
2024-02-13,12.91213
2024-02-14,10.84518
2024-02-15,10.22594
2024-02-16,8.89539
2024-02-17,4.01673
2024-02-18,2.37656
2024-02-19,24.99581
2024-02-20,21.16317
2024-02-21,10.97907
2024-02-22,13.28033
2024-02-23,10.20083
2024-02-24,3.67364
2024-02-25,2.26778
2024-02-26,9.60669
2024-02-27,8.91213
2024-02-28,7.76569
2024-02-29,6.3933
2024-03-01,7.97489
2024-03-02,4.66945
2024-03-03,2.83682
2024-03-04,16.84518
2024-03-05,14.0
2024-03-06,13.07949
2024-03-07,10.58577
2024-03-08,11.95815
2024-03-09,5.87447
2024-03-10,3.4728
2024-03-11,29.43096
2024-03-12,20.2343
2024-03-13,13.87447
2024-03-14,10.10041
2024-03-15,8.58577
2024-03-16,3.96652
2024-03-17,2.2092
2024-03-18,11.74058
2024-03-19,9.89958
2024-03-20,7.38912
