date,대부대출
2023-05-30,84.98498
2023-05-31,71.77177
2023-06-01,70.42042
2023-06-02,57.2072
2023-06-03,21.77177
2023-06-04,20.57057
2023-06-05,69.96996
2023-06-06,29.57957
2023-06-07,70.42042
2023-06-08,65.01501
2023-06-09,54.65465
2023-06-10,24.02402
2023-06-11,21.77177
2023-06-12,92.94294
2023-06-13,77.62762
2023-06-14,73.87387
2023-06-15,64.86486
2023-06-16,58.7087
2023-06-17,25.07507
2023-06-18,22.37237
2023-06-19,76.57657
2023-06-20,72.67267
2023-06-21,68.31831
2023-06-22,63.36336
2023-06-23,58.7087
2023-06-24,18.91891
2023-06-25,23.27327
2023-06-26,78.97897
2023-06-27,73.42342
2023-06-28,68.16816
2023-06-29,61.11111
2023-06-30,65.91591
2023-07-01,19.36936
2023-07-02,21.77177
2023-07-03,74.47447
2023-07-04,50.6006
2023-07-05,53.003
2023-07-06,51.35135
2023-07-07,47.44744
2023-07-08,20.12012
2023-07-09,20.72072
2023-07-10,76.42642
2023-07-11,70.87087
2023-07-12,65.31531
2023-07-13,61.11111
2023-07-14,66.36636
2023-07-15,20.12012
2023-07-16,22.52252
2023-07-17,77.77777
2023-07-18,72.37237
2023-07-19,75.97597
2023-07-20,71.62162
2023-07-21,60.51051
2023-07-22,26.27627
2023-07-23,24.77477
2023-07-24,85.28528
2023-07-25,78.07807
2023-07-26,76.57657
2023-07-27,78.22822
2023-07-28,58.7087
2023-07-29,26.12612
2023-07-30,25.37537
2023-07-31,53.3033
2023-08-01,54.95495
2023-08-02,57.35735
2023-08-03,55.25525
2023-08-04,44.59459
2023-08-05,22.52252
2023-08-06,18.16816
2023-08-07,68.61861
2023-08-08,54.35435
2023-08-09,58.1081
2023-08-10,66.06606
2023-08-11,57.65765
2023-08-12,19.21921
2023-08-13,22.37237
2023-08-14,79.57957
2023-08-15,36.48648
2023-08-16,86.93693
2023-08-17,66.66666
2023-08-18,54.65465
2023-08-19,24.77477
2023-08-20,22.67267
2023-08-21,82.58258
2023-08-22,69.66966
2023-08-23,65.46546
2023-08-24,68.31831
2023-08-25,61.11111
2023-08-26,26.72672
2023-08-27,24.02402
2023-08-28,71.17117
2023-08-29,63.36336
2023-08-30,59.45945
2023-08-31,53.45345
2023-09-01,48.79879
2023-09-02,19.66966
2023-09-03,14.71471
2023-09-04,63.66366
2023-09-05,54.95495
2023-09-06,57.65765
2023-09-07,49.84984
2023-09-08,58.85885
2023-09-09,30.48048
2023-09-10,25.07507
2023-09-11,74.47447
2023-09-12,69.36936
2023-09-13,68.01801
2023-09-14,56.75675
2023-09-15,51.5015
2023-09-16,23.72372
2023-09-17,21.17117
2023-09-18,64.11411
2023-09-19,56.45645
2023-09-20,53.75375
2023-09-21,56.45645
2023-09-22,58.1081
2023-09-23,20.42042
2023-09-24,25.82582
2023-09-25,86.18618
2023-09-26,65.61561
2023-09-27,58.1081
2023-09-28,21.62162
2023-09-29,10.51051
2023-09-30,14.71471
2023-10-01,19.21921
2023-10-02,28.67867
2023-10-03,36.33633
2023-10-04,84.98498
2023-10-05,64.56456
2023-10-06,58.85885
2023-10-07,21.92192
2023-10-08,26.57657
2023-10-09,30.48048
2023-10-10,87.68768
2023-10-11,84.83483
2023-10-12,80.78078
2023-10-13,78.52852
2023-10-14,31.23123
2023-10-15,30.03003
2023-10-16,92.49249
2023-10-17,66.81681
2023-10-18,71.47147
2023-10-19,75.67567
2023-10-20,63.96396
2023-10-21,30.18018
2023-10-22,26.72672
2023-10-23,100.0
2023-10-24,95.64564
2023-10-25,93.99399
2023-10-26,79.87987
2023-10-27,66.21621
2023-10-28,23.27327
2023-10-29,22.22222
2023-10-30,79.87987
2023-10-31,74.62462
2023-11-01,67.86786
2023-11-02,64.56456
2023-11-03,48.19819
2023-11-04,27.47747
2023-11-05,29.42942
2023-11-06,65.16516
2023-11-07,66.66666
2023-11-08,56.45645
2023-11-09,62.76276
2023-11-10,59.9099
2023-11-11,24.62462
2023-11-12,25.97597
2023-11-13,88.73873
2023-11-14,85.13513
2023-11-15,90.54054
2023-11-16,69.36936
2023-11-17,56.9069
2023-11-18,26.87687
2023-11-19,27.02702
2023-11-20,86.33633
2023-11-21,77.17717
2023-11-22,66.51651
2023-11-23,64.86486
2023-11-24,58.1081
2023-11-25,21.77177
2023-11-26,25.37537
2023-11-27,87.38738
2023-11-28,72.07207
2023-11-29,68.76876
2023-11-30,63.66366
2023-12-01,60.21021
2023-12-02,19.51951
2023-12-03,21.02102
2023-12-04,71.17117
2023-12-05,66.81681
2023-12-06,57.65765
2023-12-07,56.45645
2023-12-08,50.45045
2023-12-09,17.86786
2023-12-10,30.18018
2023-12-11,83.63363
2023-12-12,76.12612
2023-12-13,64.26426
2023-12-14,68.46846
2023-12-15,62.31231
2023-12-16,25.07507
2023-12-17,23.87387
2023-12-18,73.72372
2023-12-19,69.51951
2023-12-20,64.71471
2023-12-21,55.7057
2023-12-22,58.85885
2023-12-23,29.27927
2023-12-24,21.32132
2023-12-25,25.07507
2023-12-26,84.08408
2023-12-27,69.81981
2023-12-28,55.7057
2023-12-29,52.25225
2023-12-30,18.16816
2023-12-31,18.01801
2024-01-01,19.96996
2024-01-02,68.46846
2024-01-03,57.2072
2024-01-04,60.51051
2024-01-05,46.54654
2024-01-06,17.86786
2024-01-07,20.27027
2024-01-08,63.36336
2024-01-09,66.66666
2024-01-10,68.76876
2024-01-11,60.96096
2024-01-12,62.46246
2024-01-13,22.97297
2024-01-14,24.92492
2024-01-15,85.28528
2024-01-16,58.4084
2024-01-17,58.4084
2024-01-18,56.9069
2024-01-19,77.62762
2024-01-20,41.59159
2024-01-21,44.89489
2024-01-22,97.59759
2024-01-23,73.42342
2024-01-24,79.12912
2024-01-25,94.59459
2024-01-26,71.92192
2024-01-27,42.34234
2024-01-28,37.08708
2024-01-29,89.48948
2024-01-30,84.98498
2024-01-31,71.77177
2024-02-01,78.07807
2024-02-02,72.82282
2024-02-03,41.59159
2024-02-04,44.14414
2024-02-05,78.67867
2024-02-06,75.82582
2024-02-07,80.33033
2024-02-08,75.52552
2024-02-09,34.23423
2024-02-10,29.72972
2024-02-11,32.58258
2024-02-12,43.39339
2024-02-13,89.18918
2024-02-14,77.17717
2024-02-15,80.03003
2024-02-16,75.67567
2024-02-17,38.58858
2024-02-18,42.49249
2024-02-19,81.23123
2024-02-20,75.37537
2024-02-21,68.91891
2024-02-22,72.07207
2024-02-23,70.12012
2024-02-24,39.63963
2024-02-25,45.49549
2024-02-26,88.73873
2024-02-27,71.77177
2024-02-28,67.26726
2024-02-29,69.96996
2024-03-01,33.78378
2024-03-02,37.23723
2024-03-03,37.23723
2024-03-04,78.37837
2024-03-05,71.17117
2024-03-06,72.82282
2024-03-07,76.42642
2024-03-08,59.45945
2024-03-09,47.44744
2024-03-10,46.39639
2024-03-11,92.49249
2024-03-12,87.23723
2024-03-13,86.78678
2024-03-14,76.72672
2024-03-15,73.12312
2024-03-16,45.79579
2024-03-17,45.34534
2024-03-18,95.04504
2024-03-19,83.33333
2024-03-20,94.89489
