date,알파벳주가
2023-05-30,15.41288
2023-05-31,18.26632
2023-06-01,16.34241
2023-06-02,16.49373
2023-06-03,11.37051
2023-06-04,3.30739
2023-06-05,7.9118
2023-06-06,12.73238
2023-06-07,15.17509
2023-06-08,17.25032
2023-06-09,15.97492
2023-06-10,9.40337
2023-06-11,3.39386
2023-06-12,7.84695
2023-06-13,15.88845
2023-06-14,16.083
2023-06-15,12.97016
2023-06-16,14.8076
2023-06-17,9.01426
2023-06-18,2.91828
2023-06-19,5.31776
2023-06-20,10.52745
2023-06-21,13.0134
2023-06-22,12.17034
2023-06-23,11.93255
2023-06-24,7.0255
2023-06-25,1.94552
2023-06-26,7.34976
2023-06-27,15.67228
2023-06-28,14.13748
2023-06-29,13.33765
2023-06-30,12.04063
2023-07-01,10.18158
2023-07-02,3.58841
2023-07-03,8.32252
2023-07-04,10.76523
2023-07-05,9.59792
2023-07-06,13.51059
2023-07-07,10.80847
2023-07-08,6.93904
2023-07-09,2.16169
2023-07-10,6.29053
2023-07-11,13.2728
2023-07-12,13.18633
2023-07-13,15.62905
2023-07-14,22.97881
2023-07-15,10.52745
2023-07-16,3.329
2023-07-17,11.8677
2023-07-18,16.60181
2023-07-19,15.00216
2023-07-20,13.89969
2023-07-21,12.94855
2023-07-22,7.56593
2023-07-23,3.61003
2023-07-24,8.1712
2023-07-25,14.56982
2023-07-26,45.22265
2023-07-27,25.61608
2023-07-28,17.76913
2023-07-29,12.23519
2023-07-30,4.06398
2023-07-31,10.5923
2023-08-01,15.93169
2023-08-02,14.1591
2023-08-03,14.11586
2023-08-04,13.44574
2023-08-05,8.84133
2023-08-06,2.48594
2023-08-07,8.97103
2023-08-08,17.01253
2023-08-09,13.33765
2023-08-10,12.04063
2023-08-11,11.78123
2023-08-12,6.96065
2023-08-13,2.74535
2023-08-14,7.9118
2023-08-15,12.42974
2023-08-16,11.58668
2023-08-17,11.91093
2023-08-18,11.41374
2023-08-19,7.39299
2023-08-20,2.70211
2023-08-21,6.59316
2023-08-22,12.06225
2023-08-23,11.97578
2023-08-24,22.69779
2023-08-25,13.38089
2023-08-26,8.19282
2023-08-27,2.35624
2023-08-28,6.98227
2023-08-29,13.83484
2023-08-30,19.82274
2023-08-31,17.16385
2023-09-01,14.2888
2023-09-02,8.47384
2023-09-03,2.65888
2023-09-04,5.92304
2023-09-05,10.18158
2023-09-06,13.1431
2023-09-07,11.06787
2023-09-08,12.47297
2023-09-09,7.82533
2023-09-10,2.48594
2023-09-11,7.54431
2023-09-12,12.8837
2023-09-13,11.56506
2023-09-14,12.84046
2023-09-15,14.13748
2023-09-16,7.73886
2023-09-17,2.24816
2023-09-18,6.98227
2023-09-19,11.50021
2023-09-20,11.08949
2023-09-21,12.38651
2023-09-22,10.91655
2023-09-23,7.54431
2023-09-24,1.98875
2023-09-25,5.44747
2023-09-26,9.53307
2023-09-27,8.92779
2023-09-28,7.45784
2023-09-29,7.58754
2023-09-30,5.8798
2023-10-01,2.91828
2023-10-02,4.40985
2023-10-03,9.36013
2023-10-04,9.66277
2023-10-05,9.85732
2023-10-06,9.92217
2023-10-07,8.60354
2023-10-08,2.57241
2023-10-09,4.84219
2023-10-10,11.08949
2023-10-11,13.22957
2023-10-12,14.65629
2023-10-13,11.56506
2023-10-14,6.18244
2023-10-15,2.14007
2023-10-16,6.09597
2023-10-17,10.87332
2023-10-18,10.63553
2023-10-19,11.58668
2023-10-20,11.30566
2023-10-21,6.65801
2023-10-22,2.59403
2023-10-23,6.33376
2023-10-24,13.07825
2023-10-25,54.71249
2023-10-26,71.66018
2023-10-27,26.58884
2023-10-28,11.24081
2023-10-29,4.86381
2023-10-30,7.7821
2023-10-31,14.6779
2023-11-01,12.36489
2023-11-02,14.5482
2023-11-03,14.95892
2023-11-04,9.1872
2023-11-05,2.76696
2023-11-06,7.17682
2023-11-07,11.13272
2023-11-08,10.52745
2023-11-09,11.11111
2023-11-10,10.39775
2023-11-11,8.60354
2023-11-12,2.8102
2023-11-13,5.10159
2023-11-14,11.11111
2023-11-15,14.78599
2023-11-16,13.0134
2023-11-17,11.71638
2023-11-18,7.9118
2023-11-19,2.52918
2023-11-20,6.42023
2023-11-21,13.87808
2023-11-22,12.40812
2023-11-23,10.9814
2023-11-24,7.1552
2023-11-25,6.42023
2023-11-26,2.46433
2023-11-27,5.68525
2023-11-28,10.54907
2023-11-29,10.44098
2023-11-30,11.04626
2023-12-01,10.80847
2023-12-02,7.84695
2023-12-03,2.8102
2023-12-04,6.74448
2023-12-05,11.52183
2023-12-06,11.91093
2023-12-07,19.75789
2023-12-08,29.39904
2023-12-09,13.70514
2023-12-10,5.20968
2023-12-11,10.24643
2023-12-12,15.4345
2023-12-13,14.6779
2023-12-14,16.75313
2023-12-15,17.31517
2023-12-16,10.11673
2023-12-17,3.78296
2023-12-18,8.06312
2023-12-19,17.72589
2023-12-20,18.02853
2023-12-21,19.08776
2023-12-22,17.70428
2023-12-23,10.70038
2023-12-24,3.61003
2023-12-25,2.98313
2023-12-26,8.99265
2023-12-27,15.67228
2023-12-28,13.83484
2023-12-29,11.56506
2023-12-30,7.76048
2023-12-31,2.85343
2024-01-01,3.73973
2024-01-02,9.10073
2024-01-03,13.94293
2024-01-04,14.20233
2024-01-05,12.38651
2024-01-06,7.95503
2024-01-07,3.35062
2024-01-08,6.52831
2024-01-09,15.17509
2024-01-10,15.91007
2024-01-11,16.88283
2024-01-12,15.75875
2024-01-13,8.90618
2024-01-14,3.99913
2024-01-15,7.1552
2024-01-16,10.83009
2024-01-17,15.30479
2024-01-18,13.98616
2024-01-19,18.09338
2024-01-20,13.85646
2024-01-21,4.45309
2024-01-22,15.45611
2024-01-23,18.07176
2024-01-24,19.69303
2024-01-25,22.84911
2024-01-26,24.96757
2024-01-27,12.94855
2024-01-28,4.40985
2024-01-29,11.47859
2024-01-30,22.74102
2024-01-31,51.6645
2024-02-01,40.1859
2024-02-02,28.90185
2024-02-03,22.00605
2024-02-04,6.87418
2024-02-05,15.04539
2024-02-06,24.12451
2024-02-07,20.23346
2024-02-08,20.75226
2024-02-09,19.41201
2024-02-10,18.35278
2024-02-11,6.74448
2024-02-12,11.75961
2024-02-13,23.54085
2024-02-14,22.26545
2024-02-15,29.80977
2024-02-16,24.70817
2024-02-17,14.02939
2024-02-18,5.33938
2024-02-19,10.39775
2024-02-20,14.8076
2024-02-21,18.3744
2024-02-22,21.8115
2024-02-23,23.6057
2024-02-24,13.29442
2024-02-25,4.99351
2024-02-26,11.97578
2024-02-27,36.53264
2024-02-28,20.49286
2024-02-29,22.52485
2024-03-01,17.76913
2024-03-02,16.73151
2024-03-03,5.68525
2024-03-04,16.75313
2024-03-05,29.37743
2024-03-06,22.65456
2024-03-07,22.91396
2024-03-08,22.24383
2024-03-09,14.82922
2024-03-10,4.86381
2024-03-11,11.65153
2024-03-12,22.89234
2024-03-13,24.85948
2024-03-14,22.39515
2024-03-15,22.17898
2024-03-16,11.32728
2024-03-17,4.49632
2024-03-18,26.1565
2024-03-19,35.94898
2024-03-20,22.3303
