date,주식전망
2023-05-30,7.74675
2023-05-31,5.38733
2023-06-01,4.40424
2023-06-02,5.74125
2023-06-03,3.3425
2023-06-04,3.18521
2023-06-05,5.81989
2023-06-06,4.12898
2023-06-07,5.30869
2023-06-08,5.70192
2023-06-09,6.52772
2023-06-10,4.32559
2023-06-11,4.71883
2023-06-12,6.96028
2023-06-13,7.94337
2023-06-14,8.4939
2023-06-15,5.81989
2023-06-16,5.89854
2023-06-17,3.10656
2023-06-18,3.38183
2023-06-19,7.51081
2023-06-20,6.68501
2023-06-21,8.17931
2023-06-22,5.81989
2023-06-23,6.09516
2023-06-24,3.69642
2023-06-25,3.46047
2023-06-26,5.58395
2023-06-27,5.70192
2023-06-28,7.03893
2023-06-29,7.62878
2023-06-30,5.26936
2023-07-01,2.51671
2023-07-02,2.75265
2023-07-03,5.58395
2023-07-04,6.84231
2023-07-05,6.52772
2023-07-06,7.6681
2023-07-07,9.71293
2023-07-08,3.65709
2023-07-09,4.05033
2023-07-10,7.07825
2023-07-11,7.8254
2023-07-12,6.13448
2023-07-13,6.01651
2023-07-14,6.40975
2023-07-15,4.28627
2023-07-16,3.97168
2023-07-17,5.74125
2023-07-18,6.76366
2023-07-19,6.17381
2023-07-20,5.58395
2023-07-21,4.95477
2023-07-22,3.30318
2023-07-23,2.98859
2023-07-24,8.57255
2023-07-25,9.79158
2023-07-26,20.33031
2023-07-27,11.44317
2023-07-28,6.96028
2023-07-29,2.90994
2023-07-30,3.85371
2023-07-31,6.44907
2023-08-01,7.07825
2023-08-02,9.8309
2023-08-03,8.72984
2023-08-04,6.05583
2023-08-05,3.30318
2023-08-06,3.42115
2023-08-07,8.41525
2023-08-08,7.03893
2023-08-09,6.01651
2023-08-10,5.46598
2023-08-11,4.9941
2023-08-12,2.43806
2023-08-13,3.14589
2023-08-14,7.43216
2023-08-15,3.81439
2023-08-16,12.97679
2023-08-17,12.07235
2023-08-18,10.77467
2023-08-19,5.6626
2023-08-20,6.25245
2023-08-21,7.1569
2023-08-22,5.78057
2023-08-23,6.92095
2023-08-24,4.75815
2023-08-25,6.37042
2023-08-26,2.35941
2023-08-27,3.73574
2023-08-28,5.42666
2023-08-29,5.03342
2023-08-30,4.01101
2023-08-31,5.15139
2023-09-01,3.73574
2023-09-02,2.63468
2023-09-03,2.87062
2023-09-04,4.56154
2023-09-05,4.95477
2023-09-06,4.52221
2023-09-07,6.40975
2023-09-08,5.42666
2023-09-09,2.39874
2023-09-10,2.75265
2023-09-11,5.5053
2023-09-12,6.60637
2023-09-13,6.64569
2023-09-14,5.5053
2023-09-15,4.48289
2023-09-16,2.87062
2023-09-17,2.75265
2023-09-18,5.11207
2023-09-19,4.8368
2023-09-20,4.64018
2023-09-21,10.53873
2023-09-22,8.02202
2023-09-23,2.71333
2023-09-24,3.53912
2023-09-25,8.13999
2023-09-26,10.22414
2023-09-27,4.44357
2023-09-28,1.76956
2023-09-29,1.61226
2023-09-30,2.32009
2023-10-01,2.51671
2023-10-02,2.16279
2023-10-03,4.56154
2023-10-04,21.15611
2023-10-05,11.01061
2023-10-06,7.03893
2023-10-07,2.51671
2023-10-08,4.40424
2023-10-09,9.1624
2023-10-10,11.20723
2023-10-11,7.31419
2023-10-12,4.52221
2023-10-13,5.74125
2023-10-14,3.14589
2023-10-15,3.53912
2023-10-16,8.76917
2023-10-17,4.91545
2023-10-18,4.8368
2023-10-19,12.151
2023-10-20,19.18993
2023-10-21,8.13999
2023-10-22,7.8254
2023-10-23,13.68462
2023-10-24,10.93197
2023-10-25,8.45458
2023-10-26,23.59418
2023-10-27,9.79158
2023-10-28,4.32559
2023-10-29,4.9941
2023-10-30,7.39284
2023-10-31,12.74085
2023-11-01,7.6681
2023-11-02,6.37042
2023-11-03,4.79748
2023-11-04,3.22453
2023-11-05,4.28627
2023-11-06,17.73495
2023-11-07,12.34762
2023-11-08,6.88163
2023-11-09,4.52221
2023-11-10,5.38733
2023-11-11,2.98859
2023-11-12,2.90994
2023-11-13,6.01651
2023-11-14,4.36492
2023-11-15,7.11757
2023-11-16,5.54463
2023-11-17,4.64018
2023-11-18,2.35941
2023-11-19,3.22453
2023-11-20,4.24695
2023-11-21,4.56154
2023-11-22,4.71883
2023-11-23,4.32559
2023-11-24,3.61777
2023-11-25,2.16279
2023-11-26,2.8313
2023-11-27,4.32559
2023-11-28,3.89303
2023-11-29,3.22453
2023-11-30,3.46047
2023-12-01,3.93236
2023-12-02,1.84821
2023-12-03,2.55603
2023-12-04,3.65709
2023-12-05,4.48289
2023-12-06,3.61777
2023-12-07,4.75815
2023-12-08,3.81439
2023-12-09,2.55603
2023-12-10,3.46047
2023-12-11,4.75815
2023-12-12,3.97168
2023-12-13,4.9941
2023-12-14,5.81989
2023-12-15,5.74125
2023-12-16,3.10656
2023-12-17,3.93236
2023-12-18,5.42666
2023-12-19,4.64018
2023-12-20,7.07825
2023-12-21,6.29178
2023-12-22,5.07274
2023-12-23,2.28077
2023-12-24,2.98859
2023-12-25,4.1683
2023-12-26,5.78057
2023-12-27,5.34801
2023-12-28,5.93786
2023-12-29,4.9941
2023-12-30,3.42115
2023-12-31,3.14589
2024-01-01,5.97719
2024-01-02,8.76917
2024-01-03,9.71293
2024-01-04,7.07825
2024-01-05,5.38733
2024-01-06,2.75265
2024-01-07,2.8313
2024-01-08,3.93236
2024-01-09,5.07274
2024-01-10,6.17381
2024-01-11,4.87613
2024-01-12,5.89854
2024-01-13,3.46047
2024-01-14,4.12898
2024-01-15,5.34801
2024-01-16,7.8254
2024-01-17,19.38655
2024-01-18,7.47149
2024-01-19,4.52221
2024-01-20,3.10656
2024-01-21,3.53912
2024-01-22,6.29178
2024-01-23,5.26936
2024-01-24,3.93236
2024-01-25,6.01651
2024-01-26,3.57845
2024-01-27,2.08415
2024-01-28,2.94927
2024-01-29,4.40424
2024-01-30,3.65709
2024-01-31,5.54463
2024-02-01,4.60086
2024-02-02,5.62327
2024-02-03,2.43806
2024-02-04,4.28627
2024-02-05,4.8368
2024-02-06,3.61777
2024-02-07,3.30318
2024-02-08,2.8313
2024-02-09,1.65159
2024-02-10,1.84821
2024-02-11,2.75265
2024-02-12,3.57845
2024-02-13,5.6626
2024-02-14,4.60086
2024-02-15,3.85371
2024-02-16,4.48289
2024-02-17,1.69091
2024-02-18,2.87062
2024-02-19,5.19071
2024-02-20,4.40424
2024-02-21,4.08965
2024-02-22,3.65709
2024-02-23,3.42115
2024-02-24,2.28077
2024-02-25,2.51671
2024-02-26,3.4998
2024-02-27,5.19071
2024-02-28,4.67951
2024-02-29,3.93236
2024-03-01,2.12347
2024-03-02,2.59535
2024-03-03,3.14589
2024-03-04,4.36492
2024-03-05,5.74125
2024-03-06,4.67951
2024-03-07,3.57845
2024-03-08,4.12898
2024-03-09,2.59535
2024-03-10,2.79197
2024-03-11,4.91545
2024-03-12,3.89303
2024-03-13,4.48289
2024-03-14,5.15139
2024-03-15,4.75815
2024-03-16,2.79197
2024-03-17,3.02791
2024-03-18,4.05033
2024-03-19,4.71883
2024-03-20,4.36492
