date,오늘의주식시장
2023-08-04,8.02896
2023-08-05,1.29093
2023-08-06,0.34634
2023-08-07,7.68261
2023-08-08,6.64357
2023-08-09,6.98992
2023-08-10,7.36775
2023-08-11,7.52518
2023-08-12,1.07052
2023-08-13,0.25188
2023-08-14,7.4937
2023-08-15,2.58186
2023-08-16,10.26448
2023-08-17,8.78463
2023-08-18,7.52518
2023-08-19,0.94458
2023-08-20,0.31486
2023-08-21,5.79345
2023-08-22,6.45465
2023-08-23,7.96599
2023-08-24,7.61964
2023-08-25,7.05289
2023-08-26,1.16498
2023-08-27,0.40931
2023-08-28,6.26574
2023-08-29,7.27329
2023-08-30,7.58816
2023-08-31,7.02141
2023-09-01,7.21032
2023-09-02,1.5743
2023-09-03,0.50377
2023-09-04,7.14735
2023-09-05,6.5806
2023-09-06,7.61964
2023-09-07,8.43828
2023-09-08,7.39924
2023-09-09,1.03904
2023-09-10,0.47229
2023-09-11,6.5806
2023-09-12,7.99748
2023-09-13,7.61964
2023-09-14,7.30478
2023-09-15,6.98992
2023-09-16,1.16498
2023-09-17,0.40931
2023-09-18,6.98992
2023-09-19,6.10831
2023-09-20,5.95088
2023-09-21,8.53274
2023-09-22,6.23425
2023-09-23,1.10201
2023-09-24,0.31486
2023-09-25,5.32115
2023-09-26,5.38413
2023-09-27,5.73047
2023-09-28,1.32241
2023-09-29,0.72418
2023-09-30,0.88161
2023-10-01,0.37783
2023-10-02,2.99118
2023-10-03,1.22795
2023-10-04,10.61083
2023-10-05,8.06045
2023-10-06,6.48614
2023-10-07,1.16498
2023-10-08,0.31486
2023-10-09,0.94458
2023-10-10,8.43828
2023-10-11,6.801
2023-10-12,7.02141
2023-10-13,6.01385
2023-10-14,1.07052
2023-10-15,0.34634
2023-10-16,5.19521
2023-10-17,6.70654
2023-10-18,6.5806
2023-10-19,7.80856
2023-10-20,7.27329
2023-10-21,1.22795
2023-10-22,0.28337
2023-10-23,6.23425
2023-10-24,6.07682
2023-10-25,5.91939
2023-10-26,9.35138
2023-10-27,5.98236
2023-10-28,1.19647
2023-10-29,0.40931
2023-10-30,5.57304
2023-10-31,7.58816
2023-11-01,6.01385
2023-11-02,6.51763
2023-11-03,6.73803
2023-11-04,1.1335
2023-11-05,0.75566
2023-11-06,11.08312
2023-11-07,11.77581
2023-11-08,7.84005
2023-11-09,7.4937
2023-11-10,7.80856
2023-11-11,0.94458
2023-11-12,0.31486
2023-11-13,6.95843
2023-11-14,6.01385
2023-11-15,8.50125
2023-11-16,31.20277
2023-11-17,7.4937
2023-11-18,1.07052
2023-11-19,0.50377
2023-11-20,7.33627
2023-11-21,7.80856
2023-11-22,7.58816
2023-11-23,7.14735
2023-11-24,6.10831
2023-11-25,0.69269
2023-11-26,0.2204
2023-11-27,5.91939
2023-11-28,6.17128
2023-11-29,6.39168
2023-11-30,6.39168
2023-12-01,5.63602
2023-12-02,1.22795
2023-12-03,0.28337
2023-12-04,6.83249
2023-12-05,6.48614
2023-12-06,6.92695
2023-12-07,7.21032
2023-12-08,6.17128
2023-12-09,1.32241
2023-12-10,0.53526
2023-12-11,5.41561
2023-12-12,6.42317
2023-12-13,6.32871
2023-12-14,6.5806
2023-12-15,5.98236
2023-12-16,1.29093
2023-12-17,0.40931
2023-12-18,5.60453
2023-12-19,6.3602
2023-12-20,6.801
2023-12-21,6.17128
2023-12-22,5.98236
2023-12-23,0.97607
2023-12-24,0.34634
2023-12-25,0.94458
2023-12-26,5.41561
2023-12-27,5.60453
2023-12-28,7.4937
2023-12-29,100.0
2023-12-30,1.19647
2023-12-31,0.53526
2024-01-01,1.03904
2024-01-02,25.6612
2024-01-03,12.68891
2024-01-04,7.17884
2024-01-05,6.01385
2024-01-06,1.16498
2024-01-07,0.53526
2024-01-08,4.81738
2024-01-09,6.42317
2024-01-10,8.21788
2024-01-11,6.83249
2024-01-12,6.98992
2024-01-13,1.51133
2024-01-14,0.69269
2024-01-15,5.69899
2024-01-16,6.67506
2024-01-17,14.86146
2024-01-18,6.76952
2024-01-19,6.10831
2024-01-20,0.85012
2024-01-21,0.34634
2024-01-22,5.60453
2024-01-23,5.60453
2024-01-24,5.25818
2024-01-25,5.85642
2024-01-26,5.95088
2024-01-27,1.03904
2024-01-28,0.47229
2024-01-29,6.73803
2024-01-30,6.54911
2024-01-31,6.51763
2024-02-01,6.64357
2024-02-02,7.65113
2024-02-03,0.97607
2024-02-04,0.34634
2024-02-05,6.04534
2024-02-06,6.89546
2024-02-07,6.39168
2024-02-08,7.08438
2024-02-09,2.14105
2024-02-10,0.94458
2024-02-11,0.40931
2024-02-12,1.19647
2024-02-13,6.29722
2024-02-14,5.85642
2024-02-15,5.57304
2024-02-16,6.23425
2024-02-17,1.16498
2024-02-18,0.28337
2024-02-19,5.54156
2024-02-20,5.00629
2024-02-21,6.07682
2024-02-22,5.54156
2024-02-23,5.76196
2024-02-24,0.94458
2024-02-25,0.4408
2024-02-26,4.84886
2024-02-27,5.57304
2024-02-28,5.41561
2024-02-29,4.97481
2024-03-01,1.70025
2024-03-02,0.94458
2024-03-03,0.37783
2024-03-04,4.97481
2024-03-05,4.91183
2024-03-06,5.16372
2024-03-07,5.16372
2024-03-08,5.82493
2024-03-09,0.75566
2024-03-10,0.31486
2024-03-11,5.03778
2024-03-12,5.91939
2024-03-13,5.73047
2024-03-14,5.51007
2024-03-15,5.2267
2024-03-16,0.97607
2024-03-17,0.59823
2024-03-18,4.81738
2024-03-19,5.57304
2024-03-20,5.51007
