date,안양아파트
2023-05-30,22.80524
2023-05-31,22.80524
2023-06-01,17.65893
2023-06-02,17.86074
2023-06-03,18.97073
2023-06-04,25.32795
2023-06-05,20.88799
2023-06-06,68.11301
2023-06-07,49.94954
2023-06-08,29.26337
2023-06-09,25.32795
2023-06-10,22.50252
2023-06-11,24.11705
2023-06-12,28.96064
2023-06-13,23.91523
2023-06-14,19.17255
2023-06-15,19.27346
2023-06-16,20.58526
2023-06-17,17.96165
2023-06-18,22.40161
2023-06-19,22.19979
2023-06-20,20.78708
2023-06-21,18.06256
2023-06-22,19.57618
2023-06-23,19.97981
2023-06-24,20.08072
2023-06-25,20.18163
2023-06-26,20.9889
2023-06-27,23.5116
2023-06-28,21.39253
2023-06-29,16.64984
2023-06-30,19.27346
2023-07-01,18.5671
2023-07-02,22.09889
2023-07-03,18.26437
2023-07-04,19.47527
2023-07-05,19.37436
2023-07-06,20.88799
2023-07-07,17.65893
2023-07-08,18.76892
2023-07-09,21.49344
2023-07-10,18.16347
2023-07-11,19.17255
2023-07-12,22.50252
2023-07-13,17.55802
2023-07-14,17.75983
2023-07-15,19.97981
2023-07-16,21.29162
2023-07-17,20.9889
2023-07-18,19.37436
2023-07-19,19.17255
2023-07-20,17.65893
2023-07-21,15.13622
2023-07-22,18.26437
2023-07-23,19.87891
2023-07-24,19.87891
2023-07-25,22.3007
2023-07-26,18.76892
2023-07-27,17.15438
2023-07-28,16.1453
2023-07-29,15.23713
2023-07-30,19.07164
2023-07-31,19.97981
2023-08-01,20.78708
2023-08-02,19.47527
2023-08-03,19.778
2023-08-04,16.64984
2023-08-05,20.28254
2023-08-06,17.86074
2023-08-07,20.58526
2023-08-08,16.54894
2023-08-09,18.5671
2023-08-10,19.87891
2023-08-11,20.58526
2023-08-12,19.37436
2023-08-13,22.09889
2023-08-14,21.59434
2023-08-15,27.04339
2023-08-16,21.79616
2023-08-17,24.62159
2023-08-18,20.68617
2023-08-19,18.06256
2023-08-20,21.29162
2023-08-21,25.52976
2023-08-22,23.61251
2023-08-23,21.99798
2023-08-24,22.70433
2023-08-25,19.07164
2023-08-26,18.76892
2023-08-27,25.73158
2023-08-28,27.74974
2023-08-29,21.99798
2023-08-30,21.0898
2023-08-31,17.05348
2023-09-01,18.46619
2023-09-02,17.75983
2023-09-03,21.29162
2023-09-04,21.29162
2023-09-05,19.47527
2023-09-06,21.59434
2023-09-07,16.64984
2023-09-08,17.86074
2023-09-09,16.64984
2023-09-10,23.91523
2023-09-11,23.5116
2023-09-12,22.70433
2023-09-13,21.29162
2023-09-14,23.5116
2023-09-15,18.66801
2023-09-16,19.67709
2023-09-17,21.59434
2023-09-18,25.73158
2023-09-19,18.46619
2023-09-20,19.778
2023-09-21,19.17255
2023-09-22,18.46619
2023-09-23,17.65893
2023-09-24,20.78708
2023-09-25,18.5671
2023-09-26,16.44803
2023-09-27,17.05348
2023-09-28,12.91624
2023-09-29,19.47527
2023-09-30,18.97073
2023-10-01,20.68617
2023-10-02,19.27346
2023-10-03,21.29162
2023-10-04,23.30978
2023-10-05,18.97073
2023-10-06,18.06256
2023-10-07,16.85166
2023-10-08,21.89707
2023-10-09,19.47527
2023-10-10,19.97981
2023-10-11,22.50252
2023-10-12,20.58526
2023-10-13,17.45711
2023-10-14,20.68617
2023-10-15,21.19071
2023-10-16,23.30978
2023-10-17,17.25529
2023-10-18,20.88799
2023-10-19,23.5116
2023-10-20,18.5671
2023-10-21,20.28254
2023-10-22,18.46619
2023-10-23,24.62159
2023-10-24,17.96165
2023-10-25,20.88799
2023-10-26,17.3562
2023-10-27,17.15438
2023-10-28,19.37436
2023-10-29,18.76892
2023-10-30,24.41977
2023-10-31,19.778
2023-11-01,15.94349
2023-11-02,21.39253
2023-11-03,22.50252
2023-11-04,19.47527
2023-11-05,22.09889
2023-11-06,21.39253
2023-11-07,16.54894
2023-11-08,16.04439
2023-11-09,16.85166
2023-11-10,14.42986
2023-11-11,13.52169
2023-11-12,20.38345
2023-11-13,17.96165
2023-11-14,20.78708
2023-11-15,17.55802
2023-11-16,14.32896
2023-11-17,19.17255
2023-11-18,17.96165
2023-11-19,18.5671
2023-11-20,20.18163
2023-11-21,19.778
2023-11-22,19.47527
2023-11-23,16.1453
2023-11-24,15.74167
2023-11-25,13.31987
2023-11-26,19.27346
2023-11-27,17.45711
2023-11-28,17.96165
2023-11-29,17.96165
2023-11-30,17.15438
2023-12-01,14.63168
2023-12-02,17.25529
2023-12-03,19.57618
2023-12-04,18.46619
2023-12-05,18.06256
2023-12-06,17.25529
2023-12-07,19.07164
2023-12-08,19.57618
2023-12-09,18.46619
2023-12-10,21.19071
2023-12-11,22.60343
2023-12-12,21.29162
2023-12-13,24.92431
2023-12-14,28.65792
2023-12-15,20.18163
2023-12-16,17.65893
2023-12-17,26.84157
2023-12-18,20.28254
2023-12-19,20.48435
2023-12-20,19.07164
2023-12-21,20.38345
2023-12-22,16.75075
2023-12-23,15.13622
2023-12-24,18.97073
2023-12-25,23.10797
2023-12-26,24.82341
2023-12-27,21.49344
2023-12-28,20.08072
2023-12-29,20.48435
2023-12-30,22.3007
2023-12-31,19.97981
2024-01-01,25.22704
2024-01-02,24.82341
2024-01-03,23.10797
2024-01-04,27.95156
2024-01-05,21.49344
2024-01-06,26.33703
2024-01-07,27.85065
2024-01-08,24.41977
2024-01-09,21.99798
2024-01-10,22.50252
2024-01-11,27.34611
2024-01-12,24.41977
2024-01-13,20.28254
2024-01-14,25.02522
2024-01-15,26.74066
2024-01-16,21.99798
2024-01-17,24.11705
2024-01-18,19.07164
2024-01-19,23.81432
2024-01-20,24.52068
2024-01-21,26.33703
2024-01-22,25.63067
2024-01-23,22.90615
2024-01-24,22.40161
2024-01-25,25.42885
2024-01-26,22.70433
2024-01-27,22.3007
2024-01-28,27.44702
2024-01-29,26.94248
2024-01-30,22.80524
2024-01-31,24.82341
2024-02-01,17.65893
2024-02-02,21.99798
2024-02-03,20.28254
2024-02-04,21.29162
2024-02-05,24.7225
2024-02-06,22.09889
2024-02-07,21.0898
2024-02-08,16.44803
2024-02-09,19.67709
2024-02-10,25.83249
2024-02-11,28.85973
2024-02-12,25.73158
2024-02-13,24.11705
2024-02-14,28.05247
2024-02-15,22.50252
2024-02-16,22.3007
2024-02-17,24.82341
2024-02-18,24.31886
2024-02-19,26.0343
2024-02-20,24.82341
2024-02-21,23.61251
2024-02-22,24.82341
2024-02-23,24.31886
2024-02-24,21.89707
2024-02-25,18.86982
2024-02-26,23.00706
2024-02-27,23.20887
2024-02-28,18.46619
2024-02-29,18.16347
2024-03-01,17.45711
2024-03-02,25.12613
2024-03-03,24.62159
2024-03-04,21.59434
2024-03-05,22.09889
2024-03-06,20.08072
2024-03-07,15.43895
2024-03-08,20.38345
2024-03-09,19.97981
2024-03-10,19.778
2024-03-11,22.3007
2024-03-12,18.36528
2024-03-13,21.99798
2024-03-14,21.79616
2024-03-15,20.48435
2024-03-16,16.64984
2024-03-17,19.67709
2024-03-18,21.69525
2024-03-19,19.87891
2024-03-20,23.5116
