date,CJ제일제당주가
2023-05-29,0.2785
2023-05-30,1.43614
2023-05-31,1.64995
2023-06-01,1.61056
2023-06-02,1.63588
2023-06-03,0.30523
2023-06-04,0.22083
2023-06-05,1.58384
2023-06-06,0.33899
2023-06-07,1.73997
2023-06-08,1.55852
2023-06-09,1.44318
2023-06-10,0.23349
2023-06-11,0.22646
2023-06-12,1.60212
2023-06-13,1.87078
2023-06-14,1.70199
2023-06-15,1.69636
2023-06-16,1.6401
2023-06-17,0.3418
2023-06-18,0.28976
2023-06-19,2.03676
2023-06-20,3.5348
2023-06-21,5.11161
2023-06-22,3.21972
2023-06-23,2.84697
2023-06-24,0.54576
2023-06-25,0.64703
2023-06-26,2.86104
2023-06-27,2.51642
2023-06-28,2.23932
2023-06-29,2.50235
2023-06-30,2.29136
2023-07-01,0.65266
2023-07-02,0.47262
2023-07-03,2.41655
2023-07-04,2.12538
2023-07-05,2.02973
2023-07-06,2.12819
2023-07-07,1.94393
2023-07-08,0.39807
2023-07-09,0.3629
2023-07-10,1.84968
2023-07-11,2.00722
2023-07-12,1.87641
2023-07-13,1.95799
2023-07-14,1.84265
2023-07-15,0.38119
2023-07-16,0.36431
2023-07-17,1.67245
2023-07-18,1.71465
2023-07-19,1.63588
2023-07-20,1.62322
2023-07-21,1.65979
2023-07-22,0.36712
2023-07-23,0.33336
2023-07-24,1.91017
2023-07-25,1.8539
2023-07-26,2.07334
2023-07-27,2.48969
2023-07-28,1.91861
2023-07-29,0.26162
2023-07-30,0.22646
2023-07-31,1.81593
2023-08-01,2.43061
2023-08-02,2.2576
2023-08-03,1.84968
2023-08-04,1.77795
2023-08-05,0.33055
2023-08-06,0.33195
2023-08-07,2.1507
2023-08-08,3.06077
2023-08-09,2.2154
2023-08-10,2.19571
2023-08-11,1.94533
2023-08-12,0.35305
2023-08-13,0.28835
2023-08-14,2.0649
2023-08-15,0.48246
2023-08-16,1.80045
2023-08-17,1.54445
2023-08-18,1.48115
2023-08-19,0.21661
2023-08-20,0.2785
2023-08-21,1.53038
2023-08-22,1.49944
2023-08-23,1.62744
2023-08-24,1.79483
2023-08-25,1.5121
2023-08-26,0.3193
2023-08-27,0.26022
2023-08-28,1.5979
2023-08-29,1.43755
2023-08-30,1.36862
2023-08-31,1.39254
2023-09-01,1.37847
2023-09-02,0.22927
2023-09-03,0.20395
2023-09-04,1.35315
2023-09-05,1.34893
2023-09-06,1.26735
2023-09-07,1.25188
2023-09-08,1.27579
2023-09-09,0.21099
2023-09-10,0.2349
2023-09-11,1.30533
2023-09-12,1.3841
2023-09-13,1.27579
2023-09-14,1.35034
2023-09-15,1.7048
2023-09-16,0.29538
2023-09-17,0.2574
2023-09-18,1.5332
2023-09-19,1.29689
2023-09-20,1.26172
2023-09-21,1.11262
2023-09-22,1.12809
2023-09-23,0.20255
2023-09-24,0.14628
2023-09-25,1.13091
2023-09-26,1.33768
2023-09-27,1.12669
2023-09-28,0.17019
2023-09-29,0.14206
2023-09-30,0.128
2023-10-01,0.12378
2023-10-02,0.18707
2023-10-03,0.16457
2023-10-04,1.25188
2023-10-05,1.14779
2023-10-06,1.13653
2023-10-07,0.28272
2023-10-08,0.1716
2023-10-09,0.21239
2023-10-10,1.363
2023-10-11,1.42208
2023-10-12,1.33205
2023-10-13,1.10278
2023-10-14,0.18848
2023-10-15,0.1927
2023-10-16,1.23922
2023-10-17,1.17592
2023-10-18,1.26735
2023-10-19,1.2153
2023-10-20,1.24484
2023-10-21,0.20114
2023-10-22,0.19833
2023-10-23,1.07324
2023-10-24,1.14779
2023-10-25,1.22234
2023-10-26,1.16607
2023-10-27,1.14779
2023-10-28,0.17723
2023-10-29,0.18145
2023-10-30,1.12387
2023-10-31,1.18155
2023-11-01,1.24625
2023-11-02,1.19702
2023-11-03,1.14779
2023-11-04,0.18285
2023-11-05,0.16175
2023-11-06,1.6401
2023-11-07,1.26032
2023-11-08,1.45865
2023-11-09,1.43333
2023-11-10,1.18155
2023-11-11,0.20255
2023-11-12,0.17019
2023-11-13,1.43474
2023-11-14,1.85531
2023-11-15,1.73997
2023-11-16,1.57118
2023-11-17,1.37988
2023-11-18,0.25318
2023-11-19,0.21943
2023-11-20,1.37425
2023-11-21,1.63588
2023-11-22,1.46849
2023-11-23,1.38128
2023-11-24,1.15482
2023-11-25,0.16597
2023-11-26,0.17441
2023-11-27,1.26876
2023-11-28,1.26735
2023-11-29,1.20686
2023-11-30,1.14638
2023-12-01,1.17451
2023-12-02,0.17723
2023-12-03,0.22224
2023-12-04,1.15623
2023-12-05,1.31517
2023-12-06,1.47693
2023-12-07,1.18999
2023-12-08,1.14779
2023-12-09,0.23631
2023-12-10,0.1927
2023-12-11,1.29267
2023-12-12,1.23781
2023-12-13,1.18014
2023-12-14,1.2997
2023-12-15,1.15763
2023-12-16,0.23771
2023-12-17,0.20255
2023-12-18,1.05917
2023-12-19,0.96493
2023-12-20,1.08871
2023-12-21,1.09012
2023-12-22,0.93961
2023-12-23,0.18848
2023-12-24,0.20395
2023-12-25,0.26022
2023-12-26,0.9157
2023-12-27,0.92554
2023-12-28,1.01135
2023-12-29,0.50215
2023-12-30,0.25178
2023-12-31,0.18989
2024-01-01,0.20677
2024-01-02,1.13653
2024-01-03,1.107
2024-01-04,1.09152
2024-01-05,1.1295
2024-01-06,0.20958
2024-01-07,0.21802
2024-01-08,1.47412
2024-01-09,1.15341
2024-01-10,1.07042
2024-01-11,1.27438
2024-01-12,1.08308
2024-01-13,0.22927
2024-01-14,0.26444
2024-01-15,1.37144
2024-01-16,1.5332
2024-01-17,1.22937
2024-01-18,1.10418
2024-01-19,1.02823
2024-01-20,0.26584
2024-01-21,0.25318
2024-01-22,1.23922
2024-01-23,1.0662
2024-01-24,1.16045
2024-01-25,1.07464
2024-01-26,1.01275
2024-01-27,0.16879
2024-01-28,0.23068
2024-01-29,1.31939
2024-01-30,1.23922
2024-01-31,1.02682
2024-02-01,1.28985
2024-02-02,1.58384
2024-02-03,0.32492
2024-02-04,0.24615
2024-02-05,1.22656
2024-02-06,1.14779
2024-02-07,1.21108
2024-02-08,1.17873
2024-02-09,0.23209
2024-02-10,0.17301
2024-02-11,0.2138
2024-02-12,0.19833
2024-02-13,1.37003
2024-02-14,1.30251
2024-02-15,1.20827
2024-02-16,1.35034
2024-02-17,0.21802
2024-02-18,0.1927
2024-02-19,1.34612
2024-02-20,1.17311
2024-02-21,1.23359
2024-02-22,1.14357
2024-02-23,1.25469
2024-02-24,0.50637
2024-02-25,0.29257
2024-02-26,1.18295
2024-02-27,1.13231
2024-02-28,1.18155
2024-02-29,1.07605
2024-03-01,0.21802
2024-03-02,0.18848
2024-03-03,0.18426
2024-03-04,1.23078
2024-03-05,1.09152
2024-03-06,1.01557
2024-03-07,1.34471
2024-03-08,1.43614
2024-03-09,0.35587
2024-03-10,0.25037
2024-03-11,1.15341
2024-03-12,1.20405
2024-03-13,1.39394
2024-03-14,1.25328
2024-03-15,1.21952
2024-03-16,0.20677
2024-03-17,0.18145
2024-03-18,1.50788
2024-03-19,1.28563
2024-03-20,1.30533
