date,신소재
2023-05-30,73.13501
2023-05-31,49.83981
2023-06-01,31.67048
2023-06-02,42.05949
2023-06-03,11.99084
2023-06-04,18.71853
2023-06-05,23.66132
2023-06-06,36.52173
2023-06-07,65.12585
2023-06-08,62.88329
2023-06-09,51.07551
2023-06-10,15.01144
2023-06-11,33.36384
2023-06-12,54.59954
2023-06-13,51.25858
2023-06-14,43.38672
2023-06-15,56.93363
2023-06-16,35.42334
2023-06-17,11.62471
2023-06-18,19.3135
2023-06-19,38.16933
2023-06-20,33.54691
2023-06-21,26.08695
2023-06-22,28.74141
2023-06-23,19.81693
2023-06-24,6.72768
2023-06-25,9.47368
2023-06-26,16.0183
2023-06-27,14.05034
2023-06-28,11.62471
2023-06-29,10.84668
2023-06-30,10.93821
2023-07-01,4.30205
2023-07-02,6.13272
2023-07-03,25.76659
2023-07-04,30.20594
2023-07-05,36.79633
2023-07-06,47.09382
2023-07-07,38.67276
2023-07-08,7.68878
2023-07-09,20.59496
2023-07-10,62.97482
2023-07-11,56.1556
2023-07-12,51.67048
2023-07-13,58.2151
2023-07-14,39.22196
2023-07-15,10.98398
2023-07-16,24.85125
2023-07-17,46.68192
2023-07-18,33.31807
2023-07-19,19.63386
2023-07-20,12.86041
2023-07-21,8.46681
2023-07-22,5.35469
2023-07-23,6.08695
2023-07-24,10.06864
2023-07-25,10.06864
2023-07-26,11.71624
2023-07-27,10.48054
2023-07-28,9.65675
2023-07-29,5.62929
2023-07-30,6.72768
2023-07-31,9.29061
2023-08-01,10.29748
2023-08-02,15.92677
2023-08-03,15.3318
2023-08-04,11.71624
2023-08-05,6.27002
2023-08-06,6.17848
2023-08-07,9.61098
2023-08-08,13.36384
2023-08-09,12.40274
2023-08-10,11.48741
2023-08-11,12.63157
2023-08-12,5.49199
2023-08-13,7.59725
2023-08-14,14.87414
2023-08-15,12.49427
2023-08-16,26.91075
2023-08-17,34.0961
2023-08-18,39.08466
2023-08-19,14.18764
2023-08-20,13.27231
2023-08-21,51.16704
2023-08-22,48.78718
2023-08-23,37.43707
2023-08-24,29.47368
2023-08-25,44.94279
2023-08-26,8.37528
2023-08-27,15.3318
2023-08-28,41.18993
2023-08-29,32.67734
2023-08-30,32.67734
2023-08-31,28.74141
2023-09-01,28.78718
2023-09-02,7.18535
2023-09-03,9.42791
2023-09-04,31.16704
2023-09-05,29.70251
2023-09-06,11.12128
2023-09-07,29.19908
2023-09-08,23.79862
2023-09-09,6.95652
2023-09-10,11.76201
2023-09-11,25.40045
2023-09-12,29.01601
2023-09-13,30.52631
2023-09-14,31.12128
2023-09-15,25.85812
2023-09-16,8.14645
2023-09-17,12.54004
2023-09-18,35.4691
2023-09-19,28.32951
2023-09-20,23.47826
2023-09-21,23.70709
2023-09-22,17.1167
2023-09-23,4.85125
2023-09-24,10.84668
2023-09-25,24.16475
2023-09-26,17.6659
2023-09-27,17.02517
2023-09-28,3.20366
2023-09-29,3.38672
2023-09-30,3.79862
2023-10-01,3.34096
2023-10-02,3.34096
2023-10-03,7.55148
2023-10-04,19.63386
2023-10-05,20.59496
2023-10-06,14.41647
2023-10-07,4.43935
2023-10-08,4.43935
2023-10-09,8.10068
2023-10-10,16.06407
2023-10-11,13.13501
2023-10-12,22.01372
2023-10-13,15.78947
2023-10-14,5.62929
2023-10-15,8.19221
2023-10-16,17.43707
2023-10-17,19.13043
2023-10-18,21.69336
2023-10-19,21.78489
2023-10-20,20.41189
2023-10-21,9.29061
2023-10-22,9.65675
2023-10-23,29.42791
2023-10-24,33.54691
2023-10-25,33.27231
2023-10-26,29.15331
2023-10-27,31.35011
2023-10-28,6.59038
2023-10-29,12.49427
2023-10-30,37.07093
2023-10-31,32.54004
2023-11-01,30.89244
2023-11-02,30.93821
2023-11-03,23.70709
2023-11-04,7.13958
2023-11-05,16.1556
2023-11-06,34.2334
2023-11-07,32.90617
2023-11-08,33.22654
2023-11-09,36.24713
2023-11-10,25.08009
2023-11-11,6.54462
2023-11-12,12.31121
2023-11-13,32.35697
2023-11-14,30.66361
2023-11-15,13.18077
2023-11-16,13.31807
2023-11-17,26.31578
2023-11-18,9.88558
2023-11-19,13.91304
2023-11-20,40.91533
2023-11-21,34.0961
2023-11-22,29.19908
2023-11-23,36.9794
2023-11-24,22.74599
2023-11-25,8.19221
2023-11-26,12.49427
2023-11-27,25.58352
2023-11-28,21.14416
2023-11-29,21.41876
2023-11-30,27.27688
2023-12-01,15.24027
2023-12-02,6.49885
2023-12-03,7.41418
2023-12-04,12.95194
2023-12-05,11.99084
2023-12-06,9.74828
2023-12-07,11.44164
2023-12-08,9.10755
2023-12-09,4.11899
2023-12-10,5.30892
2023-12-11,11.25858
2023-12-12,12.03661
2023-12-13,10.80091
2023-12-14,12.12814
2023-12-15,14.18764
2023-12-16,4.43935
2023-12-17,9.01601
2023-12-18,19.22196
2023-12-19,9.51945
2023-12-20,22.56292
2023-12-21,22.97482
2023-12-22,17.71167
2023-12-23,5.58352
2023-12-24,6.40732
2023-12-25,9.51945
2023-12-26,21.14416
2023-12-27,15.37757
2023-12-28,15.69794
2023-12-29,9.88558
2023-12-30,4.80549
2023-12-31,5.53775
2024-01-01,6.36155
2024-01-02,8.32951
2024-01-03,7.68878
2024-01-04,5.76659
2024-01-05,5.26315
2024-01-06,3.75286
2024-01-07,3.47826
2024-01-08,5.03432
2024-01-09,5.03432
2024-01-10,5.12585
2024-01-11,5.90389
2024-01-12,4.57665
2024-01-13,3.15789
2024-01-14,3.47826
2024-01-15,4.48512
2024-01-16,4.11899
2024-01-17,4.57665
2024-01-18,3.38672
2024-01-19,3.84439
2024-01-20,2.33409
2024-01-21,2.97482
2024-01-22,4.62242
2024-01-23,4.02745
2024-01-24,4.75972
2024-01-25,4.80549
2024-01-26,4.71395
2024-01-27,2.51716
2024-01-28,2.74599
2024-01-29,4.30205
2024-01-30,3.89016
2024-01-31,3.93592
2024-02-01,3.98169
2024-02-02,4.98855
2024-02-03,3.61556
2024-02-04,3.29519
2024-02-05,5.21739
2024-02-06,4.34782
2024-02-07,4.53089
2024-02-08,3.11212
2024-02-09,3.29519
2024-02-10,2.01372
2024-02-11,2.92906
2024-02-12,2.28832
2024-02-13,3.52402
2024-02-14,4.98855
2024-02-15,3.75286
2024-02-16,4.34782
2024-02-17,2.70022
2024-02-18,2.24256
2024-02-19,3.29519
2024-02-20,4.34782
2024-02-21,5.26315
2024-02-22,6.13272
2024-02-23,3.89016
2024-02-24,2.65446
2024-02-25,2.56292
2024-02-26,4.75972
2024-02-27,4.62242
2024-02-28,4.30205
2024-02-29,3.93592
2024-03-01,2.79176
2024-03-02,3.15789
2024-03-03,4.21052
2024-03-04,7.00228
2024-03-05,13.91304
2024-03-06,12.40274
2024-03-07,16.2929
2024-03-08,12.40274
2024-03-09,7.55148
2024-03-10,9.10755
2024-03-11,18.627
2024-03-12,21.60183
2024-03-13,21.83066
2024-03-14,20.54919
2024-03-15,20.0
2024-03-16,6.63615
2024-03-17,13.13501
2024-03-18,20.41189
2024-03-19,29.93135
2024-03-20,27.96338
