date,강원랜드주가
2023-05-30,16.26928
2023-05-31,16.52349
2023-06-01,14.07784
2023-06-02,14.82293
2023-06-03,3.15568
2023-06-04,2.47194
2023-06-05,16.24298
2023-06-06,3.44495
2023-06-07,15.89235
2023-06-08,15.26122
2023-06-09,15.70827
2023-06-10,2.60343
2023-06-11,2.05119
2023-06-12,15.7258
2023-06-13,18.55715
2023-06-14,17.11956
2023-06-15,19.31977
2023-06-16,17.77699
2023-06-17,3.16444
2023-06-18,2.93653
2023-06-19,17.6718
2023-06-20,17.79453
2023-06-21,17.50525
2023-06-22,17.50525
2023-06-23,18.27664
2023-06-24,4.26016
2023-06-25,3.33099
2023-06-26,18.31171
2023-06-27,22.3352
2023-06-28,19.99474
2023-06-29,17.89095
2023-06-30,18.56591
2023-07-01,2.29663
2023-07-02,2.18267
2023-07-03,18.83765
2023-07-04,18.87272
2023-07-05,16.89165
2023-07-06,19.08309
2023-07-07,18.22405
2023-07-08,4.68092
2023-07-09,4.03225
2023-07-10,22.06346
2023-07-11,21.60764
2023-07-12,22.72966
2023-07-13,20.73983
2023-07-14,19.26718
2023-07-15,2.919
2023-07-16,2.2791
2023-07-17,18.29417
2023-07-18,18.46949
2023-07-19,18.43443
2023-07-20,18.46949
2023-07-21,18.38183
2023-07-22,3.42741
2023-07-23,2.8927
2023-07-24,20.20511
2023-07-25,24.14971
2023-07-26,25.3068
2023-07-27,28.44495
2023-07-28,21.84431
2023-07-29,3.36605
2023-07-30,2.56837
2023-07-31,19.17952
2023-08-01,20.59957
2023-08-02,18.71493
2023-08-03,18.0049
2023-08-04,17.96984
2023-08-05,3.2258
2023-08-06,2.44565
2023-08-07,21.15182
2023-08-08,20.85378
2023-08-09,18.46949
2023-08-10,35.38744
2023-08-11,28.62903
2023-08-12,4.88253
2023-08-13,4.01472
2023-08-14,27.66479
2023-08-15,5.27699
2023-08-16,21.41479
2023-08-17,19.0568
2023-08-18,19.93338
2023-08-19,3.63779
2023-08-20,2.59467
2023-08-21,18.66234
2023-08-22,17.46143
2023-08-23,17.44389
2023-08-24,17.40883
2023-08-25,16.0589
2023-08-26,2.79628
2023-08-27,2.69109
2023-08-28,18.40813
2023-08-29,17.56661
2023-08-30,16.3657
2023-08-31,16.57608
2023-09-01,16.24298
2023-09-02,2.95406
2023-09-03,2.30539
2023-09-04,17.98737
2023-09-05,15.69074
2023-09-06,14.91058
2023-09-07,12.91199
2023-09-08,16.49719
2023-09-09,2.919
2023-09-10,2.46318
2023-09-11,16.26928
2023-09-12,16.84782
2023-09-13,15.14726
2023-09-14,16.01507
2023-09-15,16.97931
2023-09-16,3.43618
2023-09-17,2.70862
2023-09-18,15.00701
2023-09-19,14.70021
2023-09-20,13.38534
2023-09-21,11.72861
2023-09-22,11.66725
2023-09-23,3.40988
2023-09-24,2.76122
2023-09-25,14.38464
2023-09-26,13.95511
2023-09-27,12.1669
2023-09-28,1.84081
2023-09-29,1.75315
2023-09-30,1.85834
2023-10-01,1.79698
2023-10-02,2.47194
2023-10-03,2.15638
2023-10-04,14.78786
2023-10-05,15.19985
2023-10-06,14.15673
2023-10-07,2.54207
2023-10-08,2.13884
2023-10-09,2.26157
2023-10-10,16.77769
2023-10-11,15.76963
2023-10-12,15.73457
2023-10-13,14.55995
2023-10-14,2.65603
2023-10-15,2.05119
2023-10-16,14.59502
2023-10-17,15.40147
2023-10-18,14.74403
2023-10-19,13.31521
2023-10-20,14.23562
2023-10-21,3.24333
2023-10-22,2.13008
2023-10-23,13.77103
2023-10-24,13.45546
2023-10-25,14.45476
2023-10-26,13.79733
2023-10-27,14.05154
2023-10-28,2.5596
2023-10-29,1.88464
2023-10-30,13.56942
2023-10-31,13.63955
2023-11-01,13.59572
2023-11-02,14.23562
2023-11-03,14.55119
2023-11-04,2.57713
2023-11-05,2.87517
2023-11-06,22.46669
2023-11-07,18.09256
2023-11-08,16.90042
2023-11-09,15.94495
2023-11-10,12.61395
2023-11-11,2.26157
2023-11-12,1.86711
2023-11-13,13.50806
2023-11-14,13.86746
2023-11-15,15.83976
2023-11-16,14.74403
2023-11-17,12.34221
2023-11-18,2.09502
2023-11-19,1.80575
2023-11-20,13.65708
2023-11-21,14.01647
2023-11-22,13.54312
2023-11-23,13.17496
2023-11-24,12.97335
2023-11-25,2.60343
2023-11-26,2.19144
2023-11-27,15.73457
2023-11-28,13.85869
2023-11-29,12.39481
2023-11-30,12.33345
2023-12-01,11.86886
2023-12-02,2.2265
2023-12-03,2.03366
2023-12-04,14.58625
2023-12-05,15.56802
2023-12-06,17.01437
2023-12-07,15.46283
2023-12-08,14.80539
2023-12-09,2.66479
2023-12-10,2.2265
2023-12-11,14.66514
2023-12-12,14.21809
2023-12-13,12.74544
2023-12-14,15.57678
2023-12-15,15.96248
2023-12-16,2.62096
2023-12-17,2.18267
2023-12-18,14.73527
2023-12-19,14.64761
2023-12-20,17.11956
2023-12-21,14.02524
2023-12-22,14.02524
2023-12-23,2.41935
2023-12-24,1.96353
2023-12-25,2.23527
2023-12-26,14.34081
2023-12-27,16.64621
2023-12-28,15.73457
2023-12-29,5.75035
2023-12-30,1.44635
2023-12-31,1.53401
2024-01-01,1.84957
2024-01-02,13.97265
2024-01-03,13.35028
2024-01-04,12.4737
2024-01-05,11.86886
2024-01-06,2.13008
2024-01-07,1.76192
2024-01-08,11.92145
2024-01-09,13.87622
2024-01-10,11.70231
2024-01-11,11.97405
2024-01-12,10.15077
2024-01-13,2.06872
2024-01-14,1.82328
2024-01-15,11.07117
2024-01-16,11.1413
2024-01-17,11.15007
2024-01-18,11.59712
2024-01-19,12.03541
2024-01-20,2.31416
2024-01-21,1.99859
2024-01-22,11.69354
2024-01-23,11.88639
2024-01-24,11.64095
2024-01-25,10.53646
2024-01-26,11.90392
2024-01-27,2.12131
2024-01-28,2.08625
2024-01-29,11.87762
2024-01-30,12.31591
2024-01-31,10.48387
2024-02-01,15.0859
2024-02-02,16.59361
2024-02-03,3.6115
2024-02-04,3.16444
2024-02-05,13.79733
2024-02-06,26.31486
2024-02-07,23.70266
2024-02-08,25.57854
2024-02-09,5.27699
2024-02-10,4.09361
2024-02-11,3.49754
2024-02-12,4.12868
2024-02-13,20.99403
2024-02-14,16.37447
2024-02-15,15.85729
2024-02-16,15.85729
2024-02-17,3.15568
2024-02-18,2.59467
2024-02-19,28.97966
2024-02-20,22.76472
2024-02-21,19.41619
2024-02-22,16.96178
2024-02-23,16.71633
2024-02-24,4.11991
2024-02-25,3.85694
2024-02-26,17.7244
2024-02-27,17.10203
2024-02-28,15.83099
2024-02-29,15.71704
2024-03-01,3.8657
2024-03-02,2.5859
2024-03-03,2.60343
2024-03-04,16.19915
2024-03-05,16.07643
2024-03-06,14.93688
2024-03-07,14.92812
2024-03-08,16.46213
2024-03-09,6.98632
2024-03-10,3.04172
2024-03-11,15.59431
2024-03-12,15.60308
2024-03-13,13.76227
2024-03-14,13.7535
2024-03-15,12.81556
2024-03-16,2.59467
2024-03-17,2.35799
2024-03-18,15.64691
2024-03-19,13.41164
2024-03-20,14.41093
