date,소상공인대출
2023-05-30,3.45181
2023-05-31,3.34105
2023-06-01,3.13563
2023-06-02,2.51938
2023-06-03,1.04118
2023-06-04,1.10562
2023-06-05,2.55563
2023-06-06,1.54566
2023-06-07,3.1165
2023-06-08,2.62007
2023-06-09,2.22837
2023-06-10,1.06535
2023-06-11,1.05326
2023-06-12,3.02688
2023-06-13,2.85771
2023-06-14,2.5949
2023-06-15,2.55462
2023-06-16,1.99879
2023-06-17,0.90524
2023-06-18,0.96667
2023-06-19,2.73688
2023-06-20,2.43278
2023-06-21,2.47306
2023-06-22,2.34618
2023-06-23,2.05618
2023-06-24,1.00896
2023-06-25,1.01601
2023-06-26,2.62712
2023-06-27,2.6382
2023-06-28,2.42372
2023-06-29,2.21931
2023-06-30,2.0733
2023-07-01,1.05528
2023-07-02,1.24257
2023-07-03,3.17289
2023-07-04,2.6674
2023-07-05,2.57375
2023-07-06,2.58886
2023-07-07,2.12768
2023-07-08,0.99486
2023-07-09,1.0291
2023-07-10,2.94733
2023-07-11,2.60094
2023-07-12,2.66841
2023-07-13,2.47507
2023-07-14,2.08438
2023-07-15,1.11972
2023-07-16,1.09757
2023-07-17,2.93928
2023-07-18,2.71473
2023-07-19,2.64827
2023-07-20,2.5798
2023-07-21,2.20521
2023-07-22,1.06434
2023-07-23,1.05326
2023-07-24,2.87685
2023-07-25,2.6966
2023-07-26,2.48011
2023-07-27,2.32604
2023-07-28,1.97865
2023-07-29,1.0301
2023-07-30,0.96062
2023-07-31,2.37337
2023-08-01,2.44688
2023-08-02,2.20622
2023-08-03,2.23341
2023-08-04,1.70073
2023-08-05,0.96767
2023-08-06,1.015
2023-08-07,2.57174
2023-08-08,2.36431
2023-08-09,2.28375
2023-08-10,1.96556
2023-08-11,1.92226
2023-08-12,0.9868
2023-08-13,0.96465
2023-08-14,2.29584
2023-08-15,1.42281
2023-08-16,2.73285
2023-08-17,2.43177
2023-08-18,2.27167
2023-08-19,0.87503
2023-08-20,1.02406
2023-08-21,2.69056
2023-08-22,2.35323
2023-08-23,2.47507
2023-08-24,2.34014
2023-08-25,2.06525
2023-08-26,0.91229
2023-08-27,1.21035
2023-08-28,3.08025
2023-08-29,2.67143
2023-08-30,2.58382
2023-08-31,2.8849
2023-09-01,3.00876
2023-09-02,1.17007
2023-09-03,1.27278
2023-09-04,3.624
2023-09-05,3.03192
2023-09-06,2.54355
2023-09-07,2.31598
2023-09-08,2.1458
2023-09-09,0.99788
2023-09-10,1.0875
2023-09-11,2.71171
2023-09-12,2.38344
2023-09-13,2.42573
2023-09-14,2.42573
2023-09-15,2.11459
2023-09-16,0.9858
2023-09-17,0.98479
2023-09-18,2.6382
2023-09-19,2.26361
2023-09-20,2.14177
2023-09-21,2.11761
2023-09-22,1.91018
2023-09-23,0.95357
2023-09-24,1.01601
2023-09-25,2.5516
2023-09-26,2.14278
2023-09-27,1.52451
2023-09-28,0.70989
2023-09-29,0.61725
2023-09-30,0.75521
2023-10-01,0.82469
2023-10-02,1.08851
2023-10-03,1.42785
2023-10-04,3.40952
2023-10-05,2.87382
2023-10-06,2.36532
2023-10-07,0.97371
2023-10-08,0.88208
2023-10-09,1.33118
2023-10-10,3.07119
2023-10-11,2.83556
2023-10-12,2.37136
2023-10-13,2.04611
2023-10-14,0.87604
2023-10-15,0.92739
2023-10-16,2.69459
2023-10-17,2.43983
2023-10-18,2.37236
2023-10-19,2.15688
2023-10-20,1.7984
2023-10-21,0.86295
2023-10-22,0.94653
2023-10-23,2.43177
2023-10-24,2.29684
2023-10-25,2.29986
2023-10-26,2.10049
2023-10-27,1.63226
2023-10-28,0.82469
2023-10-29,1.68965
2023-10-30,3.70657
2023-10-31,3.044
2023-11-01,2.79025
2023-11-02,2.5224
2023-11-03,3.30782
2023-11-04,1.97361
2023-11-05,1.98469
2023-11-06,3.45685
2023-11-07,2.93323
2023-11-08,2.83757
2023-11-09,2.68049
2023-11-10,2.22636
2023-11-11,1.07038
2023-11-12,1.14993
2023-11-13,2.70667
2023-11-14,2.72983
2023-11-15,2.51233
2023-11-16,2.11761
2023-11-17,1.96656
2023-11-18,1.0301
2023-11-19,1.06937
2023-11-20,3.24841
2023-11-21,3.11851
2023-11-22,2.68049
2023-11-23,2.51535
2023-11-24,1.98771
2023-11-25,1.0301
2023-11-26,1.12274
2023-11-27,2.84462
2023-11-28,2.62914
2023-11-29,2.52039
2023-11-30,2.42372
2023-12-01,1.95247
2023-12-02,1.05528
2023-12-03,1.15295
2023-12-04,2.88087
2023-12-05,2.58483
2023-12-06,2.88389
2023-12-07,2.44789
2023-12-08,2.08136
2023-12-09,0.99889
2023-12-10,1.30601
2023-12-11,2.8265
2023-12-12,2.52945
2023-12-13,2.55361
2023-12-14,2.13573
2023-12-15,1.96656
2023-12-16,0.96969
2023-12-17,1.0734
2023-12-18,2.38848
2023-12-19,2.13472
2023-12-20,2.03302
2023-12-21,3.17289
2023-12-22,2.49521
2023-12-23,1.11066
2023-12-24,0.90121
2023-12-25,1.24358
2023-12-26,2.82146
2023-12-27,2.72178
2023-12-28,2.35726
2023-12-29,1.89104
2023-12-30,0.98479
2023-12-31,1.02205
2024-01-01,1.64233
2024-01-02,4.18789
2024-01-03,3.65119
2024-01-04,3.58976
2024-01-05,3.24035
2024-01-06,1.50941
2024-01-07,1.7108
2024-01-08,4.95317
2024-01-09,5.86446
2024-01-10,3.86365
2024-01-11,3.77001
2024-01-12,3.12153
2024-01-13,1.4651
2024-01-14,1.96455
2024-01-15,4.73769
2024-01-16,3.88178
2024-01-17,3.56459
2024-01-18,3.39744
2024-01-19,2.92619
2024-01-20,1.44295
2024-01-21,1.45503
2024-01-22,3.51626
2024-01-23,3.30983
2024-01-24,3.26351
2024-01-25,3.35917
2024-01-26,2.74997
2024-01-27,1.44799
2024-01-28,1.52049
2024-01-29,4.61685
2024-01-30,3.67838
2024-01-31,3.78511
2024-02-01,4.35706
2024-02-02,3.3914
2024-02-03,1.45906
2024-02-04,1.53962
2024-02-05,4.09928
2024-02-06,3.45584
2024-02-07,2.77011
2024-02-08,2.48111
2024-02-09,1.08246
2024-02-10,0.92538
2024-02-11,1.0301
2024-02-12,1.46913
2024-02-13,3.59279
2024-02-14,3.88178
2024-02-15,3.61393
2024-02-16,3.08428
2024-02-17,1.41878
2024-02-18,1.56278
2024-02-19,3.88681
2024-02-20,3.60185
2024-02-21,3.32292
2024-02-22,3.03292
2024-02-23,3.56358
2024-02-24,1.96959
2024-02-25,1.87594
2024-02-26,5.67314
2024-02-27,3.8697
2024-02-28,3.19705
2024-02-29,2.81139
2024-03-01,1.46108
2024-03-02,1.14288
2024-03-03,1.40771
2024-03-04,3.54143
2024-03-05,3.39039
2024-03-06,3.18094
2024-03-07,2.87785
2024-03-08,2.59188
2024-03-09,1.16805
2024-03-10,1.55674
2024-03-11,3.71161
2024-03-12,3.63306
2024-03-13,3.20511
2024-03-14,3.07018
2024-03-15,2.58181
2024-03-16,1.2325
2024-03-17,1.34931
2024-03-18,3.48806
2024-03-19,3.14067
2024-03-20,3.40549
