date,오늘의주가
2023-05-29,5.56383
2023-05-30,32.04172
2023-05-31,32.19076
2023-06-01,29.60755
2023-06-02,28.31594
2023-06-03,4.57029
2023-06-04,1.78837
2023-06-05,27.3224
2023-06-06,6.75608
2023-06-07,28.614
2023-06-08,31.29657
2023-06-09,30.45206
2023-06-10,4.61997
2023-06-11,2.03676
2023-06-12,26.47789
2023-06-13,28.76304
2023-06-14,34.72429
2023-06-15,34.82364
2023-06-16,29.55787
2023-06-17,4.71932
2023-06-18,2.03676
2023-06-19,28.56433
2023-06-20,30.05464
2023-06-21,31.39592
2023-06-22,31.24689
2023-06-23,27.91852
2023-06-24,3.42771
2023-06-25,2.28514
2023-06-26,24.04371
2023-06-27,30.60109
2023-06-28,30.10432
2023-06-29,26.17983
2023-06-30,27.9682
2023-07-01,3.97416
2023-07-02,1.63934
2023-07-03,26.77595
2023-07-04,30.89915
2023-07-05,27.81917
2023-07-06,31.69398
2023-07-07,31.19721
2023-07-08,3.77545
2023-07-09,1.34128
2023-07-10,28.51465
2023-07-11,27.3224
2023-07-12,31.29657
2023-07-13,28.16691
2023-07-14,27.62046
2023-07-15,3.6761
2023-07-16,1.53999
2023-07-17,25.38499
2023-07-18,27.27272
2023-07-19,30.30303
2023-07-20,29.7069
2023-07-21,29.21013
2023-07-22,3.97416
2023-07-23,1.39095
2023-07-24,26.32886
2023-07-25,26.82563
2023-07-26,44.41132
2023-07-27,31.4456
2023-07-28,29.95529
2023-07-29,4.71932
2023-07-30,1.24192
2023-07-31,26.08047
2023-08-01,30.70044
2023-08-02,35.32041
2023-08-03,32.0914
2023-08-04,28.06756
2023-08-05,4.61997
2023-08-06,1.78837
2023-08-07,25.73273
2023-08-08,28.96174
2023-08-09,26.6766
2023-08-10,28.36562
2023-08-11,24.9379
2023-08-12,3.22901
2023-08-13,1.44063
2023-08-14,24.73919
2023-08-15,6.7064
2023-08-16,37.35717
2023-08-17,33.97913
2023-08-18,28.46497
2023-08-19,4.52061
2023-08-20,1.63934
2023-08-21,24.09339
2023-08-22,27.22305
2023-08-23,27.81917
2023-08-24,26.2295
2023-08-25,27.62046
2023-08-26,4.57029
2023-08-27,1.14257
2023-08-28,23.49726
2023-08-29,28.31594
2023-08-30,28.81271
2023-08-31,28.614
2023-09-01,25.08693
2023-09-02,3.6761
2023-09-03,1.14257
2023-09-04,24.2921
2023-09-05,26.2295
2023-09-06,27.86885
2023-09-07,27.3224
2023-09-08,24.44113
2023-09-09,3.77545
2023-09-10,1.24192
2023-09-11,24.24242
2023-09-12,29.01142
2023-09-13,29.90561
2023-09-14,26.13015
2023-09-15,26.37853
2023-09-16,4.12319
2023-09-17,1.58966
2023-09-18,24.24242
2023-09-19,26.03079
2023-09-20,26.47789
2023-09-21,31.24689
2023-09-22,30.25335
2023-09-23,4.12319
2023-09-24,1.14257
2023-09-25,23.09985
2023-09-26,27.76949
2023-09-27,23.94436
2023-09-28,5.51415
2023-09-29,3.57675
2023-09-30,2.78191
2023-10-01,1.68902
2023-10-02,3.57675
2023-10-03,6.01092
2023-10-04,36.31395
2023-10-05,30.7998
2023-10-06,25.5837
2023-10-07,4.42126
2023-10-08,1.24192
2023-10-09,5.36512
2023-10-10,30.50173
2023-10-11,30.60109
2023-10-12,28.71336
2023-10-13,27.71982
2023-10-14,3.72578
2023-10-15,1.14257
2023-10-16,27.02434
2023-10-17,25.98112
2023-10-18,27.07401
2023-10-19,32.04172
2023-10-20,32.68753
2023-10-21,4.52061
2023-10-22,0.94386
2023-10-23,30.05464
2023-10-24,33.1843
2023-10-25,32.88623
2023-10-26,39.44361
2023-10-27,30.45206
2023-10-28,4.17287
2023-10-29,1.44063
2023-10-30,29.90561
2023-10-31,34.22752
2023-11-01,31.29657
2023-11-02,29.30948
2023-11-03,28.91207
2023-11-04,4.66964
2023-11-05,2.23546
2023-11-06,35.17138
2023-11-07,43.56681
2023-11-08,34.12816
2023-11-09,31.84302
2023-11-10,29.50819
2023-11-11,4.47093
2023-11-12,1.83805
2023-11-13,26.62692
2023-11-14,30.40238
2023-11-15,29.50819
2023-11-16,36.2146
2023-11-17,28.26626
2023-11-18,4.52061
2023-11-19,1.34128
2023-11-20,27.3224
2023-11-21,28.36562
2023-11-22,30.55141
2023-11-23,29.40884
2023-11-24,25.83209
2023-11-25,3.22901
2023-11-26,1.78837
2023-11-27,25.48435
2023-11-28,27.27272
2023-11-29,29.30948
2023-11-30,27.71982
2023-12-01,26.42821
2023-12-02,3.17933
2023-12-03,1.68902
2023-12-04,23.69597
2023-12-05,25.98112
2023-12-06,25.63338
2023-12-07,24.4908
2023-12-08,24.34177
2023-12-09,4.81867
2023-12-10,1.39095
2023-12-11,22.30501
2023-12-12,25.23596
2023-12-13,27.76949
2023-12-14,29.35916
2023-12-15,28.66368
2023-12-16,4.91803
2023-12-17,1.73869
2023-12-18,25.03725
2023-12-19,26.57724
2023-12-20,26.62692
2023-12-21,31.54495
2023-12-22,30.25335
2023-12-23,4.3219
2023-12-24,1.24192
2023-12-25,2.08643
2023-12-26,26.57724
2023-12-27,27.62046
2023-12-28,31.54495
2023-12-29,20.76502
2023-12-30,3.22901
2023-12-31,1.39095
2024-01-01,1.2916
2024-01-02,31.84302
2024-01-03,37.40685
2024-01-04,32.78688
2024-01-05,31.54495
2024-01-06,3.77545
2024-01-07,1.24192
2024-01-08,25.33532
2024-01-09,30.7998
2024-01-10,27.91852
2024-01-11,28.21659
2024-01-12,26.77595
2024-01-13,3.47739
2024-01-14,1.88772
2024-01-15,24.83854
2024-01-16,25.93144
2024-01-17,36.66169
2024-01-18,29.25981
2024-01-19,29.60755
2024-01-20,4.769
2024-01-21,1.44063
2024-01-22,27.27272
2024-01-23,31.59463
2024-01-24,26.17983
2024-01-25,29.30948
2024-01-26,28.56433
2024-01-27,3.32836
2024-01-28,1.2916
2024-01-29,29.11077
2024-01-30,29.95529
2024-01-31,31.4456
2024-02-01,31.09786
2024-02-02,37.70491
2024-02-03,5.4148
2024-02-04,1.98708
2024-02-05,32.78688
2024-02-06,35.61847
2024-02-07,33.1843
2024-02-08,31.84302
2024-02-09,5.4148
2024-02-10,2.73224
2024-02-11,1.68902
2024-02-12,3.07998
2024-02-13,32.04172
2024-02-14,34.4759
2024-02-15,33.97913
2024-02-16,31.4456
2024-02-17,4.91803
2024-02-18,2.13611
2024-02-19,26.97466
2024-02-20,28.71336
2024-02-21,31.64431
2024-02-22,30.60109
2024-02-23,33.73075
2024-02-24,3.72578
2024-02-25,2.08643
2024-02-26,28.614
2024-02-27,33.28365
2024-02-28,28.4153
2024-02-29,30.05464
2024-03-01,7.69995
2024-03-02,3.52707
2024-03-03,1.39095
2024-03-04,27.71982
2024-03-05,31.64431
2024-03-06,28.31594
2024-03-07,31.29657
2024-03-08,27.17337
2024-03-09,4.27223
2024-03-10,1.2916
2024-03-11,30.10432
2024-03-12,32.93591
2024-03-13,30.75012
2024-03-14,33.08494
2024-03-15,33.1843
2024-03-16,3.87481
2024-03-17,1.58966
2024-03-18,28.26626
2024-03-19,34.97267
2024-03-20,29.65722
