date,세금계산기
2023-05-30,45.83333
2023-05-31,59.41043
2023-06-01,51.30385
2023-06-02,41.7517
2023-06-03,26.64399
2023-06-04,22.90249
2023-06-05,45.54988
2023-06-06,27.29591
2023-06-07,44.95464
2023-06-08,39.73922
2023-06-09,54.56349
2023-06-10,30.47052
2023-06-11,26.67233
2023-06-12,46.06009
2023-06-13,38.88888
2023-06-14,35.45918
2023-06-15,48.49773
2023-06-16,35.91269
2023-06-17,20.15306
2023-06-18,21.82539
2023-06-19,37.58503
2023-06-20,44.18934
2023-06-21,38.32199
2023-06-22,36.73469
2023-06-23,43.05555
2023-06-24,23.24263
2023-06-25,22.19387
2023-06-26,37.10317
2023-06-27,39.88095
2023-06-28,38.60544
2023-06-29,38.71882
2023-06-30,52.29591
2023-07-01,29.98866
2023-07-02,26.41723
2023-07-03,47.78911
2023-07-04,44.33106
2023-07-05,52.66439
2023-07-06,45.94671
2023-07-07,40.22108
2023-07-08,25.31179
2023-07-09,23.32766
2023-07-10,72.25056
2023-07-11,41.83673
2023-07-12,37.32993
2023-07-13,35.99773
2023-07-14,40.13605
2023-07-15,22.81746
2023-07-16,20.23809
2023-07-17,41.21315
2023-07-18,36.28117
2023-07-19,39.96598
2023-07-20,42.88548
2023-07-21,37.01814
2023-07-22,21.79705
2023-07-23,22.64739
2023-07-24,45.01133
2023-07-25,52.63605
2023-07-26,35.74263
2023-07-27,36.9331
2023-07-28,35.65759
2023-07-29,22.78911
2023-07-30,24.09297
2023-07-31,52.18253
2023-08-01,41.38321
2023-08-02,36.56462
2023-08-03,35.54421
2023-08-04,40.22108
2023-08-05,26.10544
2023-08-06,20.91836
2023-08-07,42.06349
2023-08-08,38.94557
2023-08-09,45.77664
2023-08-10,67.82879
2023-08-11,40.81632
2023-08-12,25.08503
2023-08-13,21.03174
2023-08-14,37.78344
2023-08-15,27.12585
2023-08-16,40.61791
2023-08-17,40.22108
2023-08-18,36.84807
2023-08-19,23.61111
2023-08-20,21.42857
2023-08-21,41.89342
2023-08-22,40.73129
2023-08-23,38.23696
2023-08-24,38.97392
2023-08-25,51.67233
2023-08-26,26.0204
2023-08-27,24.94331
2023-08-28,40.9297
2023-08-29,44.69954
2023-08-30,42.80045
2023-08-31,52.18253
2023-09-01,49.20634
2023-09-02,27.86281
2023-09-03,26.64399
2023-09-04,51.44557
2023-09-05,60.00566
2023-09-06,45.01133
2023-09-07,44.30272
2023-09-08,52.18253
2023-09-09,27.06916
2023-09-10,31.06575
2023-09-11,56.03741
2023-09-12,46.45691
2023-09-13,41.29818
2023-09-14,39.93764
2023-09-15,46.14512
2023-09-16,24.20634
2023-09-17,24.48979
2023-09-18,44.13265
2023-09-19,47.5907
2023-09-20,50.79365
2023-09-21,44.13265
2023-09-22,42.2619
2023-09-23,24.80158
2023-09-24,23.83786
2023-09-25,61.50793
2023-09-26,50.45351
2023-09-27,50.39682
2023-09-28,22.13718
2023-09-29,20.80498
2023-09-30,21.93877
2023-10-01,22.78911
2023-10-02,22.78911
2023-10-03,27.72108
2023-10-04,51.24716
2023-10-05,57.22789
2023-10-06,45.15306
2023-10-07,25.62358
2023-10-08,22.87414
2023-10-09,26.75736
2023-10-10,79.45011
2023-10-11,50.87868
2023-10-12,42.80045
2023-10-13,43.339
2023-10-14,24.80158
2023-10-15,25.2551
2023-10-16,45.83333
2023-10-17,45.60657
2023-10-18,42.0068
2023-10-19,42.80045
2023-10-20,40.56122
2023-10-21,24.6882
2023-10-22,24.74489
2023-10-23,43.53741
2023-10-24,46.57029
2023-10-25,57.11451
2023-10-26,44.07596
2023-10-27,40.44784
2023-10-28,26.81405
2023-10-29,25.73696
2023-10-30,48.63945
2023-10-31,63.66213
2023-11-01,59.49546
2023-11-02,51.87074
2023-11-03,52.69274
2023-11-04,30.55555
2023-11-05,30.5839
2023-11-06,51.21882
2023-11-07,47.76077
2023-11-08,47.70408
2023-11-09,49.40476
2023-11-10,70.66326
2023-11-11,28.00453
2023-11-12,25.45351
2023-11-13,47.8458
2023-11-14,44.89795
2023-11-15,49.178
2023-11-16,40.95804
2023-11-17,38.66213
2023-11-18,25.65192
2023-11-19,25.08503
2023-11-20,48.75283
2023-11-21,50.70861
2023-11-22,45.40816
2023-11-23,47.39229
2023-11-24,53.34467
2023-11-25,27.57936
2023-11-26,27.86281
2023-11-27,51.21882
2023-11-28,51.27551
2023-11-29,50.11337
2023-11-30,61.90476
2023-12-01,52.18253
2023-12-02,29.5068
2023-12-03,27.69274
2023-12-04,52.49433
2023-12-05,67.65873
2023-12-06,54.90362
2023-12-07,54.30839
2023-12-08,59.12698
2023-12-09,34.15532
2023-12-10,37.1882
2023-12-11,66.09977
2023-12-12,48.63945
2023-12-13,46.06009
2023-12-14,47.42063
2023-12-15,53.08956
2023-12-16,28.28798
2023-12-17,27.06916
2023-12-18,49.06462
2023-12-19,50.39682
2023-12-20,51.72902
2023-12-21,56.20748
2023-12-22,61.50793
2023-12-23,30.52721
2023-12-24,23.24263
2023-12-25,25.02834
2023-12-26,58.87188
2023-12-27,58.64512
2023-12-28,60.856
2023-12-29,69.16099
2023-12-30,39.71088
2023-12-31,34.66553
2024-01-01,32.90816
2024-01-02,72.87414
2024-01-03,66.15646
2024-01-04,66.66666
2024-01-05,72.27891
2024-01-06,38.74716
2024-01-07,32.22789
2024-01-08,57.59637
2024-01-09,62.52834
2024-01-10,100.0
2024-01-11,66.29818
2024-01-12,56.06575
2024-01-13,36.4229
2024-01-14,32.11451
2024-01-15,79.84693
2024-01-16,70.57823
2024-01-17,66.69501
2024-01-18,67.20521
2024-01-19,69.69954
2024-01-20,38.37868
2024-01-21,38.15192
2024-01-22,70.83333
2024-01-23,72.76077
2024-01-24,75.28344
2024-01-25,84.49546
2024-01-26,61.90476
2024-01-27,41.41156
2024-01-28,34.8356
2024-01-29,68.93424
2024-01-30,71.48526
2024-01-31,84.89229
2024-02-01,75.87868
2024-02-02,65.84467
2024-02-03,36.28117
2024-02-04,36.62131
2024-02-05,80.07369
2024-02-06,68.39569
2024-02-07,62.95351
2024-02-08,80.72562
2024-02-09,36.64965
2024-02-10,32.85147
2024-02-11,27.97619
2024-02-12,30.30045
2024-02-13,60.79931
2024-02-14,56.74603
2024-02-15,65.78798
2024-02-16,51.98412
2024-02-17,30.52721
2024-02-18,30.30045
2024-02-19,56.32086
2024-02-20,62.64172
2024-02-21,59.15532
2024-02-22,59.41043
2024-02-23,65.78798
2024-02-24,33.24829
2024-02-25,33.90022
2024-02-26,57.14285
2024-02-27,57.87981
2024-02-28,56.71768
2024-02-29,64.65419
2024-03-01,39.37074
2024-03-02,33.70181
2024-03-03,30.5839
2024-03-04,63.71882
2024-03-05,73.01587
2024-03-06,58.70181
2024-03-07,58.21995
2024-03-08,70.54988
2024-03-09,34.49546
2024-03-10,38.09523
2024-03-11,59.55215
2024-03-12,54.28004
2024-03-13,51.53061
2024-03-14,49.29138
2024-03-15,58.07823
2024-03-16,31.71768
2024-03-17,30.32879
2024-03-18,50.22675
2024-03-19,56.32086
2024-03-20,54.36507
