date,LG화학주가
2023-05-30,11.23052
2023-05-31,11.93526
2023-06-01,10.83788
2023-06-02,14.35403
2023-06-03,2.22747
2023-06-04,1.70144
2023-06-05,11.25317
2023-06-06,2.22999
2023-06-07,15.34821
2023-06-08,12.11144
2023-06-09,13.54106
2023-06-10,1.98837
2023-06-11,1.68382
2023-06-12,11.73642
2023-06-13,11.30603
2023-06-14,11.57282
2023-06-15,11.0342
2023-06-16,13.13332
2023-06-17,2.10666
2023-06-18,1.70144
2023-06-19,13.58636
2023-06-20,12.14416
2023-06-21,10.57864
2023-06-22,10.76237
2023-06-23,10.30681
2023-06-24,1.64606
2023-06-25,1.43716
2023-06-26,11.00651
2023-06-27,10.58619
2023-06-28,24.03916
2023-06-29,14.38675
2023-06-30,11.94281
2023-07-01,1.74422
2023-07-02,1.60328
2023-07-03,14.85741
2023-07-04,12.34048
2023-07-05,11.44949
2023-07-06,11.60303
2023-07-07,12.27504
2023-07-08,2.31305
2023-07-09,2.62263
2023-07-10,11.96546
2023-07-11,11.73642
2023-07-12,12.6551
2023-07-13,14.16526
2023-07-14,12.59721
2023-07-15,2.96997
2023-07-16,2.38352
2023-07-17,12.22722
2023-07-18,14.78945
2023-07-19,13.84057
2023-07-20,14.86496
2023-07-21,15.00339
2023-07-22,3.99436
2023-07-23,3.53124
2023-07-24,23.34952
2023-07-25,21.04653
2023-07-26,28.72568
2023-07-27,25.06606
2023-07-28,21.16231
2023-07-29,3.37519
2023-07-30,2.71324
2023-07-31,18.28295
2023-08-01,19.31992
2023-08-02,15.81888
2023-08-03,14.56041
2023-08-04,12.54687
2023-08-05,2.31053
2023-08-06,2.16959
2023-08-07,15.41617
2023-08-08,13.9035
2023-08-09,13.52344
2023-08-10,12.10641
2023-08-11,11.10971
2023-08-12,2.16455
2023-08-13,1.76184
2023-08-14,14.28355
2023-08-15,3.00017
2023-08-16,13.34726
2023-08-17,13.63418
2023-08-18,11.92519
2023-08-19,2.09156
2023-08-20,1.61838
2023-08-21,11.69867
2023-08-22,11.36643
2023-08-23,10.65666
2023-08-24,11.71629
2023-08-25,10.62897
2023-08-26,1.71402
2023-08-27,1.32642
2023-08-28,10.68938
2023-08-29,10.28919
2023-08-30,13.1761
2023-08-31,10.85046
2023-09-01,10.2011
2023-09-02,1.70647
2023-09-03,1.43968
2023-09-04,11.68105
2023-09-05,11.33371
2023-09-06,9.77825
2023-09-07,8.95774
2023-09-08,9.98716
2023-09-09,1.74674
2023-09-10,1.28614
2023-09-11,9.28745
2023-09-12,10.35715
2023-09-13,11.82451
2023-09-14,10.27157
2023-09-15,11.89751
2023-09-16,1.88014
2023-09-17,1.56049
2023-09-18,10.28667
2023-09-19,10.71455
2023-09-20,9.99471
2023-09-21,14.40185
2023-09-22,10.81271
2023-09-23,1.73416
2023-09-24,1.46485
2023-09-25,10.87815
2023-09-26,9.99219
2023-09-27,10.61136
2023-09-28,1.63348
2023-09-29,1.4724
2023-09-30,2.6629
2023-10-01,1.93048
2023-10-02,1.95816
2023-10-03,1.90783
2023-10-04,11.75656
2023-10-05,13.25916
2023-10-06,10.55095
2023-10-07,1.92544
2023-10-08,1.34907
2023-10-09,1.86504
2023-10-10,11.75656
2023-10-11,14.19294
2023-10-12,12.54939
2023-10-13,9.94689
2023-10-14,1.51267
2023-10-15,1.43716
2023-10-16,10.19355
2023-10-17,10.09539
2023-10-18,9.53411
2023-10-19,10.22123
2023-10-20,11.0644
2023-10-21,2.17965
2023-10-22,1.80211
2023-10-23,10.48048
2023-10-24,11.29848
2023-10-25,15.53195
2023-10-26,18.25023
2023-10-27,14.09227
2023-10-28,2.61256
2023-10-29,1.98082
2023-10-30,12.27001
2023-10-31,13.17359
2023-11-01,12.5217
2023-11-02,12.94958
2023-11-03,13.31705
2023-11-04,2.52196
2023-11-05,2.24006
2023-11-06,22.91661
2023-11-07,16.0756
2023-11-08,12.81115
2023-11-09,12.06362
2023-11-10,10.74727
2023-11-11,1.90783
2023-11-12,1.48498
2023-11-13,10.43265
2023-11-14,11.70622
2023-11-15,12.76081
2023-11-16,11.525
2023-11-17,11.19528
2023-11-18,1.93048
2023-11-19,1.57307
2023-11-20,12.35559
2023-11-21,12.98733
2023-11-22,11.60303
2023-11-23,14.51008
2023-11-24,12.35559
2023-11-25,1.81722
2023-11-26,1.45981
2023-11-27,10.78251
2023-11-28,10.32946
2023-11-29,11.00148
2023-11-30,11.61309
2023-12-01,12.03594
2023-12-02,3.17384
2023-12-03,2.70317
2023-12-04,16.07057
2023-12-05,14.15519
2023-12-06,12.90931
2023-12-07,12.95461
2023-12-08,12.27001
2023-12-09,2.22999
2023-12-10,2.42883
2023-12-11,12.80612
2023-12-12,12.37572
2023-12-13,12.6249
2023-12-14,14.20049
2023-12-15,22.30751
2023-12-16,4.60849
2023-12-17,3.51362
2023-12-18,14.43457
2023-12-19,13.09808
2023-12-20,13.97145
2023-12-21,11.64581
2023-12-22,11.01155
2023-12-23,1.69892
2023-12-24,1.2937
2023-12-25,1.4724
2023-12-26,10.46537
2023-12-27,11.58289
2023-12-28,12.50409
2023-12-29,4.7595
2023-12-30,2.77616
2023-12-31,2.32563
2024-01-01,2.73841
2024-01-02,13.97145
2024-01-03,12.88162
2024-01-04,12.02839
2024-01-05,16.24172
2024-01-06,4.82494
2024-01-07,2.15952
2024-01-08,10.46286
2024-01-09,12.24484
2024-01-10,12.6702
2024-01-11,13.39004
2024-01-12,13.09556
2024-01-13,2.64528
2024-01-14,2.40114
2024-01-15,15.04618
2024-01-16,14.11743
2024-01-17,17.37685
2024-01-18,15.10155
2024-01-19,18.57743
2024-01-20,4.2083
2024-01-21,3.11092
2024-01-22,24.24051
2024-01-23,20.18574
2024-01-24,20.88797
2024-01-25,19.69746
2024-01-26,20.893
2024-01-27,3.61934
2024-01-28,3.23676
2024-01-29,20.35186
2024-01-30,20.12534
2024-01-31,19.71256
2024-02-01,18.48179
2024-02-02,28.53942
2024-02-03,5.0565
2024-02-04,4.26367
2024-02-05,24.98804
2024-02-06,19.42312
2024-02-07,38.34788
2024-02-08,43.15521
2024-02-09,5.36357
2024-02-10,4.43734
2024-02-11,4.33163
2024-02-12,4.61855
2024-02-13,22.83858
2024-02-14,20.20336
2024-02-15,27.98822
2024-02-16,39.93355
2024-02-17,6.33762
2024-02-18,5.46676
2024-02-19,26.71213
2024-02-20,21.33346
2024-02-21,19.02796
2024-02-22,19.75032
2024-02-23,18.53464
2024-02-24,2.99514
2024-02-25,2.86929
2024-02-26,17.8299
2024-02-27,16.48586
2024-02-28,15.37841
2024-02-29,15.27522
2024-03-01,3.08071
2024-03-02,2.11925
2024-03-03,1.9632
2024-03-04,16.50348
2024-03-05,14.62082
2024-03-06,14.44464
2024-03-07,15.3608
2024-03-08,16.04288
2024-03-09,2.38856
2024-03-10,1.98837
2024-03-11,13.1761
2024-03-12,17.24849
2024-03-13,16.00513
2024-03-14,13.71221
2024-03-15,12.61986
2024-03-16,1.86252
2024-03-17,1.46233
2024-03-18,12.88917
2024-03-19,11.90254
2024-03-20,12.39082
