date,TIGER200IT
2023-06-08,16.88888
2023-06-09,21.73333
2023-06-10,1.73333
2023-06-11,1.06666
2023-06-12,19.37777
2023-06-13,23.6
2023-06-14,20.93333
2023-06-15,21.42222
2023-06-16,22.22222
2023-06-17,1.95555
2023-06-18,1.28888
2023-06-19,20.44444
2023-06-20,19.15555
2023-06-21,16.44444
2023-06-22,18.66666
2023-06-23,16.17777
2023-06-24,1.46666
2023-06-25,0.71111
2023-06-26,16.04444
2023-06-27,14.22222
2023-06-28,15.73333
2023-06-29,18.08888
2023-06-30,17.51111
2023-07-01,1.2
2023-07-02,0.88888
2023-07-03,21.37777
2023-07-04,18.48888
2023-07-05,17.51111
2023-07-06,14.04444
2023-07-07,13.73333
2023-07-08,1.2
2023-07-09,0.75555
2023-07-10,15.33333
2023-07-11,15.68888
2023-07-12,17.46666
2023-07-13,20.35555
2023-07-14,25.46666
2023-07-15,1.46666
2023-07-16,0.97777
2023-07-17,19.37777
2023-07-18,18.17777
2023-07-19,18.35555
2023-07-20,16.22222
2023-07-21,14.48888
2023-07-22,1.73333
2023-07-23,0.66666
2023-07-24,17.6
2023-07-25,16.48888
2023-07-26,18.53333
2023-07-27,22.57777
2023-07-28,20.88888
2023-07-29,2.22222
2023-07-30,0.84444
2023-07-31,19.28888
2023-08-01,21.64444
2023-08-02,17.73333
2023-08-03,18.48888
2023-08-04,15.86666
2023-08-05,1.46666
2023-08-06,0.75555
2023-08-07,18.04444
2023-08-08,16.22222
2023-08-09,17.42222
2023-08-10,13.82222
2023-08-11,13.91111
2023-08-12,1.42222
2023-08-13,0.53333
2023-08-14,12.04444
2023-08-15,2.0
2023-08-16,12.75555
2023-08-17,14.84444
2023-08-18,12.62222
2023-08-19,0.71111
2023-08-20,1.02222
2023-08-21,15.02222
2023-08-22,14.97777
2023-08-23,13.55555
2023-08-24,16.26666
2023-08-25,14.17777
2023-08-26,1.28888
2023-08-27,0.4
2023-08-28,14.31111
2023-08-29,15.64444
2023-08-30,15.64444
2023-08-31,13.95555
2023-09-01,16.53333
2023-09-02,1.51111
2023-09-03,0.97777
2023-09-04,16.4
2023-09-05,15.11111
2023-09-06,14.75555
2023-09-07,10.35555
2023-09-08,12.48888
2023-09-09,1.11111
2023-09-10,0.71111
2023-09-11,12.71111
2023-09-12,11.91111
2023-09-13,10.93333
2023-09-14,15.77777
2023-09-15,18.0
2023-09-16,1.68888
2023-09-17,0.62222
2023-09-18,12.62222
2023-09-19,11.77777
2023-09-20,11.2
2023-09-21,10.4
2023-09-22,9.86666
2023-09-23,1.11111
2023-09-24,0.53333
2023-09-25,9.33333
2023-09-26,9.42222
2023-09-27,8.88888
2023-09-28,1.51111
2023-09-29,0.53333
2023-09-30,0.66666
2023-10-01,0.71111
2023-10-02,0.8
2023-10-03,0.62222
2023-10-04,8.71111
2023-10-05,11.51111
2023-10-06,10.8
2023-10-07,0.48888
2023-10-08,0.88888
2023-10-09,0.62222
2023-10-10,11.2
2023-10-11,13.77777
2023-10-12,14.53333
2023-10-13,11.91111
2023-10-14,1.02222
2023-10-15,0.35555
2023-10-16,9.15555
2023-10-17,13.77777
2023-10-18,13.73333
2023-10-19,10.13333
2023-10-20,9.51111
2023-10-21,0.93333
2023-10-22,0.31111
2023-10-23,11.37777
2023-10-24,11.06666
2023-10-25,12.26666
2023-10-26,9.02222
2023-10-27,11.2
2023-10-28,1.42222
2023-10-29,0.4
2023-10-30,11.46666
2023-10-31,9.6
2023-11-01,11.51111
2023-11-02,14.93333
2023-11-03,14.71111
2023-11-04,0.93333
2023-11-05,0.93333
2023-11-06,23.6
2023-11-07,16.26666
2023-11-08,15.2
2023-11-09,13.86666
2023-11-10,11.28888
2023-11-11,0.84444
2023-11-12,0.93333
2023-11-13,11.68888
2023-11-14,14.48888
2023-11-15,18.71111
2023-11-16,16.08888
2023-11-17,11.24444
2023-11-18,1.06666
2023-11-19,0.48888
2023-11-20,14.35555
2023-11-21,16.84444
2023-11-22,13.11111
2023-11-23,14.62222
2023-11-24,11.68888
2023-11-25,0.88888
2023-11-26,0.62222
2023-11-27,11.68888
2023-11-28,13.86666
2023-11-29,13.06666
2023-11-30,14.17777
2023-12-01,10.4
2023-12-02,1.24444
2023-12-03,0.84444
2023-12-04,13.37777
2023-12-05,11.77777
2023-12-06,13.37777
2023-12-07,11.37777
2023-12-08,13.46666
2023-12-09,0.97777
2023-12-10,0.4
2023-12-11,13.73333
2023-12-12,15.77777
2023-12-13,13.24444
2023-12-14,19.11111
2023-12-15,20.08888
2023-12-16,1.33333
2023-12-17,0.88888
2023-12-18,15.64444
2023-12-19,14.88888
2023-12-20,19.77777
2023-12-21,14.57777
2023-12-22,16.4
2023-12-23,1.68888
2023-12-24,1.15555
2023-12-25,1.11111
2023-12-26,16.75555
2023-12-27,19.24444
2023-12-28,22.31111
2023-12-29,9.77777
2023-12-30,2.13333
2023-12-31,0.97777
2024-01-01,1.6
2024-01-02,21.86666
2024-01-03,16.75555
2024-01-04,15.73333
2024-01-05,17.55555
2024-01-06,2.48888
2024-01-07,0.97777
2024-01-08,13.51111
2024-01-09,15.42222
2024-01-10,12.22222
2024-01-11,15.33333
2024-01-12,12.35555
2024-01-13,1.24444
2024-01-14,1.15555
2024-01-15,13.82222
2024-01-16,11.06666
2024-01-17,11.51111
2024-01-18,13.91111
2024-01-19,16.31111
2024-01-20,2.13333
2024-01-21,1.2
2024-01-22,16.26666
2024-01-23,14.93333
2024-01-24,12.26666
2024-01-25,14.31111
2024-01-26,16.08888
2024-01-27,1.06666
2024-01-28,0.88888
2024-01-29,16.8
2024-01-30,15.28888
2024-01-31,12.97777
2024-02-01,15.46666
2024-02-02,22.84444
2024-02-03,2.0
2024-02-04,1.06666
2024-02-05,16.08888
2024-02-06,15.91111
2024-02-07,19.11111
2024-02-08,17.46666
2024-02-09,2.35555
2024-02-10,1.24444
2024-02-11,0.57777
2024-02-12,1.06666
2024-02-13,21.46666
2024-02-14,16.75555
2024-02-15,18.8
2024-02-16,19.33333
2024-02-17,1.95555
2024-02-18,1.33333
2024-02-19,22.22222
2024-02-20,19.11111
2024-02-21,18.04444
2024-02-22,23.46666
2024-02-23,26.13333
2024-02-24,1.6
2024-02-25,1.11111
2024-02-26,20.53333
2024-02-27,15.82222
2024-02-28,20.48888
2024-02-29,18.08888
2024-03-01,2.08888
2024-03-02,0.88888
2024-03-03,0.84444
2024-03-04,23.86666
2024-03-05,18.62222
2024-03-06,17.77777
2024-03-07,22.88888
2024-03-08,29.86666
2024-03-09,2.04444
2024-03-10,2.08888
2024-03-11,19.82222
2024-03-12,24.97777
2024-03-13,29.6
2024-03-14,23.42222
2024-03-15,19.24444
2024-03-16,1.46666
2024-03-17,1.46666
2024-03-18,22.4
2024-03-19,17.33333
2024-03-20,22.17777
