date,와디즈펀딩
2023-05-30,33.2101
2023-05-31,31.82378
2023-06-01,28.86629
2023-06-02,28.15773
2023-06-03,19.74738
2023-06-04,23.16697
2023-06-05,37.55391
2023-06-06,25.56993
2023-06-07,31.57732
2023-06-08,30.22181
2023-06-09,28.71226
2023-06-10,21.16451
2023-06-11,20.36352
2023-06-12,26.21688
2023-06-13,30.86876
2023-06-14,27.51078
2023-06-15,29.79051
2023-06-16,27.94208
2023-06-17,23.10536
2023-06-18,25.10782
2023-06-19,34.0727
2023-06-20,30.37584
2023-06-21,29.69808
2023-06-22,26.80221
2023-06-23,24.55329
2023-06-24,20.42513
2023-06-25,20.2711
2023-06-26,30.89956
2023-06-27,30.191
2023-06-28,29.20517
2023-06-29,30.06777
2023-06-30,26.46333
2023-07-01,22.52002
2023-07-02,19.71657
2023-07-03,31.39248
2023-07-04,30.52988
2023-07-05,31.85459
2023-07-06,28.61983
2023-07-07,27.84966
2023-07-08,20.39433
2023-07-09,19.56253
2023-07-10,30.12939
2023-07-11,29.85212
2023-07-12,29.05113
2023-07-13,29.17436
2023-07-14,26.21688
2023-07-15,20.76401
2023-07-16,20.91805
2023-07-17,28.49661
2023-07-18,30.89956
2023-07-19,28.65064
2023-07-20,28.06531
2023-07-21,27.20271
2023-07-22,20.76401
2023-07-23,20.76401
2023-07-24,29.79051
2023-07-25,31.11521
2023-07-26,26.61737
2023-07-27,28.4658
2023-07-28,26.70979
2023-07-29,21.9963
2023-07-30,20.17868
2023-07-31,24.49168
2023-08-01,27.88046
2023-08-02,27.14109
2023-08-03,27.44916
2023-08-04,22.11953
2023-08-05,18.5767
2023-08-06,21.01047
2023-08-07,29.48243
2023-08-08,29.35921
2023-08-09,25.81638
2023-08-10,28.74306
2023-08-11,26.37091
2023-08-12,19.34688
2023-08-13,21.53419
2023-08-14,28.18853
2023-08-15,24.79975
2023-08-16,35.39741
2023-08-17,35.08934
2023-08-18,29.63647
2023-08-19,22.15033
2023-08-20,23.25939
2023-08-21,35.18176
2023-08-22,33.70301
2023-08-23,35.89032
2023-08-24,33.67221
2023-08-25,28.86629
2023-08-26,22.52002
2023-08-27,23.81392
2023-08-28,33.45656
2023-08-29,31.45409
2023-08-30,36.6605
2023-08-31,35.82871
2023-09-01,26.37091
2023-09-02,23.01293
2023-09-03,22.39679
2023-09-04,29.60566
2023-09-05,29.17436
2023-09-06,28.61983
2023-09-07,28.15773
2023-09-08,27.32593
2023-09-09,22.02711
2023-09-10,22.36598
2023-09-11,30.99199
2023-09-12,31.11521
2023-09-13,31.14602
2023-09-14,30.80714
2023-09-15,28.74306
2023-09-16,22.39679
2023-09-17,23.13616
2023-09-18,33.36414
2023-09-19,33.36414
2023-09-20,28.55822
2023-09-21,27.84966
2023-09-22,26.52495
2023-09-23,19.19285
2023-09-24,20.7024
2023-09-25,25.81638
2023-09-26,27.51078
2023-09-27,22.30437
2023-09-28,15.58841
2023-09-29,16.23536
2023-09-30,15.43438
2023-10-01,17.89895
2023-10-02,17.99137
2023-10-03,22.11953
2023-10-04,27.78804
2023-10-05,26.86383
2023-10-06,30.03696
2023-10-07,21.31854
2023-10-08,19.59334
2023-10-09,24.36845
2023-10-10,30.71472
2023-10-11,27.63401
2023-10-12,27.6032
2023-10-13,24.92298
2023-10-14,17.80653
2023-10-15,20.33271
2023-10-16,27.20271
2023-10-17,27.29513
2023-10-18,28.52741
2023-10-19,29.72889
2023-10-20,24.24522
2023-10-21,16.72828
2023-10-22,18.23783
2023-10-23,28.25015
2023-10-24,26.34011
2023-10-25,26.95625
2023-10-26,26.21688
2023-10-27,23.69069
2023-10-28,18.05298
2023-10-29,18.1146
2023-10-30,27.81885
2023-10-31,26.18607
2023-11-01,27.04867
2023-11-02,25.26186
2023-11-03,24.36845
2023-11-04,18.94639
2023-11-05,19.4085
2023-11-06,31.66974
2023-11-07,27.91127
2023-11-08,28.68145
2023-11-09,29.26678
2023-11-10,25.75477
2023-11-11,20.76401
2023-11-12,22.15033
2023-11-13,29.14356
2023-11-14,31.82378
2023-11-15,27.94208
2023-11-16,27.26432
2023-11-17,28.61983
2023-11-18,21.10289
2023-11-19,24.73813
2023-11-20,33.98028
2023-11-21,32.87122
2023-11-22,37.24584
2023-11-23,31.85459
2023-11-24,25.75477
2023-11-25,18.23783
2023-11-26,20.24029
2023-11-27,29.02033
2023-11-28,28.37338
2023-11-29,26.61737
2023-11-30,25.60073
2023-12-01,24.12199
2023-12-02,18.36105
2023-12-03,16.8207
2023-12-04,24.98459
2023-12-05,28.18853
2023-12-06,27.66481
2023-12-07,27.44916
2023-12-08,25.10782
2023-12-09,18.17621
2023-12-10,18.33025
2023-12-11,26.37091
2023-12-12,25.32347
2023-12-13,24.55329
2023-12-14,25.50831
2023-12-15,22.4276
2023-12-16,18.63832
2023-12-17,17.65249
2023-12-18,27.69562
2023-12-19,25.41589
2023-12-20,27.07948
2023-12-21,26.12446
2023-12-22,23.04374
2023-12-23,16.23536
2023-12-24,14.04805
2023-12-25,15.9581
2023-12-26,23.44423
2023-12-27,25.07701
2023-12-28,23.90634
2023-12-29,20.45594
2023-12-30,15.37276
2023-12-31,14.72581
2024-01-01,16.75908
2024-01-02,23.47504
2024-01-03,27.72643
2024-01-04,25.04621
2024-01-05,19.4085
2024-01-06,17.22119
2024-01-07,18.29944
2024-01-08,21.68823
2024-01-09,22.05791
2024-01-10,22.88971
2024-01-11,21.65742
2024-01-12,21.62661
2024-01-13,16.08133
2024-01-14,17.2828
2024-01-15,23.01293
2024-01-16,24.73813
2024-01-17,23.87553
2024-01-18,22.98213
2024-01-19,19.80899
2024-01-20,16.63585
2024-01-21,17.49845
2024-01-22,27.44916
2024-01-23,24.43006
2024-01-24,25.10782
2024-01-25,22.67406
2024-01-26,20.2711
2024-01-27,17.92975
2024-01-28,17.74491
2024-01-29,24.46087
2024-01-30,25.878
2024-01-31,23.50585
2024-02-01,20.54836
2024-02-02,20.67159
2024-02-03,14.87985
2024-02-04,16.08133
2024-02-05,22.36598
2024-02-06,18.82316
2024-02-07,19.53173
2024-02-08,18.39186
2024-02-09,12.41528
2024-02-10,12.87738
2024-02-11,16.45101
2024-02-12,18.85397
2024-02-13,25.47751
2024-02-14,23.99876
2024-02-15,24.52248
2024-02-16,22.55083
2024-02-17,13.77079
2024-02-18,16.26617
2024-02-19,24.52248
2024-02-20,25.16943
2024-02-21,24.52248
2024-02-22,22.92051
2024-02-23,17.92975
2024-02-24,14.75662
2024-02-25,15.34195
2024-02-26,21.53419
2024-02-27,24.55329
2024-02-28,24.92298
2024-02-29,22.55083
2024-03-01,16.26617
2024-03-02,14.54097
2024-03-03,14.54097
2024-03-04,21.47258
2024-03-05,24.39926
2024-03-06,23.78311
2024-03-07,20.24029
2024-03-08,18.26863
2024-03-09,15.18792
2024-03-10,15.28034
2024-03-11,24.36845
2024-03-12,23.04374
2024-03-13,19.4085
2024-03-14,22.82809
2024-03-15,18.91558
2024-03-16,14.81823
2024-03-17,14.14048
2024-03-18,21.31854
2024-03-19,21.71903
2024-03-20,22.15033
