date,레고켐바이오주가
2023-05-29,0.48586
2023-05-30,4.68937
2023-05-31,4.72759
2023-06-01,7.3425
2023-06-02,5.20799
2023-06-03,0.86253
2023-06-04,0.6933
2023-06-05,4.83131
2023-06-06,0.62779
2023-06-07,4.25264
2023-06-08,3.13352
2023-06-09,3.38464
2023-06-10,0.41489
2023-06-11,0.40943
2023-06-12,3.01342
2023-06-13,2.88786
2023-06-14,2.94246
2023-06-15,2.88241
2023-06-16,3.30822
2023-06-17,0.43672
2023-06-18,0.28387
2023-06-19,2.6422
2023-06-20,2.6422
2023-06-21,2.6968
2023-06-22,3.0298
2023-06-23,2.937
2023-06-24,0.3603
2023-06-25,0.30025
2023-06-26,2.71317
2023-06-27,2.23277
2023-06-28,2.37471
2023-06-29,2.46205
2023-06-30,2.07446
2023-07-01,0.38759
2023-07-02,0.25111
2023-07-03,2.6695
2023-07-04,2.48935
2023-07-05,2.47843
2023-07-06,2.40746
2023-07-07,2.29828
2023-07-08,0.333
2023-07-09,0.38213
2023-07-10,2.44568
2023-07-11,2.66404
2023-07-12,2.53848
2023-07-13,3.20449
2023-07-14,2.33649
2023-07-15,0.30571
2023-07-16,0.22382
2023-07-17,2.45114
2023-07-18,2.09629
2023-07-19,3.01342
2023-07-20,4.33453
2023-07-21,4.21989
2023-07-22,0.82978
2023-07-23,0.8134
2023-07-24,3.42832
2023-07-25,3.37918
2023-07-26,3.57025
2023-07-27,3.99061
2023-07-28,3.6303
2023-07-29,0.49132
2023-07-30,0.36576
2023-07-31,3.6849
2023-08-01,3.46653
2023-08-02,3.09531
2023-08-03,5.73206
2023-08-04,4.83677
2023-08-05,0.70968
2023-08-06,0.55682
2023-08-07,3.96331
2023-08-08,3.11169
2023-08-09,5.33901
2023-08-10,5.59558
2023-08-11,4.74942
2023-08-12,0.73698
2023-08-13,0.58958
2023-08-14,3.16082
2023-08-15,0.73152
2023-08-16,3.58117
2023-08-17,3.06256
2023-08-18,2.56032
2023-08-19,0.49677
2023-08-20,0.31116
2023-08-21,3.02434
2023-08-22,2.60399
2023-08-23,2.81144
2023-08-24,2.6695
2023-08-25,2.23277
2023-08-26,0.37121
2023-08-27,0.26749
2023-08-28,2.57124
2023-08-29,3.08439
2023-08-30,3.10623
2023-08-31,2.82236
2023-09-01,2.41292
2023-09-02,0.42581
2023-09-03,0.33846
2023-09-04,2.47297
2023-09-05,2.48935
2023-09-06,2.82236
2023-09-07,5.52462
2023-09-08,4.92411
2023-09-09,1.77967
2023-09-10,1.29926
2023-09-11,8.7182
2023-09-12,12.85074
2023-09-13,7.75739
2023-09-14,5.80849
2023-09-15,5.86854
2023-09-16,1.8015
2023-09-17,1.61589
2023-09-18,9.83731
2023-09-19,6.62736
2023-09-20,5.00054
2023-09-21,3.8705
2023-09-22,3.45561
2023-09-23,0.68238
2023-09-24,0.50769
2023-09-25,3.33005
2023-09-26,3.42286
2023-09-27,3.64668
2023-09-28,0.64417
2023-09-29,0.55682
2023-09-30,0.35484
2023-10-01,0.32208
2023-10-02,0.48586
2023-10-03,0.54045
2023-10-04,2.78414
2023-10-05,2.57124
2023-10-06,3.34097
2023-10-07,0.70968
2023-10-08,0.35484
2023-10-09,0.43672
2023-10-10,3.10623
2023-10-11,2.60945
2023-10-12,2.97521
2023-10-13,1.82334
2023-10-14,0.31662
2023-10-15,0.16923
2023-10-16,1.63773
2023-10-17,2.50027
2023-10-18,4.99508
2023-10-19,3.95239
2023-10-20,3.09531
2023-10-21,0.61687
2023-10-22,0.32754
2023-10-23,2.50573
2023-10-24,2.87695
2023-10-25,2.36379
2023-10-26,2.72955
2023-10-27,2.46751
2023-10-28,0.34938
2023-10-29,0.28387
2023-10-30,2.63675
2023-10-31,2.5221
2023-11-01,2.35833
2023-11-02,2.98613
2023-11-03,2.72409
2023-11-04,0.47494
2023-11-05,0.48586
2023-11-06,6.1415
2023-11-07,5.94497
2023-11-08,4.72759
2023-11-09,3.67944
2023-11-10,2.77322
2023-11-11,0.39851
2023-11-12,0.37121
2023-11-13,2.63675
2023-11-14,3.53204
2023-11-15,5.31171
2023-11-16,4.7658
2023-11-17,3.42832
2023-11-18,0.61687
2023-11-19,0.45856
2023-11-20,3.49383
2023-11-21,4.31269
2023-11-22,3.72311
2023-11-23,4.53106
2023-11-24,3.20995
2023-11-25,0.40397
2023-11-26,0.3603
2023-11-27,2.83873
2023-11-28,4.37274
2023-11-29,3.90326
2023-11-30,3.47199
2023-12-01,8.15045
2023-12-02,1.63227
2023-12-03,1.05906
2023-12-04,5.86854
2023-12-05,5.69931
2023-12-06,4.2854
2023-12-07,4.31815
2023-12-08,3.87596
2023-12-09,0.9608
2023-12-10,0.6933
2023-12-11,3.6303
2023-12-12,3.51566
2023-12-13,3.72857
2023-12-14,4.00698
2023-12-15,4.138
2023-12-16,0.51315
2023-12-17,0.5732
2023-12-18,4.00698
2023-12-19,3.12261
2023-12-20,3.47745
2023-12-21,7.51719
2023-12-22,9.14947
2023-12-23,2.29828
2023-12-24,1.60497
2023-12-25,1.69232
2023-12-26,34.17403
2023-12-27,34.35964
2023-12-28,22.69898
2023-12-29,5.26804
2023-12-30,2.85511
2023-12-31,2.86603
2024-01-01,2.77868
2024-01-02,15.32372
2024-01-03,12.45769
2024-01-04,10.40506
2024-01-05,10.17032
2024-01-06,2.38563
2024-01-07,2.20548
2024-01-08,9.03482
2024-01-09,10.6398
2024-01-10,13.70782
2024-01-11,9.80456
2024-01-12,7.32612
2024-01-13,1.21192
2024-01-14,1.04814
2024-01-15,14.38475
2024-01-16,25.24838
2024-01-17,12.42493
2024-01-18,11.42046
2024-01-19,12.93263
2024-01-20,3.00797
2024-01-21,3.27
2024-01-22,14.61404
2024-01-23,12.4031
2024-01-24,9.10579
2024-01-25,8.811
2024-01-26,9.40604
2024-01-27,1.7087
2024-01-28,1.72507
2024-01-29,10.79812
2024-01-30,8.98569
2024-01-31,8.57626
2024-02-01,7.74101
2024-02-02,9.11671
2024-02-03,1.83426
2024-02-04,1.47941
2024-02-05,6.62736
2024-02-06,6.96036
2024-02-07,8.54896
2024-02-08,7.69188
2024-02-09,1.36477
2024-02-10,0.90075
2024-02-11,1.10819
2024-02-12,1.25559
2024-02-13,12.85074
2024-02-14,9.44972
2024-02-15,7.35342
2024-02-16,7.53903
2024-02-17,1.62135
2024-02-18,1.23375
2024-02-19,7.5827
2024-02-20,6.9549
2024-02-21,7.80106
2024-02-22,12.20657
2024-02-23,15.71132
2024-02-24,3.34097
2024-02-25,3.10623
2024-02-26,17.73665
2024-02-27,12.64876
2024-02-28,10.47603
2024-02-29,10.29588
2024-03-01,2.22185
2024-03-02,2.71317
2024-03-03,2.06354
2024-03-04,13.5113
2024-03-05,18.21705
2024-03-06,100.0
2024-03-07,40.07533
2024-03-08,29.82312
2024-03-09,8.31422
2024-03-10,6.02685
2024-03-11,27.72682
2024-03-12,22.39327
2024-03-13,24.76252
2024-03-14,19.71285
2024-03-15,17.46915
2024-03-16,3.90872
2024-03-17,4.10525
2024-03-18,20.47712
2024-03-19,20.00218
2024-03-20,17.6493
