date,코인종류
2023-06-14,2.81995
2023-06-15,3.97686
2023-06-16,2.74765
2023-06-17,1.73535
2023-06-18,2.02458
2023-06-19,2.89226
2023-06-20,2.60303
2023-06-21,3.90455
2023-06-22,5.71221
2023-06-23,4.91684
2023-06-24,3.54302
2023-06-25,3.61532
2023-06-26,2.89226
2023-06-27,3.10918
2023-06-28,2.31381
2023-06-29,3.61532
2023-06-30,2.89226
2023-07-01,2.96456
2023-07-02,3.10918
2023-07-03,2.31381
2023-07-04,3.54302
2023-07-05,2.67534
2023-07-06,2.09689
2023-07-07,2.38611
2023-07-08,2.09689
2023-07-09,2.45842
2023-07-10,2.31381
2023-07-11,2.60303
2023-07-12,3.54302
2023-07-13,2.60303
2023-07-14,5.35068
2023-07-15,4.26608
2023-07-16,2.67534
2023-07-17,2.89226
2023-07-18,3.3984
2023-07-19,4.62762
2023-07-20,4.4107
2023-07-21,3.25379
2023-07-22,2.02458
2023-07-23,2.74765
2023-07-24,3.97686
2023-07-25,2.96456
2023-07-26,2.67534
2023-07-27,4.98915
2023-07-28,4.33839
2023-07-29,2.74765
2023-07-30,2.2415
2023-07-31,3.25379
2023-08-01,2.81995
2023-08-02,2.02458
2023-08-03,2.38611
2023-08-04,2.2415
2023-08-05,2.2415
2023-08-06,2.16919
2023-08-07,3.3261
2023-08-08,3.10918
2023-08-09,4.26608
2023-08-10,3.10918
2023-08-11,4.55531
2023-08-12,1.73535
2023-08-13,1.87997
2023-08-14,1.51843
2023-08-15,1.08459
2023-08-16,3.61532
2023-08-17,3.10918
2023-08-18,3.3984
2023-08-19,2.45842
2023-08-20,2.38611
2023-08-21,2.74765
2023-08-22,2.74765
2023-08-23,1.87997
2023-08-24,2.96456
2023-08-25,2.60303
2023-08-26,1.95227
2023-08-27,1.95227
2023-08-28,2.67534
2023-08-29,3.54302
2023-08-30,4.12147
2023-08-31,3.10918
2023-09-01,3.10918
2023-09-02,1.51843
2023-09-03,2.74765
2023-09-04,2.81995
2023-09-05,3.03687
2023-09-06,3.18148
2023-09-07,2.67534
2023-09-08,3.3984
2023-09-09,1.30151
2023-09-10,2.16919
2023-09-11,2.89226
2023-09-12,2.09689
2023-09-13,1.87997
2023-09-14,1.80766
2023-09-15,2.53073
2023-09-16,1.95227
2023-09-17,2.53073
2023-09-18,3.03687
2023-09-19,3.25379
2023-09-20,3.10918
2023-09-21,3.54302
2023-09-22,2.67534
2023-09-23,1.51843
2023-09-24,2.2415
2023-09-25,2.74765
2023-09-26,3.68763
2023-09-27,2.38611
2023-09-28,1.51843
2023-09-29,1.37382
2023-09-30,1.51843
2023-10-01,1.59074
2023-10-02,2.31381
2023-10-03,2.09689
2023-10-04,2.45842
2023-10-05,2.45842
2023-10-06,2.2415
2023-10-07,1.37382
2023-10-08,1.95227
2023-10-09,2.2415
2023-10-10,2.16919
2023-10-11,2.74765
2023-10-12,2.45842
2023-10-13,1.95227
2023-10-14,2.2415
2023-10-15,2.74765
2023-10-16,2.45842
2023-10-17,3.68763
2023-10-18,3.3984
2023-10-19,4.483
2023-10-20,3.18148
2023-10-21,2.38611
2023-10-22,2.81995
2023-10-23,2.45842
2023-10-24,7.23065
2023-10-25,5.35068
2023-10-26,4.98915
2023-10-27,3.18148
2023-10-28,3.75994
2023-10-29,2.60303
2023-10-30,4.26608
2023-10-31,4.04916
2023-11-01,4.55531
2023-11-02,7.15835
2023-11-03,5.35068
2023-11-04,3.90455
2023-11-05,4.19378
2023-11-06,5.4953
2023-11-07,4.98915
2023-11-08,5.42299
2023-11-09,5.06146
2023-11-10,6.79681
2023-11-11,4.483
2023-11-12,5.20607
2023-11-13,4.55531
2023-11-14,4.62762
2023-11-15,4.98915
2023-11-16,7.30296
2023-11-17,5.27838
2023-11-18,3.90455
2023-11-19,4.483
2023-11-20,5.13376
2023-11-21,4.91684
2023-11-22,5.20607
2023-11-23,4.19378
2023-11-24,5.85683
2023-11-25,4.4107
2023-11-26,5.13376
2023-11-27,4.04916
2023-11-28,4.19378
2023-11-29,3.83224
2023-11-30,3.3984
2023-12-01,4.04916
2023-12-02,5.63991
2023-12-03,3.97686
2023-12-04,8.45986
2023-12-05,9.54446
2023-12-06,14.17208
2023-12-07,9.54446
2023-12-08,8.8937
2023-12-09,7.01373
2023-12-10,6.36297
2023-12-11,6.57989
2023-12-12,6.00144
2023-12-13,6.29067
2023-12-14,6.43528
2023-12-15,3.97686
2023-12-16,3.75994
2023-12-17,3.18148
2023-12-18,5.20607
2023-12-19,4.04916
2023-12-20,5.20607
2023-12-21,4.62762
2023-12-22,4.26608
2023-12-23,4.55531
2023-12-24,4.98915
2023-12-25,3.47071
2023-12-26,5.42299
2023-12-27,4.19378
2023-12-28,6.86912
2023-12-29,5.27838
2023-12-30,4.04916
2023-12-31,4.12147
2024-01-01,4.62762
2024-01-02,7.30296
2024-01-03,7.08604
2024-01-04,6.6522
2024-01-05,6.50759
2024-01-06,6.21836
2024-01-07,3.54302
2024-01-08,4.62762
2024-01-09,7.37527
2024-01-10,6.94143
2024-01-11,20.60737
2024-01-12,14.02747
2024-01-13,5.92913
2024-01-14,6.29067
2024-01-15,7.01373
2024-01-16,6.72451
2024-01-17,4.19378
2024-01-18,5.20607
2024-01-19,5.71221
2024-01-20,4.483
2024-01-21,3.3261
2024-01-22,4.33839
2024-01-23,4.84454
2024-01-24,4.69992
2024-01-25,5.4953
2024-01-26,4.62762
2024-01-27,3.75994
2024-01-28,3.3984
2024-01-29,3.3984
2024-01-30,3.3984
2024-01-31,3.83224
2024-02-01,2.96456
2024-02-02,3.54302
2024-02-03,2.67534
2024-02-04,2.81995
2024-02-05,4.33839
2024-02-06,4.55531
2024-02-07,4.04916
2024-02-08,3.61532
2024-02-09,3.3984
2024-02-10,3.25379
2024-02-11,4.62762
2024-02-12,5.63991
2024-02-13,10.84598
2024-02-14,8.02603
2024-02-15,10.41214
2024-02-16,7.59219
2024-02-17,6.21836
2024-02-18,4.55531
2024-02-19,10.19522
2024-02-20,10.12292
2024-02-21,9.54446
2024-02-22,10.19522
2024-02-23,7.95372
2024-02-24,6.79681
2024-02-25,6.14605
2024-02-26,7.88141
2024-02-27,17.06435
2024-02-28,20.60737
2024-02-29,30.65798
2024-03-01,18.7274
2024-03-02,18.7274
2024-03-03,15.61822
2024-03-04,23.71655
2024-03-05,40.92552
2024-03-06,29.21185
2024-03-07,26.53651
2024-03-08,22.55965
2024-03-09,21.69197
2024-03-10,20.24584
2024-03-11,36.08098
2024-03-12,39.76861
2024-03-13,35.28561
2024-03-14,31.52566
2024-03-15,24.15039
2024-03-16,17.6428
2024-03-17,16.84743
2024-03-18,19.01663
2024-03-19,15.54591
2024-03-20,17.49819
