date,장외주식
2023-05-30,9.33117
2023-05-31,12.08198
2023-06-01,10.78748
2023-06-02,8.03667
2023-06-03,4.4768
2023-06-04,4.58468
2023-06-05,9.87055
2023-06-06,5.07011
2023-06-07,10.40992
2023-06-08,10.89536
2023-06-09,10.14023
2023-06-10,4.9083
2023-06-11,4.9083
2023-06-12,10.78748
2023-06-13,9.81661
2023-06-14,11.65048
2023-06-15,10.89536
2023-06-16,9.6548
2023-06-17,4.63861
2023-06-18,4.69255
2023-06-19,9.6548
2023-06-20,11.70442
2023-06-21,11.27292
2023-06-22,10.14023
2023-06-23,9.2233
2023-06-24,3.99137
2023-06-25,3.88349
2023-06-26,9.2233
2023-06-27,10.62567
2023-06-28,10.19417
2023-06-29,11.70442
2023-06-30,10.35598
2023-07-01,3.93743
2023-07-02,5.82524
2023-07-03,11.86623
2023-07-04,10.62567
2023-07-05,12.72923
2023-07-06,11.11111
2023-07-07,8.7918
2023-07-08,6.04099
2023-07-09,4.26105
2023-07-10,9.2233
2023-07-11,10.57173
2023-07-12,11.27292
2023-07-13,12.89104
2023-07-14,12.67529
2023-07-15,6.2028
2023-07-16,4.53074
2023-07-17,12.8371
2023-07-18,13.43042
2023-07-19,11.70442
2023-07-20,12.29773
2023-07-21,10.94929
2023-07-22,5.71736
2023-07-23,6.2028
2023-07-24,12.62135
2023-07-25,12.94498
2023-07-26,16.12729
2023-07-27,14.77885
2023-07-28,12.99892
2023-07-29,5.93311
2023-07-30,7.17367
2023-07-31,11.81229
2023-08-01,11.21898
2023-08-02,12.29773
2023-08-03,9.97842
2023-08-04,10.08629
2023-08-05,5.60949
2023-08-06,4.63861
2023-08-07,10.08629
2023-08-08,9.2233
2023-08-09,9.60086
2023-08-10,9.27723
2023-08-11,10.03236
2023-08-12,4.69255
2023-08-13,6.47249
2023-08-14,9.06148
2023-08-15,5.3398
2023-08-16,11.32686
2023-08-17,10.73354
2023-08-18,7.9288
2023-08-19,4.26105
2023-08-20,4.4768
2023-08-21,9.2233
2023-08-22,9.49298
2023-08-23,8.84573
2023-08-24,10.89536
2023-08-25,7.28155
2023-08-26,4.31499
2023-08-27,4.09924
2023-08-28,9.33117
2023-08-29,9.6548
2023-08-30,10.19417
2023-08-31,10.19417
2023-09-01,9.76267
2023-09-02,5.71736
2023-09-03,4.31499
2023-09-04,8.89967
2023-09-05,11.00323
2023-09-06,10.08629
2023-09-07,8.84573
2023-09-08,8.95361
2023-09-09,4.80043
2023-09-10,5.98705
2023-09-11,11.05717
2023-09-12,12.29773
2023-09-13,9.54692
2023-09-14,9.11542
2023-09-15,7.22761
2023-09-16,3.99137
2023-09-17,4.31499
2023-09-18,9.49298
2023-09-19,9.49298
2023-09-20,8.68392
2023-09-21,10.19417
2023-09-22,7.44336
2023-09-23,4.96224
2023-09-24,3.50593
2023-09-25,7.60517
2023-09-26,8.25242
2023-09-27,6.58036
2023-09-28,3.23624
2023-09-29,4.9083
2023-09-30,3.88349
2023-10-01,3.29018
2023-10-02,4.9083
2023-10-03,4.69255
2023-10-04,7.44336
2023-10-05,8.3603
2023-10-06,7.55124
2023-10-07,2.7508
2023-10-08,2.85868
2023-10-09,4.20711
2023-10-10,6.74217
2023-10-11,6.68824
2023-10-12,8.03667
2023-10-13,6.85005
2023-10-14,3.29018
2023-10-15,4.74649
2023-10-16,6.79611
2023-10-17,9.60086
2023-10-18,6.58036
2023-10-19,7.17367
2023-10-20,6.25674
2023-10-21,3.29018
2023-10-22,3.07443
2023-10-23,7.0658
2023-10-24,7.0658
2023-10-25,7.4973
2023-10-26,7.71305
2023-10-27,5.93311
2023-10-28,2.69687
2023-10-29,3.66774
2023-10-30,7.71305
2023-10-31,6.74217
2023-11-01,5.50161
2023-11-02,8.3603
2023-11-03,7.28155
2023-11-04,4.15318
2023-11-05,3.55987
2023-11-06,9.6548
2023-11-07,9.38511
2023-11-08,9.38511
2023-11-09,7.9288
2023-11-10,6.6343
2023-11-11,3.6138
2023-11-12,4.09924
2023-11-13,7.4973
2023-11-14,9.06148
2023-11-15,8.62998
2023-11-16,7.9288
2023-11-17,5.82524
2023-11-18,3.07443
2023-11-19,2.42718
2023-11-20,7.71305
2023-11-21,7.9288
2023-11-22,7.0658
2023-11-23,9.00755
2023-11-24,6.25674
2023-11-25,5.66343
2023-11-26,4.20711
2023-11-27,8.19848
2023-11-28,8.09061
2023-11-29,8.57605
2023-11-30,8.30636
2023-12-01,6.85005
2023-12-02,4.96224
2023-12-03,3.99137
2023-12-04,8.19848
2023-12-05,7.22761
2023-12-06,8.89967
2023-12-07,9.06148
2023-12-08,7.71305
2023-12-09,4.9083
2023-12-10,3.77562
2023-12-11,9.00755
2023-12-12,8.68392
2023-12-13,10.08629
2023-12-14,9.49298
2023-12-15,9.2233
2023-12-16,4.63861
2023-12-17,4.80043
2023-12-18,8.95361
2023-12-19,9.92448
2023-12-20,10.19417
2023-12-21,10.62567
2023-12-22,10.40992
2023-12-23,6.74217
2023-12-24,3.93743
2023-12-25,4.9083
2023-12-26,8.57605
2023-12-27,10.14023
2023-12-28,10.57173
2023-12-29,8.89967
2023-12-30,5.71736
2023-12-31,4.58468
2024-01-01,5.55555
2024-01-02,9.54692
2024-01-03,10.94929
2024-01-04,11.11111
2024-01-05,8.3603
2024-01-06,5.07011
2024-01-07,4.58468
2024-01-08,7.0658
2024-01-09,11.86623
2024-01-10,10.08629
2024-01-11,11.00323
2024-01-12,11.32686
2024-01-13,5.23193
2024-01-14,5.71736
2024-01-15,9.70873
2024-01-16,9.27723
2024-01-17,9.06148
2024-01-18,8.89967
2024-01-19,9.43905
2024-01-20,4.4768
2024-01-21,4.74649
2024-01-22,9.97842
2024-01-23,11.05717
2024-01-24,11.81229
2024-01-25,11.75836
2024-01-26,11.43473
2024-01-27,6.2028
2024-01-28,4.74649
2024-01-29,9.97842
2024-01-30,12.35167
2024-01-31,10.73354
2024-02-01,11.05717
2024-02-02,10.14023
2024-02-03,5.44768
2024-02-04,4.4768
2024-02-05,9.97842
2024-02-06,11.05717
2024-02-07,9.43905
2024-02-08,9.43905
2024-02-09,5.98705
2024-02-10,4.36893
2024-02-11,6.36461
2024-02-12,5.39374
2024-02-13,12.13592
2024-02-14,13.21467
2024-02-15,13.16073
2024-02-16,13.59223
2024-02-17,7.87486
2024-02-18,7.0658
2024-02-19,13.48435
2024-02-20,13.2686
2024-02-21,13.37648
2024-02-22,14.9946
2024-02-23,13.21467
2024-02-24,7.4973
2024-02-25,5.3398
2024-02-26,14.77885
2024-02-27,17.04422
2024-02-28,12.78317
2024-02-29,9.43905
2024-03-01,7.65911
2024-03-02,4.53074
2024-03-03,6.58036
2024-03-04,11.32686
2024-03-05,13.59223
2024-03-06,12.8371
2024-03-07,11.21898
2024-03-08,12.72923
2024-03-09,6.14886
2024-03-10,4.74649
2024-03-11,12.18985
2024-03-12,14.88673
2024-03-13,14.34735
2024-03-14,12.4056
2024-03-15,10.14023
2024-03-16,4.74649
2024-03-17,5.39374
2024-03-18,11.11111
2024-03-19,11.59654
2024-03-20,11.92017
