date,단기예금
2023-06-02,20.54176
2023-06-03,13.09255
2023-06-04,11.51241
2023-06-05,25.1693
2023-06-06,20.99322
2023-06-07,25.5079
2023-06-08,25.05643
2023-06-09,25.5079
2023-06-10,11.96388
2023-06-11,16.59142
2023-06-12,27.76523
2023-06-13,24.04063
2023-06-14,30.36117
2023-06-15,25.5079
2023-06-16,25.62076
2023-06-17,13.43115
2023-06-18,19.41309
2023-06-19,25.05643
2023-06-20,23.58916
2023-06-21,26.5237
2023-06-22,28.78103
2023-06-23,29.11963
2023-06-24,19.63882
2023-06-25,17.15575
2023-06-26,29.00677
2023-06-27,31.03837
2023-06-28,31.82844
2023-06-29,28.10383
2023-06-30,28.66817
2023-07-01,15.91422
2023-07-02,19.41309
2023-07-03,29.68397
2023-07-04,31.2641
2023-07-05,34.19864
2023-07-06,30.2483
2023-07-07,22.12189
2023-07-08,16.36568
2023-07-09,15.46275
2023-07-10,27.5395
2023-07-11,27.76523
2023-07-12,23.81489
2023-07-13,22.91196
2023-07-14,20.76749
2023-07-15,15.68848
2023-07-16,14.44695
2023-07-17,24.83069
2023-07-18,22.57336
2023-07-19,22.46049
2023-07-20,22.46049
2023-07-21,22.00902
2023-07-22,15.91422
2023-07-23,13.76975
2023-07-24,22.34762
2023-07-25,29.45823
2023-07-26,24.94356
2023-07-27,24.94356
2023-07-28,20.42889
2023-07-29,12.64108
2023-07-30,12.64108
2023-07-31,26.63656
2023-08-01,25.95936
2023-08-02,20.42889
2023-08-03,20.20316
2023-08-04,17.49435
2023-08-05,9.14221
2023-08-06,11.96388
2023-08-07,22.68623
2023-08-08,18.62302
2023-08-09,20.09029
2023-08-10,20.99322
2023-08-11,16.81715
2023-08-12,10.27088
2023-08-13,11.73814
2023-08-14,20.42889
2023-08-15,14.33408
2023-08-16,20.54176
2023-08-17,19.07449
2023-08-18,21.55756
2023-08-19,9.48081
2023-08-20,13.20541
2023-08-21,22.57336
2023-08-22,20.31602
2023-08-23,20.20316
2023-08-24,18.28442
2023-08-25,21.10609
2023-08-26,11.96388
2023-08-27,11.51241
2023-08-28,19.30022
2023-08-29,21.78329
2023-08-30,18.96162
2023-08-31,20.09029
2023-09-01,22.91196
2023-09-02,12.52821
2023-09-03,12.07674
2023-09-04,24.83069
2023-09-05,28.5553
2023-09-06,22.12189
2023-09-07,20.54176
2023-09-08,22.91196
2023-09-09,11.51241
2023-09-10,14.78555
2023-09-11,20.88036
2023-09-12,23.81489
2023-09-13,21.21896
2023-09-14,19.97742
2023-09-15,19.63882
2023-09-16,12.07674
2023-09-17,14.33408
2023-09-18,23.47629
2023-09-19,20.20316
2023-09-20,23.02483
2023-09-21,17.72009
2023-09-22,16.47855
2023-09-23,10.83521
2023-09-24,12.30248
2023-09-25,27.2009
2023-09-26,26.74943
2023-09-27,20.65462
2023-09-28,10.04514
2023-09-29,8.46501
2023-09-30,14.22121
2023-10-01,13.20541
2023-10-02,13.20541
2023-10-03,18.28442
2023-10-04,29.5711
2023-10-05,26.5237
2023-10-06,23.70203
2023-10-07,10.83521
2023-10-08,10.27088
2023-10-09,10.94808
2023-10-10,28.66817
2023-10-11,24.37923
2023-10-12,24.60496
2023-10-13,20.88036
2023-10-14,13.54401
2023-10-15,12.52821
2023-10-16,26.1851
2023-10-17,27.8781
2023-10-18,25.1693
2023-10-19,29.5711
2023-10-20,34.19864
2023-10-21,16.13995
2023-10-22,17.26862
2023-10-23,32.73137
2023-10-24,35.32731
2023-10-25,45.48532
2023-10-26,40.29345
2023-10-27,35.10158
2023-10-28,22.00902
2023-10-29,22.34762
2023-10-30,39.72911
2023-10-31,39.95485
2023-11-01,39.84198
2023-11-02,36.23024
2023-11-03,28.78103
2023-11-04,16.36568
2023-11-05,21.33182
2023-11-06,36.90744
2023-11-07,35.32731
2023-11-08,30.02257
2023-11-09,32.05417
2023-11-10,28.32957
2023-11-11,18.84875
2023-11-12,18.96162
2023-11-13,31.48984
2023-11-14,35.66591
2023-11-15,38.37471
2023-11-16,31.6027
2023-11-17,26.29796
2023-11-18,16.81715
2023-11-19,21.10609
2023-11-20,30.81264
2023-11-21,32.84424
2023-11-22,29.5711
2023-11-23,23.58916
2023-11-24,29.2325
2023-11-25,18.39729
2023-11-26,17.26862
2023-11-27,32.84424
2023-11-28,31.71557
2023-11-29,27.2009
2023-11-30,31.6027
2023-12-01,25.8465
2023-12-02,12.52821
2023-12-03,17.04288
2023-12-04,29.79683
2023-12-05,28.8939
2023-12-06,28.66817
2023-12-07,26.8623
2023-12-08,27.65237
2023-12-09,14.78555
2023-12-10,17.72009
2023-12-11,31.15124
2023-12-12,38.60045
2023-12-13,27.76523
2023-12-14,27.31376
2023-12-15,24.15349
2023-12-16,13.99548
2023-12-17,13.76975
2023-12-18,26.74943
2023-12-19,26.07223
2023-12-20,23.81489
2023-12-21,29.45823
2023-12-22,31.37697
2023-12-23,14.67268
2023-12-24,11.51241
2023-12-25,14.33408
2023-12-26,35.32731
2023-12-27,37.92325
2023-12-28,36.45598
2023-12-29,31.71557
2023-12-30,21.10609
2023-12-31,19.30022
2024-01-01,29.00677
2024-01-02,47.85553
2024-01-03,37.24604
2024-01-04,37.81038
2024-01-05,35.32731
2024-01-06,19.86455
2024-01-07,22.46049
2024-01-08,35.32731
2024-01-09,36.34311
2024-01-10,41.08352
2024-01-11,36.79458
2024-01-12,29.34537
2024-01-13,17.49435
2024-01-14,22.46049
2024-01-15,37.81038
2024-01-16,37.13318
2024-01-17,35.66591
2024-01-18,32.84424
2024-01-19,28.2167
2024-01-20,22.12189
2024-01-21,20.54176
2024-01-22,33.74717
2024-01-23,36.68171
2024-01-24,34.76297
2024-01-25,50.45146
2024-01-26,39.84198
2024-01-27,20.42889
2024-01-28,23.36343
2024-01-29,48.75846
2024-01-30,43.90519
2024-01-31,47.17832
2024-02-01,49.66139
2024-02-02,34.98871
2024-02-03,22.57336
2024-02-04,25.8465
2024-02-05,37.69751
2024-02-06,33.29571
2024-02-07,34.76297
2024-02-08,35.89164
2024-02-09,20.20316
2024-02-10,15.68848
2024-02-11,18.96162
2024-02-12,24.94356
2024-02-13,42.43792
2024-02-14,40.51918
2024-02-15,37.13318
2024-02-16,36.68171
2024-02-17,20.65462
2024-02-18,21.10609
2024-02-19,42.21218
2024-02-20,52.48306
2024-02-21,74.83069
2024-02-22,86.34311
2024-02-23,89.84198
2024-02-24,42.77652
2024-02-25,50.90293
2024-02-26,100.0
2024-02-27,71.67042
2024-02-28,74.71783
2024-02-29,57.67494
2024-03-01,37.13318
2024-03-02,30.13544
2024-03-03,35.55304
2024-03-04,68.05869
2024-03-05,52.48306
2024-03-06,39.16478
2024-03-07,37.81038
2024-03-08,38.26185
2024-03-09,17.94582
2024-03-10,21.55756
2024-03-11,37.02031
2024-03-12,32.50564
2024-03-13,29.5711
2024-03-14,30.13544
2024-03-15,31.71557
2024-03-16,17.15575
2024-03-17,18.05869
2024-03-18,28.44243
2024-03-19,32.16704
2024-03-20,29.34537
