date,개인공매도
2023-05-30,1.30208
2023-05-31,1.38221
2023-06-01,0.70112
2023-06-02,1.4423
2023-06-03,0.34054
2023-06-04,0.4407
2023-06-05,0.74118
2023-06-06,0.46073
2023-06-07,0.98157
2023-06-08,1.24198
2023-06-09,0.92147
2023-06-10,0.52083
2023-06-11,0.36057
2023-06-12,0.90144
2023-06-13,1.20192
2023-06-14,1.80288
2023-06-15,1.32211
2023-06-16,1.22195
2023-06-17,0.48076
2023-06-18,0.42067
2023-06-19,1.12179
2023-06-20,1.24198
2023-06-21,1.34214
2023-06-22,0.90144
2023-06-23,1.12179
2023-06-24,0.82131
2023-06-25,0.4407
2023-06-26,0.52083
2023-06-27,0.80128
2023-06-28,0.70112
2023-06-29,1.10176
2023-06-30,1.02163
2023-07-01,0.60096
2023-07-02,0.30048
2023-07-03,1.22195
2023-07-04,1.30208
2023-07-05,1.60256
2023-07-06,1.4423
2023-07-07,1.62259
2023-07-08,0.88141
2023-07-09,0.72115
2023-07-10,1.98317
2023-07-11,2.0032
2023-07-12,2.10336
2023-07-13,1.30208
2023-07-14,1.08173
2023-07-15,0.70112
2023-07-16,0.86137
2023-07-17,1.14182
2023-07-18,3.30528
2023-07-19,2.68429
2023-07-20,1.86298
2023-07-21,2.74439
2023-07-22,1.68269
2023-07-23,1.10176
2023-07-24,2.5641
2023-07-25,4.34695
2023-07-26,8.65384
2023-07-27,5.70913
2023-07-28,2.68429
2023-07-29,1.30208
2023-07-30,1.0016
2023-07-31,1.5625
2023-08-01,2.10336
2023-08-02,1.98317
2023-08-03,1.62259
2023-08-04,1.52243
2023-08-05,0.52083
2023-08-06,0.58092
2023-08-07,1.36217
2023-08-08,1.80288
2023-08-09,0.86137
2023-08-10,0.9415
2023-08-11,1.02163
2023-08-12,0.58092
2023-08-13,0.52083
2023-08-14,1.26201
2023-08-15,0.64102
2023-08-16,1.30208
2023-08-17,1.02163
2023-08-18,1.22195
2023-08-19,0.52083
2023-08-20,0.68108
2023-08-21,0.96153
2023-08-22,0.96153
2023-08-23,1.10176
2023-08-24,0.76121
2023-08-25,0.82131
2023-08-26,0.58092
2023-08-27,0.56089
2023-08-28,0.76121
2023-08-29,1.06169
2023-08-30,0.88141
2023-08-31,1.02163
2023-09-01,0.86137
2023-09-02,0.32051
2023-09-03,0.32051
2023-09-04,0.72115
2023-09-05,0.88141
2023-09-06,0.76121
2023-09-07,0.86137
2023-09-08,0.84134
2023-09-09,0.42067
2023-09-10,0.48076
2023-09-11,1.10176
2023-09-12,2.10336
2023-09-13,1.74278
2023-09-14,0.88141
2023-09-15,1.12179
2023-09-16,0.36057
2023-09-17,0.5008
2023-09-18,0.98157
2023-09-19,0.90144
2023-09-20,0.98157
2023-09-21,1.04166
2023-09-22,0.82131
2023-09-23,0.20032
2023-09-24,0.34054
2023-09-25,0.92147
2023-09-26,1.10176
2023-09-27,0.90144
2023-09-28,0.22035
2023-09-29,0.14022
2023-09-30,0.32051
2023-10-01,0.22035
2023-10-02,0.10016
2023-10-03,0.32051
2023-10-04,0.92147
2023-10-05,0.92147
2023-10-06,0.82131
2023-10-07,0.42067
2023-10-08,0.18028
2023-10-09,0.40064
2023-10-10,0.96153
2023-10-11,0.88141
2023-10-12,1.06169
2023-10-13,0.46073
2023-10-14,0.52083
2023-10-15,0.58092
2023-10-16,1.26201
2023-10-17,1.02163
2023-10-18,1.04166
2023-10-19,1.04166
2023-10-20,1.5024
2023-10-21,0.40064
2023-10-22,0.46073
2023-10-23,0.74118
2023-10-24,0.92147
2023-10-25,1.16185
2023-10-26,1.98317
2023-10-27,1.28205
2023-10-28,0.56089
2023-10-29,0.76121
2023-10-30,1.20192
2023-10-31,1.62259
2023-11-01,1.32211
2023-11-02,0.98157
2023-11-03,1.52243
2023-11-04,1.18189
2023-11-05,3.08493
2023-11-06,10.09615
2023-11-07,4.88782
2023-11-08,2.30368
2023-11-09,1.38221
2023-11-10,1.42227
2023-11-11,0.84134
2023-11-12,0.46073
2023-11-13,0.84134
2023-11-14,1.16185
2023-11-15,0.86137
2023-11-16,2.88461
2023-11-17,1.76282
2023-11-18,0.58092
2023-11-19,0.26041
2023-11-20,0.76121
2023-11-21,0.64102
2023-11-22,0.60096
2023-11-23,0.48076
2023-11-24,0.46073
2023-11-25,0.30048
2023-11-26,0.22035
2023-11-27,0.68108
2023-11-28,0.4407
2023-11-29,0.58092
2023-11-30,0.68108
2023-12-01,0.34054
2023-12-02,0.26041
2023-12-03,0.26041
2023-12-04,0.28044
2023-12-05,0.54086
2023-12-06,0.32051
2023-12-07,0.32051
2023-12-08,0.68108
2023-12-09,0.26041
2023-12-10,0.36057
2023-12-11,0.4407
2023-12-12,0.46073
2023-12-13,0.5008
2023-12-14,0.36057
2023-12-15,0.52083
2023-12-16,0.18028
2023-12-17,0.14022
2023-12-18,0.48076
2023-12-19,0.18028
2023-12-20,0.42067
2023-12-21,0.46073
2023-12-22,0.18028
2023-12-23,0.20032
2023-12-24,0.12019
2023-12-25,0.24038
2023-12-26,0.46073
2023-12-27,0.62099
2023-12-28,0.46073
2023-12-29,0.34054
2023-12-30,0.10016
2024-01-01,0.20032
2024-01-02,0.32051
2024-01-03,0.24038
2024-01-04,0.74118
2024-01-05,0.36057
2024-01-06,0.24038
2024-01-07,0.10016
2024-01-08,0.54086
2024-01-09,0.42067
2024-01-10,0.5008
2024-01-11,0.56089
2024-01-12,0.72115
2024-01-13,0.18028
2024-01-14,0.36057
2024-01-15,0.4407
2024-01-16,0.10016
2024-01-17,0.52083
2024-01-18,0.14022
2024-01-19,0.3806
2024-01-20,0.24038
2024-01-21,0.12019
2024-01-22,0.54086
2024-01-23,0.54086
2024-01-24,0.46073
2024-01-25,0.58092
2024-01-26,0.56089
2024-01-27,0.30048
2024-01-28,0.22035
2024-01-29,0.48076
2024-01-30,0.4407
2024-01-31,0.70112
2024-02-01,0.48076
2024-02-02,0.56089
2024-02-03,0.14022
2024-02-04,0.42067
2024-02-05,0.46073
2024-02-06,0.60096
2024-02-07,0.34054
2024-02-08,0.52083
2024-02-09,0.20032
2024-02-10,0.20032
2024-02-11,0.14022
2024-02-12,0.16025
2024-02-13,0.28044
2024-02-14,0.56089
2024-02-15,0.62099
2024-02-16,0.34054
2024-02-17,0.22035
2024-02-18,0.14022
2024-02-19,0.10016
2024-02-20,0.72115
2024-02-21,0.90144
2024-02-22,0.46073
2024-02-23,0.28044
2024-02-24,0.46073
2024-02-25,0.48076
2024-02-26,0.42067
2024-02-27,0.34054
2024-02-28,0.30048
2024-02-29,0.62099
2024-03-01,0.14022
2024-03-02,0.28044
2024-03-03,0.24038
2024-03-04,0.24038
2024-03-05,0.74118
2024-03-06,0.46073
2024-03-07,0.54086
2024-03-08,0.42067
2024-03-09,0.3806
2024-03-10,0.32051
2024-03-11,0.40064
2024-03-12,0.4407
2024-03-13,0.4407
2024-03-14,0.5008
2024-03-15,0.40064
2024-03-16,0.34054
2024-03-17,0.30048
2024-03-18,0.70112
2024-03-19,0.60096
2024-03-20,0.46073
